"Plot Title: Injection_Temp_xn10_2022-07-06"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)","Coupler Detached (LGR S/N: 11016513)","End Of File (LGR S/N: 11016513)"
2590,07/06/22 04:39:10 PM,65.924,7.782,,
2591,07/06/22 04:39:20 PM,65.944,7.782,,
2592,07/06/22 04:39:30 PM,65.944,7.782,,
2593,07/06/22 04:39:40 PM,65.954,7.782,,
2594,07/06/22 04:39:50 PM,65.924,7.782,,
2595,07/06/22 04:40:00 PM,65.934,7.782,,
2596,07/06/22 04:40:10 PM,65.944,7.782,,
2597,07/06/22 04:40:20 PM,65.944,7.782,,
2598,07/06/22 04:40:30 PM,65.944,7.782,,
2599,07/06/22 04:40:40 PM,65.934,7.782,,
2600,07/06/22 04:40:50 PM,65.924,7.782,,
2601,07/06/22 04:41:00 PM,65.924,7.782,,
2602,07/06/22 04:41:10 PM,65.924,7.782,,
2603,07/06/22 04:41:20 PM,65.924,7.782,,
2604,07/06/22 04:41:30 PM,65.924,7.782,,
2605,07/06/22 04:41:40 PM,65.934,7.782,,
2606,07/06/22 04:41:50 PM,65.944,7.782,,
2607,07/06/22 04:42:00 PM,65.924,7.782,,
2608,07/06/22 04:42:10 PM,65.934,7.782,,
2609,07/06/22 04:42:20 PM,65.924,7.782,,
2610,07/06/22 04:42:30 PM,65.934,7.782,,
2611,07/06/22 04:42:40 PM,65.944,7.782,,
2612,07/06/22 04:42:50 PM,65.944,7.782,,
2613,07/06/22 04:43:00 PM,65.944,7.782,,
2614,07/06/22 04:43:10 PM,65.934,7.782,,
2615,07/06/22 04:43:20 PM,65.944,7.782,,
2616,07/06/22 04:43:30 PM,65.944,7.782,,
2617,07/06/22 04:43:40 PM,65.944,7.782,,
2618,07/06/22 04:43:50 PM,65.934,7.782,,
2619,07/06/22 04:44:00 PM,65.934,7.782,,
2620,07/06/22 04:44:10 PM,65.944,7.782,,
2621,07/06/22 04:44:20 PM,65.934,7.782,,
2622,07/06/22 04:44:30 PM,65.954,7.782,,
2623,07/06/22 04:44:40 PM,65.934,7.782,,
2624,07/06/22 04:44:50 PM,65.954,7.782,,
2625,07/06/22 04:45:00 PM,65.944,7.782,,
2626,07/06/22 04:45:10 PM,65.944,7.782,,
2627,07/06/22 04:45:20 PM,65.924,7.782,,
2628,07/06/22 04:45:30 PM,65.944,7.782,,
2629,07/06/22 04:45:40 PM,65.934,7.782,,
2630,07/06/22 04:45:50 PM,65.934,7.782,,
2631,07/06/22 04:46:00 PM,65.944,7.782,,
2632,07/06/22 04:46:10 PM,65.954,7.782,,
2633,07/06/22 04:46:20 PM,65.954,7.782,,
2634,07/06/22 04:46:30 PM,65.954,7.782,,
2635,07/06/22 04:46:40 PM,65.934,7.782,,
2636,07/06/22 04:46:50 PM,65.924,7.782,,
2637,07/06/22 04:47:00 PM,65.924,7.782,,
2638,07/06/22 04:47:10 PM,65.911,7.682,,
2639,07/06/22 04:47:20 PM,65.934,7.782,,
2640,07/06/22 04:47:30 PM,65.931,7.682,,
2641,07/06/22 04:47:40 PM,65.911,7.682,,
2642,07/06/22 04:47:50 PM,65.921,7.682,,
2643,07/06/22 04:48:00 PM,65.931,7.682,,
2644,07/06/22 04:48:10 PM,65.931,7.682,,
2645,07/06/22 04:48:20 PM,65.911,7.682,,
2646,07/06/22 04:48:30 PM,65.931,7.682,,
2647,07/06/22 04:48:40 PM,65.921,7.682,,
2648,07/06/22 04:48:50 PM,65.921,7.682,,
2649,07/06/22 04:49:00 PM,65.931,7.682,,
2650,07/06/22 04:49:10 PM,65.931,7.682,,
2651,07/06/22 04:49:20 PM,65.941,7.682,,
2652,07/06/22 04:49:30 PM,65.941,7.682,,
2653,07/06/22 04:49:40 PM,65.921,7.682,,
2654,07/06/22 04:49:50 PM,65.921,7.682,,
2655,07/06/22 04:50:00 PM,65.931,7.682,,
2656,07/06/22 04:50:10 PM,65.931,7.682,,
2657,07/06/22 04:50:20 PM,65.921,7.682,,
2658,07/06/22 04:50:30 PM,65.931,7.682,,
2659,07/06/22 04:50:40 PM,65.951,7.682,,
2660,07/06/22 04:50:50 PM,65.921,7.682,,
2661,07/06/22 04:51:00 PM,65.941,7.682,,
2662,07/06/22 04:51:10 PM,65.931,7.682,,
2663,07/06/22 04:51:20 PM,65.931,7.682,,
2664,07/06/22 04:51:30 PM,65.931,7.682,,
2665,07/06/22 04:51:40 PM,65.931,7.682,,
2666,07/06/22 04:51:50 PM,65.921,7.682,,
2667,07/06/22 04:52:00 PM,65.911,7.682,,
2668,07/06/22 04:52:10 PM,65.921,7.682,,
2669,07/06/22 04:52:20 PM,65.931,7.682,,
2670,07/06/22 04:52:30 PM,65.921,7.682,,
2671,07/06/22 04:52:40 PM,65.921,7.682,,
2672,07/06/22 04:52:50 PM,65.931,7.682,,
2673,07/06/22 04:53:00 PM,65.931,7.682,,
2674,07/06/22 04:53:10 PM,65.931,7.682,,
2675,07/06/22 04:53:20 PM,65.911,7.682,,
2676,07/06/22 04:53:30 PM,65.921,7.682,,
2677,07/06/22 04:53:40 PM,65.951,7.682,,
2678,07/06/22 04:53:50 PM,65.921,7.682,,
2679,07/06/22 04:54:00 PM,65.921,7.682,,
2680,07/06/22 04:54:10 PM,65.911,7.682,,
2681,07/06/22 04:54:20 PM,65.931,7.682,,
2682,07/06/22 04:54:30 PM,65.931,7.682,,
2683,07/06/22 04:54:40 PM,65.941,7.682,,
2684,07/06/22 04:54:50 PM,65.941,7.682,,
2685,07/06/22 04:55:00 PM,65.931,7.682,,
2686,07/06/22 04:55:10 PM,65.921,7.682,,
2687,07/06/22 04:55:20 PM,65.921,7.682,,
2688,07/06/22 04:55:30 PM,65.911,7.682,,
2689,07/06/22 04:55:40 PM,65.921,7.682,,
2690,07/06/22 04:55:50 PM,65.911,7.682,,
2691,07/06/22 04:56:00 PM,65.911,7.682,,
2692,07/06/22 04:56:10 PM,65.911,7.682,,
2693,07/06/22 04:56:20 PM,65.921,7.682,,
2694,07/06/22 04:56:30 PM,65.911,7.682,,
2695,07/06/22 04:56:40 PM,65.921,7.682,,
2696,07/06/22 04:56:50 PM,65.911,7.682,,
2697,07/06/22 04:57:00 PM,65.921,7.682,,
2698,07/06/22 04:57:10 PM,65.921,7.682,,
2699,07/06/22 04:57:20 PM,65.911,7.682,,
2700,07/06/22 04:57:30 PM,65.911,7.682,,
2701,07/06/22 04:57:40 PM,65.911,7.682,,
2702,07/06/22 04:57:50 PM,65.911,7.682,,
2703,07/06/22 04:58:00 PM,65.931,7.682,,
2704,07/06/22 04:58:10 PM,65.921,7.682,,
2705,07/06/22 04:58:20 PM,65.901,7.682,,
2706,07/06/22 04:58:30 PM,65.911,7.682,,
2707,07/06/22 04:58:40 PM,65.931,7.682,,
2708,07/06/22 04:58:50 PM,65.921,7.682,,
2709,07/06/22 04:59:00 PM,65.931,7.682,,
2710,07/06/22 04:59:10 PM,65.911,7.682,,
2711,07/06/22 04:59:20 PM,65.891,7.682,,
2712,07/06/22 04:59:30 PM,65.911,7.682,,
2713,07/06/22 04:59:40 PM,65.931,7.682,,
2714,07/06/22 04:59:50 PM,65.921,7.682,,
2715,07/06/22 05:00:00 PM,65.921,7.682,,
2716,07/06/22 05:00:10 PM,65.911,7.682,,
2717,07/06/22 05:00:20 PM,65.921,7.682,,
2718,07/06/22 05:00:30 PM,65.908,7.582,,
2719,07/06/22 05:00:40 PM,65.908,7.582,,
2720,07/06/22 05:00:50 PM,65.908,7.582,,
2721,07/06/22 05:01:00 PM,65.898,7.582,,
2722,07/06/22 05:01:10 PM,65.898,7.582,,
2723,07/06/22 05:01:20 PM,65.908,7.582,,
2724,07/06/22 05:01:30 PM,65.898,7.582,,
2725,07/06/22 05:01:40 PM,65.908,7.582,,
2726,07/06/22 05:01:50 PM,65.918,7.582,,
2727,07/06/22 05:02:00 PM,65.918,7.582,,
2728,07/06/22 05:02:10 PM,65.918,7.582,,
2729,07/06/22 05:02:20 PM,65.918,7.582,,
2730,07/06/22 05:02:30 PM,65.928,7.582,,
2731,07/06/22 05:02:40 PM,65.908,7.582,,
2732,07/06/22 05:02:50 PM,65.908,7.582,,
2733,07/06/22 05:03:00 PM,65.908,7.582,,
2734,07/06/22 05:03:10 PM,65.898,7.582,,
2735,07/06/22 05:03:20 PM,65.908,7.582,,
2736,07/06/22 05:03:30 PM,65.918,7.582,,
2737,07/06/22 05:03:40 PM,65.908,7.582,,
2738,07/06/22 05:03:50 PM,65.928,7.582,,
2739,07/06/22 05:04:00 PM,65.898,7.582,,
2740,07/06/22 05:04:10 PM,65.898,7.582,,
2741,07/06/22 05:04:20 PM,65.908,7.582,,
2742,07/06/22 05:04:30 PM,65.908,7.582,,
2743,07/06/22 05:04:40 PM,65.918,7.582,,
2744,07/06/22 05:04:50 PM,65.918,7.582,,
2745,07/06/22 05:05:00 PM,65.898,7.582,,
2746,07/06/22 05:05:10 PM,65.908,7.582,,
2747,07/06/22 05:05:20 PM,65.898,7.582,,
2748,07/06/22 05:05:30 PM,65.908,7.582,,
2749,07/06/22 05:05:40 PM,65.898,7.582,,
2750,07/06/22 05:05:50 PM,65.898,7.582,,
2751,07/06/22 05:06:00 PM,65.908,7.582,,
2752,07/06/22 05:06:10 PM,65.908,7.582,,
2753,07/06/22 05:06:20 PM,65.908,7.582,,
2754,07/06/22 05:06:30 PM,65.908,7.582,,
2755,07/06/22 05:06:40 PM,65.908,7.582,,
2756,07/06/22 05:06:50 PM,65.888,7.582,,
2757,07/06/22 05:07:00 PM,65.918,7.582,,
2758,07/06/22 05:07:10 PM,65.898,7.582,,
2759,07/06/22 05:07:20 PM,65.888,7.582,,
2760,07/06/22 05:07:30 PM,65.888,7.582,,
2761,07/06/22 05:07:40 PM,65.908,7.582,,
2762,07/06/22 05:07:50 PM,65.908,7.582,,
2763,07/06/22 05:08:00 PM,65.918,7.582,,
2764,07/06/22 05:08:10 PM,65.908,7.582,,
2765,07/06/22 05:08:20 PM,65.898,7.582,,
2766,07/06/22 05:08:30 PM,65.908,7.582,,
2767,07/06/22 05:08:40 PM,65.908,7.582,,
2768,07/06/22 05:08:50 PM,65.908,7.582,,
2769,07/06/22 05:09:00 PM,65.918,7.582,,
2770,07/06/22 05:09:10 PM,65.908,7.582,,
2771,07/06/22 05:09:20 PM,65.918,7.582,,
2772,07/06/22 05:09:30 PM,65.918,7.582,,
2773,07/06/22 05:09:40 PM,65.898,7.582,,
2774,07/06/22 05:09:50 PM,65.918,7.582,,
2775,07/06/22 05:10:00 PM,65.908,7.582,,
2776,07/06/22 05:10:10 PM,65.878,7.582,,
2777,07/06/22 05:10:20 PM,65.898,7.582,,
2778,07/06/22 05:10:30 PM,65.898,7.582,,
2779,07/06/22 05:10:40 PM,65.928,7.582,,
2780,07/06/22 05:10:50 PM,65.918,7.582,,
2781,07/06/22 05:11:00 PM,65.908,7.582,,
2782,07/06/22 05:11:10 PM,65.908,7.582,,
2783,07/06/22 05:11:20 PM,65.908,7.582,,
2784,07/06/22 05:11:30 PM,65.908,7.582,,
2785,07/06/22 05:11:40 PM,65.918,7.582,,
2786,07/06/22 05:11:50 PM,65.918,7.582,,
2787,07/06/22 05:12:00 PM,65.918,7.582,,
2788,07/06/22 05:12:10 PM,65.898,7.582,,
2789,07/06/22 05:12:20 PM,65.918,7.582,,
2790,07/06/22 05:12:30 PM,65.898,7.582,,
2791,07/06/22 05:12:40 PM,65.908,7.582,,
2792,07/06/22 05:12:50 PM,65.908,7.582,,
2793,07/06/22 05:13:00 PM,65.918,7.582,,
2794,07/06/22 05:13:10 PM,65.918,7.582,,
2795,07/06/22 05:13:20 PM,65.918,7.582,,
2796,07/06/22 05:13:30 PM,65.908,7.582,,
2797,07/06/22 05:13:40 PM,65.898,7.582,,
2798,07/06/22 05:13:50 PM,65.906,7.481,,
2799,07/06/22 05:14:00 PM,65.906,7.481,,
2800,07/06/22 05:14:10 PM,65.916,7.481,,
2801,07/06/22 05:14:20 PM,65.906,7.481,,
2802,07/06/22 05:14:30 PM,65.906,7.481,,
2803,07/06/22 05:14:40 PM,65.906,7.481,,
2804,07/06/22 05:14:50 PM,65.916,7.481,,
2805,07/06/22 05:15:00 PM,65.916,7.481,,
2806,07/06/22 05:15:10 PM,65.916,7.481,,
2807,07/06/22 05:15:20 PM,65.896,7.481,,
2808,07/06/22 05:15:30 PM,65.916,7.481,,
2809,07/06/22 05:15:40 PM,65.916,7.481,,
2810,07/06/22 05:15:50 PM,65.906,7.481,,
2811,07/06/22 05:16:00 PM,65.906,7.481,,
2812,07/06/22 05:16:10 PM,65.906,7.481,,
2813,07/06/22 05:16:20 PM,65.896,7.481,,
2814,07/06/22 05:16:30 PM,65.906,7.481,,
2815,07/06/22 05:16:40 PM,65.936,7.481,,
2816,07/06/22 05:16:50 PM,65.926,7.481,,
2817,07/06/22 05:17:00 PM,65.875,7.481,,
2818,07/06/22 05:17:10 PM,65.906,7.481,,
2819,07/06/22 05:17:20 PM,65.926,7.481,,
2820,07/06/22 05:17:30 PM,65.896,7.481,,
2821,07/06/22 05:17:40 PM,65.886,7.481,,
2822,07/06/22 05:17:50 PM,65.916,7.481,,
2823,07/06/22 05:18:00 PM,65.916,7.481,,
2824,07/06/22 05:18:10 PM,65.896,7.481,,
2825,07/06/22 05:18:20 PM,65.896,7.481,,
2826,07/06/22 05:18:30 PM,65.886,7.481,,
2827,07/06/22 05:18:40 PM,65.916,7.481,,
2828,07/06/22 05:18:50 PM,65.896,7.481,,
2829,07/06/22 05:19:00 PM,65.906,7.481,,
2830,07/06/22 05:19:10 PM,65.916,7.481,,
2831,07/06/22 05:19:20 PM,65.906,7.481,,
2832,07/06/22 05:19:30 PM,65.896,7.481,,
2833,07/06/22 05:19:40 PM,65.906,7.481,,
2834,07/06/22 05:19:50 PM,65.906,7.481,,
2835,07/06/22 05:20:00 PM,65.906,7.481,,
2836,07/06/22 05:20:10 PM,65.916,7.481,,
2837,07/06/22 05:20:20 PM,65.896,7.481,,
2838,07/06/22 05:20:30 PM,65.896,7.481,,
2839,07/06/22 05:20:40 PM,65.906,7.481,,
2840,07/06/22 05:20:50 PM,65.906,7.481,,
2841,07/06/22 05:21:00 PM,65.916,7.481,,
2842,07/06/22 05:21:10 PM,65.906,7.481,,
2843,07/06/22 05:21:20 PM,65.916,7.481,,
2844,07/06/22 05:21:30 PM,65.916,7.481,,
2845,07/06/22 05:21:40 PM,65.896,7.481,,
2846,07/06/22 05:21:50 PM,65.886,7.481,,
2847,07/06/22 05:22:00 PM,65.886,7.481,,
2848,07/06/22 05:22:10 PM,65.906,7.481,,
2849,07/06/22 05:22:20 PM,65.886,7.481,,
2850,07/06/22 05:22:30 PM,65.926,7.481,,
2851,07/06/22 05:22:40 PM,65.906,7.481,,
2852,07/06/22 05:22:50 PM,65.916,7.481,,
2853,07/06/22 05:23:00 PM,65.906,7.481,,
2854,07/06/22 05:23:10 PM,65.906,7.481,,
2855,07/06/22 05:23:20 PM,65.906,7.481,,
2856,07/06/22 05:23:30 PM,65.916,7.481,,
2857,07/06/22 05:23:40 PM,65.926,7.481,,
2858,07/06/22 05:23:50 PM,65.906,7.481,,
2859,07/06/22 05:24:00 PM,65.906,7.481,,
2860,07/06/22 05:24:10 PM,65.896,7.481,,
2861,07/06/22 05:24:20 PM,65.906,7.481,,
2862,07/06/22 05:24:30 PM,65.906,7.481,,
2863,07/06/22 05:24:40 PM,65.916,7.481,,
2864,07/06/22 05:24:50 PM,65.896,7.481,,
2865,07/06/22 05:25:00 PM,65.896,7.481,,
2866,07/06/22 05:25:10 PM,65.913,7.381,,
2867,07/06/22 05:25:20 PM,65.896,7.481,,
2868,07/06/22 05:25:30 PM,65.913,7.381,,
2869,07/06/22 05:25:40 PM,65.903,7.381,,
2870,07/06/22 05:25:50 PM,65.893,7.381,,
2871,07/06/22 05:26:00 PM,65.893,7.381,,
2872,07/06/22 05:26:10 PM,65.913,7.381,,
2873,07/06/22 05:26:20 PM,65.913,7.381,,
2874,07/06/22 05:26:30 PM,65.903,7.381,,
2875,07/06/22 05:26:40 PM,65.903,7.381,,
2876,07/06/22 05:26:50 PM,65.903,7.381,,
2877,07/06/22 05:27:00 PM,65.903,7.381,,
2878,07/06/22 05:27:10 PM,65.903,7.381,,
2879,07/06/22 05:27:20 PM,65.903,7.381,,
2880,07/06/22 05:27:30 PM,65.893,7.381,,
2881,07/06/22 05:27:40 PM,65.903,7.381,,
2882,07/06/22 05:27:50 PM,65.903,7.381,,
2883,07/06/22 05:28:00 PM,65.903,7.381,,
2884,07/06/22 05:28:10 PM,65.893,7.381,,
2885,07/06/22 05:28:20 PM,65.903,7.381,,
2886,07/06/22 05:28:30 PM,65.913,7.381,,
2887,07/06/22 05:28:40 PM,65.923,7.381,,
2888,07/06/22 05:28:50 PM,65.883,7.381,,
2889,07/06/22 05:29:00 PM,65.923,7.381,,
2890,07/06/22 05:29:10 PM,65.903,7.381,,
2891,07/06/22 05:29:20 PM,65.903,7.381,,
2892,07/06/22 05:29:30 PM,65.903,7.381,,
2893,07/06/22 05:29:40 PM,65.893,7.381,,
2894,07/06/22 05:29:50 PM,65.893,7.381,,
2895,07/06/22 05:30:00 PM,65.903,7.381,,
2896,07/06/22 05:30:10 PM,65.903,7.381,,
2897,07/06/22 05:30:20 PM,65.903,7.381,,
2898,07/06/22 05:30:30 PM,65.923,7.381,,
2899,07/06/22 05:30:40 PM,65.893,7.381,,
2900,07/06/22 05:30:50 PM,65.903,7.381,,
2901,07/06/22 05:31:00 PM,65.903,7.381,,
2902,07/06/22 05:31:10 PM,65.903,7.381,,
2903,07/06/22 05:31:20 PM,65.903,7.381,,
2904,07/06/22 05:31:30 PM,65.893,7.381,,
2905,07/06/22 05:31:40 PM,65.883,7.381,,
2906,07/06/22 05:31:50 PM,65.903,7.381,,
2907,07/06/22 05:32:00 PM,65.893,7.381,,
2908,07/06/22 05:32:10 PM,65.913,7.381,,
2909,07/06/22 05:32:20 PM,65.903,7.381,,
2910,07/06/22 05:32:30 PM,65.893,7.381,,
2911,07/06/22 05:32:40 PM,65.913,7.381,,
2912,07/06/22 05:32:50 PM,65.893,7.381,,
2913,07/06/22 05:33:00 PM,65.903,7.381,,
2914,07/06/22 05:33:10 PM,65.893,7.381,,
2915,07/06/22 05:33:20 PM,65.893,7.381,,
2916,07/06/22 05:33:30 PM,65.903,7.381,,
2917,07/06/22 05:33:40 PM,65.893,7.381,,
2918,07/06/22 05:33:50 PM,65.883,7.381,,
2919,07/06/22 05:34:00 PM,65.903,7.381,,
2920,07/06/22 05:34:10 PM,65.893,7.381,,
2921,07/06/22 05:34:20 PM,65.893,7.381,,
2922,07/06/22 05:34:30 PM,65.903,7.381,,
2923,07/06/22 05:34:40 PM,65.883,7.381,,
2924,07/06/22 05:34:50 PM,65.883,7.381,,
2925,07/06/22 05:35:00 PM,65.893,7.381,,
2926,07/06/22 05:35:10 PM,65.893,7.381,,
2927,07/06/22 05:35:20 PM,65.893,7.381,,
2928,07/06/22 05:35:30 PM,65.893,7.381,,
2929,07/06/22 05:35:40 PM,65.903,7.381,,
2930,07/06/22 05:35:50 PM,65.883,7.381,,
2931,07/06/22 05:36:00 PM,65.893,7.381,,
2932,07/06/22 05:36:10 PM,65.883,7.381,,
2933,07/06/22 05:36:20 PM,65.903,7.381,,
2934,07/06/22 05:36:30 PM,65.883,7.381,,
2935,07/06/22 05:36:40 PM,65.903,7.381,,
2936,07/06/22 05:36:50 PM,65.893,7.381,,
2937,07/06/22 05:37:00 PM,65.903,7.381,,
2938,07/06/22 05:37:10 PM,65.913,7.381,,
2939,07/06/22 05:37:20 PM,65.893,7.381,,
2940,07/06/22 05:37:30 PM,65.890,7.280,,
2941,07/06/22 05:37:40 PM,65.883,7.381,,
2942,07/06/22 05:37:50 PM,65.890,7.280,,
2943,07/06/22 05:38:00 PM,65.890,7.280,,
2944,07/06/22 05:38:10 PM,65.910,7.280,,
2945,07/06/22 05:38:20 PM,65.900,7.280,,
2946,07/06/22 05:38:30 PM,65.900,7.280,,
2947,07/06/22 05:38:40 PM,65.900,7.280,,
2948,07/06/22 05:38:50 PM,65.890,7.280,,
2949,07/06/22 05:39:00 PM,65.900,7.280,,
2950,07/06/22 05:39:10 PM,65.910,7.280,,
2951,07/06/22 05:39:20 PM,65.890,7.280,,
2952,07/06/22 05:39:30 PM,65.900,7.280,,
2953,07/06/22 05:39:40 PM,65.900,7.280,,
2954,07/06/22 05:39:50 PM,65.910,7.280,,
2955,07/06/22 05:40:00 PM,65.900,7.280,,
2956,07/06/22 05:40:10 PM,65.900,7.280,,
2957,07/06/22 05:40:20 PM,65.900,7.280,,
2958,07/06/22 05:40:30 PM,65.900,7.280,,
2959,07/06/22 05:40:40 PM,65.900,7.280,,
2960,07/06/22 05:40:50 PM,65.890,7.280,,
2961,07/06/22 05:41:00 PM,65.890,7.280,,
2962,07/06/22 05:41:10 PM,65.890,7.280,,
2963,07/06/22 05:41:20 PM,65.910,7.280,,
2964,07/06/22 05:41:30 PM,65.890,7.280,,
2965,07/06/22 05:41:40 PM,65.880,7.280,,
2966,07/06/22 05:41:50 PM,65.890,7.280,,
2967,07/06/22 05:42:00 PM,65.890,7.280,,
2968,07/06/22 05:42:10 PM,65.900,7.280,,
2969,07/06/22 05:42:20 PM,65.890,7.280,,
2970,07/06/22 05:42:30 PM,65.910,7.280,,
2971,07/06/22 05:42:40 PM,65.900,7.280,,
2972,07/06/22 05:42:50 PM,65.890,7.280,,
2973,07/06/22 05:43:00 PM,65.890,7.280,,
2974,07/06/22 05:43:10 PM,65.890,7.280,,
2975,07/06/22 05:43:20 PM,65.890,7.280,,
2976,07/06/22 05:43:30 PM,65.890,7.280,,
2977,07/06/22 05:43:40 PM,65.890,7.280,,
2978,07/06/22 05:43:50 PM,65.900,7.280,,
2979,07/06/22 05:44:00 PM,65.900,7.280,,
2980,07/06/22 05:44:10 PM,65.890,7.280,,
2981,07/06/22 05:44:20 PM,65.900,7.280,,
2982,07/06/22 05:44:30 PM,65.890,7.280,,
2983,07/06/22 05:44:40 PM,65.880,7.280,,
2984,07/06/22 05:44:50 PM,65.890,7.280,,
2985,07/06/22 05:45:00 PM,65.880,7.280,,
2986,07/06/22 05:45:10 PM,65.890,7.280,,
2987,07/06/22 05:45:20 PM,65.890,7.280,,
2988,07/06/22 05:45:30 PM,65.880,7.280,,
2989,07/06/22 05:45:40 PM,65.880,7.280,,
2990,07/06/22 05:45:50 PM,65.880,7.280,,
2991,07/06/22 05:46:00 PM,65.880,7.280,,
2992,07/06/22 05:46:10 PM,65.900,7.280,,
2993,07/06/22 05:46:20 PM,65.870,7.280,,
2994,07/06/22 05:46:30 PM,65.880,7.280,,
2995,07/06/22 05:46:40 PM,65.900,7.280,,
2996,07/06/22 05:46:50 PM,65.880,7.280,,
2997,07/06/22 05:47:00 PM,65.900,7.280,,
2998,07/06/22 05:47:10 PM,65.890,7.280,,
2999,07/06/22 05:47:20 PM,65.900,7.280,,
3000,07/06/22 05:47:30 PM,65.900,7.280,,
3001,07/06/22 05:47:40 PM,65.900,7.280,,
3002,07/06/22 05:47:50 PM,65.900,7.280,,
3003,07/06/22 05:48:00 PM,65.900,7.280,,
3004,07/06/22 05:48:10 PM,65.900,7.280,,
3005,07/06/22 05:48:20 PM,65.900,7.280,,
3006,07/06/22 05:48:30 PM,65.900,7.280,,
3007,07/06/22 05:48:40 PM,65.890,7.280,,
3008,07/06/22 05:48:50 PM,65.900,7.280,,
3009,07/06/22 05:49:00 PM,65.890,7.280,,
3010,07/06/22 05:49:10 PM,65.890,7.280,,
3011,07/06/22 05:49:20 PM,65.890,7.280,,
3012,07/06/22 05:49:30 PM,65.890,7.280,,
3013,07/06/22 05:49:40 PM,65.900,7.280,,
3014,07/06/22 05:49:50 PM,65.910,7.280,,
3015,07/06/22 05:50:00 PM,65.890,7.280,,
3016,07/06/22 05:50:10 PM,65.900,7.280,,
3017,07/06/22 05:50:20 PM,65.890,7.280,,
3018,07/06/22 05:50:30 PM,65.898,7.179,,
3019,07/06/22 05:50:40 PM,65.888,7.179,,
3020,07/06/22 05:50:50 PM,65.898,7.179,,
3021,07/06/22 05:51:00 PM,65.908,7.179,,
3022,07/06/22 05:51:10 PM,65.898,7.179,,
3023,07/06/22 05:51:20 PM,65.888,7.179,,
3024,07/06/22 05:51:30 PM,65.908,7.179,,
3025,07/06/22 05:51:40 PM,65.888,7.179,,
3026,07/06/22 05:51:50 PM,65.888,7.179,,
3027,07/06/22 05:52:00 PM,65.898,7.179,,
3028,07/06/22 05:52:10 PM,65.898,7.179,,
3029,07/06/22 05:52:20 PM,65.898,7.179,,
3030,07/06/22 05:52:30 PM,65.898,7.179,,
3031,07/06/22 05:52:40 PM,65.898,7.179,,
3032,07/06/22 05:52:50 PM,65.888,7.179,,
3033,07/06/22 05:53:00 PM,65.888,7.179,,
3034,07/06/22 05:53:10 PM,65.898,7.179,,
3035,07/06/22 05:53:20 PM,65.888,7.179,,
3036,07/06/22 05:53:30 PM,65.888,7.179,,
3037,07/06/22 05:53:40 PM,65.888,7.179,,
3038,07/06/22 05:53:50 PM,65.877,7.179,,
3039,07/06/22 05:54:00 PM,65.877,7.179,,
3040,07/06/22 05:54:10 PM,65.898,7.179,,
3041,07/06/22 05:54:20 PM,65.888,7.179,,
3042,07/06/22 05:54:30 PM,65.898,7.179,,
3043,07/06/22 05:54:40 PM,65.877,7.179,,
3044,07/06/22 05:54:50 PM,65.898,7.179,,
3045,07/06/22 05:55:00 PM,65.908,7.179,,
3046,07/06/22 05:55:10 PM,65.888,7.179,,
3047,07/06/22 05:55:20 PM,65.898,7.179,,
3048,07/06/22 05:55:30 PM,65.898,7.179,,
3049,07/06/22 05:55:40 PM,65.877,7.179,,
3050,07/06/22 05:55:50 PM,65.908,7.179,,
3051,07/06/22 05:56:00 PM,65.898,7.179,,
3052,07/06/22 05:56:10 PM,65.908,7.179,,
3053,07/06/22 05:56:20 PM,65.908,7.179,,
3054,07/06/22 05:56:30 PM,65.898,7.179,,
3055,07/06/22 05:56:40 PM,65.888,7.179,,
3056,07/06/22 05:56:50 PM,65.888,7.179,,
3057,07/06/22 05:57:00 PM,65.888,7.179,,
3058,07/06/22 05:57:10 PM,65.877,7.179,,
3059,07/06/22 05:57:20 PM,65.898,7.179,,
3060,07/06/22 05:57:30 PM,65.898,7.179,,
3061,07/06/22 05:57:40 PM,65.898,7.179,,
3062,07/06/22 05:57:50 PM,65.877,7.179,,
3063,07/06/22 05:58:00 PM,65.877,7.179,,
3064,07/06/22 05:58:10 PM,65.898,7.179,,
3065,07/06/22 05:58:20 PM,65.898,7.179,,
3066,07/06/22 05:58:30 PM,65.888,7.179,,
3067,07/06/22 05:58:40 PM,65.888,7.179,,
3068,07/06/22 05:58:50 PM,65.898,7.179,,
3069,07/06/22 05:59:00 PM,65.888,7.179,,
3070,07/06/22 05:59:10 PM,65.888,7.179,,
3071,07/06/22 05:59:20 PM,65.888,7.179,,
3072,07/06/22 05:59:30 PM,65.867,7.179,,
3073,07/06/22 05:59:40 PM,65.888,7.179,,
3074,07/06/22 05:59:50 PM,65.898,7.179,,
3075,07/06/22 06:00:00 PM,65.877,7.179,,
3076,07/06/22 06:00:10 PM,65.877,7.179,,
3077,07/06/22 06:00:20 PM,65.888,7.179,,
3078,07/06/22 06:00:30 PM,65.888,7.179,,
3079,07/06/22 06:00:40 PM,65.898,7.179,,
3080,07/06/22 06:00:50 PM,65.888,7.179,,
3081,07/06/22 06:01:00 PM,65.898,7.179,,
3082,07/06/22 06:01:10 PM,65.898,7.179,,
3083,07/06/22 06:01:20 PM,65.908,7.179,,
