Plot Title: Sampling_Wetlands010203_Baro_2022-07-14,,,,,,,,
#,"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028183, SEN S/N: 20028183)","Temp, °C (LGR S/N: 20028183, SEN S/N: 20028183)",Coupler Detached (LGR S/N: 20028183),Coupler Attached (LGR S/N: 20028183),Host Connected (LGR S/N: 20028183),Stopped (LGR S/N: 20028183),End Of File (LGR S/N: 20028183)
522,7/14/2022 10:40,61.88,10.553,,,,,
523,7/14/2022 10:40,61.868,10.553,,,,,
524,7/14/2022 10:40,61.883,10.651,,,,,
525,7/14/2022 10:40,61.883,10.651,,,,,
526,7/14/2022 10:40,61.871,10.651,,,,,
527,7/14/2022 10:40,61.871,10.651,,,,,
528,7/14/2022 10:41,61.871,10.651,,,,,
529,7/14/2022 10:41,61.871,10.651,,,,,
530,7/14/2022 10:41,61.883,10.651,,,,,
531,7/14/2022 10:41,61.886,10.748,,,,,
532,7/14/2022 10:41,61.898,10.748,,,,,
533,7/14/2022 10:41,61.886,10.748,,,,,
534,7/14/2022 10:42,61.886,10.748,,,,,
535,7/14/2022 10:42,61.886,10.748,,,,,
536,7/14/2022 10:42,61.886,10.748,,,,,
537,7/14/2022 10:42,61.886,10.748,,,,,
538,7/14/2022 10:42,61.886,10.748,,,,,
539,7/14/2022 10:42,61.874,10.748,,,,,
540,7/14/2022 10:43,61.874,10.748,,,,,
541,7/14/2022 10:43,61.886,10.748,,,,,
542,7/14/2022 10:43,61.886,10.748,,,,,
543,7/14/2022 10:43,61.874,10.748,,,,,
544,7/14/2022 10:43,61.874,10.748,,,,,
545,7/14/2022 10:43,61.886,10.748,,,,,
546,7/14/2022 10:44,61.874,10.748,,,,,
547,7/14/2022 10:44,61.874,10.748,,,,,
548,7/14/2022 10:44,61.886,10.748,,,,,
549,7/14/2022 10:44,61.886,10.748,,,,,
550,7/14/2022 10:44,61.886,10.748,,,,,
551,7/14/2022 10:44,61.874,10.748,,,,,
552,7/14/2022 10:45,61.886,10.748,,,,,
553,7/14/2022 10:45,61.874,10.748,,,,,
554,7/14/2022 10:45,61.886,10.748,,,,,
555,7/14/2022 10:45,61.886,10.748,,,,,
556,7/14/2022 10:45,61.886,10.748,,,,,
557,7/14/2022 10:45,61.886,10.748,,,,,
558,7/14/2022 10:46,61.886,10.748,,,,,
559,7/14/2022 10:46,61.871,10.651,,,,,
560,7/14/2022 10:46,61.871,10.651,,,,,
561,7/14/2022 10:46,61.883,10.651,,,,,
562,7/14/2022 10:46,61.883,10.651,,,,,
563,7/14/2022 10:46,61.883,10.651,,,,,
564,7/14/2022 10:47,61.883,10.651,,,,,
565,7/14/2022 10:47,61.883,10.651,,,,,
566,7/14/2022 10:47,61.883,10.651,,,,,
567,7/14/2022 10:47,61.883,10.651,,,,,
568,7/14/2022 10:47,61.871,10.651,,,,,
569,7/14/2022 10:47,61.883,10.651,,,,,
570,7/14/2022 10:48,61.871,10.651,,,,,
571,7/14/2022 10:48,61.871,10.651,,,,,
572,7/14/2022 10:48,61.871,10.651,,,,,
573,7/14/2022 10:48,61.883,10.651,,,,,
574,7/14/2022 10:48,61.883,10.651,,,,,
575,7/14/2022 10:48,61.883,10.651,,,,,
576,7/14/2022 10:49,61.88,10.553,,,,,
577,7/14/2022 10:49,61.88,10.553,,,,,
578,7/14/2022 10:49,61.88,10.553,,,,,
579,7/14/2022 10:49,61.88,10.553,,,,,
580,7/14/2022 10:49,61.88,10.553,,,,,
581,7/14/2022 10:49,61.865,10.455,,,,,
582,7/14/2022 10:50,61.877,10.455,,,,,
583,7/14/2022 10:50,61.865,10.455,,,,,
584,7/14/2022 10:50,61.877,10.455,,,,,
585,7/14/2022 10:50,61.865,10.455,,,,,
586,7/14/2022 10:50,61.865,10.455,,,,,
587,7/14/2022 10:50,61.874,10.357,,,,,
588,7/14/2022 10:51,61.874,10.357,,,,,
589,7/14/2022 10:51,61.874,10.357,,,,,
590,7/14/2022 10:51,61.862,10.357,,,,,
591,7/14/2022 10:51,61.874,10.357,,,,,
592,7/14/2022 10:51,61.862,10.357,,,,,
593,7/14/2022 10:51,61.874,10.357,,,,,
594,7/14/2022 10:52,61.874,10.357,,,,,
595,7/14/2022 10:52,61.874,10.357,,,,,
596,7/14/2022 10:52,61.874,10.357,,,,,
597,7/14/2022 10:52,61.874,10.357,,,,,
598,7/14/2022 10:52,61.871,10.259,,,,,
599,7/14/2022 10:52,61.871,10.259,,,,,
600,7/14/2022 10:53,61.86,10.259,,,,,
601,7/14/2022 10:53,61.871,10.259,,,,,
602,7/14/2022 10:53,61.86,10.259,,,,,
603,7/14/2022 10:53,61.871,10.259,,,,,
604,7/14/2022 10:53,61.871,10.259,,,,,
605,7/14/2022 10:53,61.871,10.259,,,,,
606,7/14/2022 10:54,61.871,10.259,,,,,
607,7/14/2022 10:54,61.871,10.259,,,,,
608,7/14/2022 10:54,61.871,10.259,,,,,
609,7/14/2022 10:54,61.871,10.259,,,,,
610,7/14/2022 10:54,61.868,10.161,,,,,
611,7/14/2022 10:54,61.868,10.161,,,,,
612,7/14/2022 10:55,61.868,10.161,,,,,
613,7/14/2022 10:55,61.857,10.161,,,,,
614,7/14/2022 10:55,61.857,10.161,,,,,
615,7/14/2022 10:55,61.868,10.161,,,,,
616,7/14/2022 10:55,61.868,10.161,,,,,
617,7/14/2022 10:55,61.868,10.161,,,,,
618,7/14/2022 10:56,61.868,10.161,,,,,
619,7/14/2022 10:56,61.865,10.063,,,,,
620,7/14/2022 10:56,61.865,10.063,,,,,
621,7/14/2022 10:56,61.865,10.063,,,,,
622,7/14/2022 10:56,61.865,10.063,,,,,
623,7/14/2022 10:56,61.854,10.063,,,,,
624,7/14/2022 10:57,61.865,10.063,,,,,
625,7/14/2022 10:57,61.854,10.063,,,,,
626,7/14/2022 10:57,61.865,10.063,,,,,
627,7/14/2022 10:57,61.854,10.063,,,,,
628,7/14/2022 10:57,61.865,10.063,,,,,
629,7/14/2022 10:57,61.865,10.063,,,,,
630,7/14/2022 10:58,61.865,10.063,,,,,
631,7/14/2022 10:58,61.865,10.063,,,,,
632,7/14/2022 10:58,61.865,10.063,,,,,
633,7/14/2022 10:58,61.877,10.063,,,,,
634,7/14/2022 10:58,61.865,10.063,,,,,
635,7/14/2022 10:58,61.865,10.063,,,,,
636,7/14/2022 10:59,61.877,10.063,,,,,
637,7/14/2022 10:59,61.865,10.063,,,,,
638,7/14/2022 10:59,61.865,10.063,,,,,
639,7/14/2022 10:59,61.865,10.063,,,,,
640,7/14/2022 10:59,61.854,10.063,,,,,
641,7/14/2022 10:59,61.865,10.063,,,,,
642,7/14/2022 11:00,61.865,10.063,,,,,
643,7/14/2022 11:00,61.865,10.063,,,,,
644,7/14/2022 11:00,61.877,10.063,,,,,
645,7/14/2022 11:00,61.877,10.063,,,,,
646,7/14/2022 11:00,61.865,10.063,,,,,
647,7/14/2022 11:00,61.865,10.063,,,,,
648,7/14/2022 11:01,61.877,10.063,,,,,
649,7/14/2022 11:01,61.863,9.965,,,,,
650,7/14/2022 11:01,61.863,9.965,,,,,
651,7/14/2022 11:01,61.874,9.965,,,,,
652,7/14/2022 11:01,61.863,9.965,,,,,
653,7/14/2022 11:01,61.863,9.965,,,,,
654,7/14/2022 11:02,61.863,9.965,,,,,
655,7/14/2022 11:02,61.874,9.965,,,,,
656,7/14/2022 11:02,61.863,9.965,,,,,
657,7/14/2022 11:02,61.863,9.965,,,,,
658,7/14/2022 11:02,61.863,9.965,,,,,
659,7/14/2022 11:02,61.874,9.965,,,,,
660,7/14/2022 11:03,61.863,9.965,,,,,
661,7/14/2022 11:03,61.86,9.866,,,,,
662,7/14/2022 11:03,61.86,9.866,,,,,
663,7/14/2022 11:03,61.86,9.866,,,,,
664,7/14/2022 11:03,61.871,9.866,,,,,
665,7/14/2022 11:03,61.871,9.866,,,,,
666,7/14/2022 11:04,61.86,9.866,,,,,
667,7/14/2022 11:04,61.857,9.768,,,,,
668,7/14/2022 11:04,61.868,9.768,,,,,
669,7/14/2022 11:04,61.868,9.768,,,,,
670,7/14/2022 11:04,61.868,9.768,,,,,
671,7/14/2022 11:04,61.868,9.768,,,,,
672,7/14/2022 11:05,61.868,9.768,,,,,
673,7/14/2022 11:05,61.868,9.768,,,,,
674,7/14/2022 11:05,61.866,9.669,,,,,
675,7/14/2022 11:05,61.866,9.669,,,,,
676,7/14/2022 11:05,61.866,9.669,,,,,
677,7/14/2022 11:05,61.866,9.669,,,,,
678,7/14/2022 11:06,61.866,9.669,,,,,
679,7/14/2022 11:06,61.866,9.669,,,,,
680,7/14/2022 11:06,61.866,9.669,,,,,
681,7/14/2022 11:06,61.866,9.669,,,,,
682,7/14/2022 11:06,61.874,9.571,,,,,
683,7/14/2022 11:06,61.863,9.571,,,,,
684,7/14/2022 11:07,61.863,9.571,,,,,
685,7/14/2022 11:07,61.863,9.571,,,,,
686,7/14/2022 11:07,61.863,9.571,,,,,
687,7/14/2022 11:07,61.874,9.571,,,,,
688,7/14/2022 11:07,,,,Logged,,,
689,7/14/2022 11:07,61.866,9.669,,,,,
690,7/14/2022 11:07,,,,,Logged,,
691,7/14/2022 11:07,,,,,,Logged,Logged
