Serial_number:
2020433
Project ID:

Location:

Well02
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,Well02,TEMPERATURE
1/16/2023,03:15:00 pm,0,68.3224,7.911
1/16/2023,03:30:00 pm,0,68.2991,7.917
1/16/2023,03:45:00 pm,0,68.2863,7.925
1/16/2023,04:00:00 pm,0,68.3147,7.932
1/16/2023,04:15:00 pm,0,68.3048,7.939
1/16/2023,04:30:00 pm,0,68.2971,7.945
1/16/2023,04:45:00 pm,0,68.2942,7.950
1/16/2023,05:00:00 pm,0,68.2927,7.956
1/16/2023,05:15:00 pm,0,68.3024,7.961
1/16/2023,05:30:00 pm,0,68.3001,7.967
1/16/2023,05:45:00 pm,0,68.3295,7.972
1/16/2023,06:00:00 pm,0,68.3302,7.976
1/16/2023,06:15:00 pm,0,68.3502,7.981
1/16/2023,06:30:00 pm,0,68.3459,7.986
1/16/2023,06:45:00 pm,0,68.3546,7.990
1/16/2023,07:00:00 pm,0,68.3713,7.994
1/16/2023,07:15:00 pm,0,68.3834,7.999
1/16/2023,07:30:00 pm,0,68.3991,8.003
1/16/2023,07:45:00 pm,0,68.4098,8.007
1/16/2023,08:00:00 pm,0,68.4254,8.011
1/16/2023,08:15:00 pm,0,68.4401,8.015
1/16/2023,08:30:00 pm,0,68.4638,8.018
1/16/2023,08:45:00 pm,0,68.4835,8.022
1/16/2023,09:00:00 pm,0,68.5002,8.025
1/16/2023,09:15:00 pm,0,68.5177,8.029
1/16/2023,09:30:00 pm,0,68.5116,8.032
1/16/2023,09:45:00 pm,0,68.5159,8.035
1/16/2023,10:00:00 pm,0,68.5243,8.039
1/16/2023,10:15:00 pm,0,68.5342,8.042
1/16/2023,10:30:00 pm,0,68.5584,8.045
1/16/2023,10:45:00 pm,0,68.5496,8.048
1/16/2023,11:00:00 pm,0,68.5400,8.050
1/16/2023,11:15:00 pm,0,68.5311,8.053
1/16/2023,11:30:00 pm,0,68.5188,8.056
1/16/2023,11:45:00 pm,0,68.5049,8.060
1/17/2023,12:00:00 am,0,68.4900,8.063
1/17/2023,12:15:00 am,0,68.4682,8.065
1/17/2023,12:30:00 am,0,68.4442,8.066
1/17/2023,12:45:00 am,0,68.4279,8.065
1/17/2023,01:00:00 am,0,68.4324,8.060
1/17/2023,01:15:00 am,0,68.4203,8.054
1/17/2023,01:30:00 am,0,68.4004,8.047
