Plot Title: Injection_Temp_xn10_2022-07-01,,,,
#,"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)",Coupler Detached (LGR S/N: 11016513)
1226,7/1/2022 12:39,69.204,8.182,
1227,7/1/2022 12:39,69.204,8.182,
1228,7/1/2022 12:39,69.204,8.182,
1229,7/1/2022 12:39,69.204,8.182,
1230,7/1/2022 12:39,69.204,8.182,
1231,7/1/2022 12:40,69.194,8.182,
1232,7/1/2022 12:40,69.204,8.182,
1233,7/1/2022 12:40,69.204,8.182,
1234,7/1/2022 12:40,69.194,8.182,
1235,7/1/2022 12:40,69.204,8.182,
1236,7/1/2022 12:40,69.194,8.182,
1237,7/1/2022 12:41,69.204,8.182,
1238,7/1/2022 12:41,69.194,8.182,
1239,7/1/2022 12:41,69.204,8.182,
1240,7/1/2022 12:41,69.204,8.182,
1241,7/1/2022 12:41,69.194,8.182,
1242,7/1/2022 12:41,69.204,8.182,
1243,7/1/2022 12:42,69.204,8.182,
1244,7/1/2022 12:42,69.204,8.182,
1245,7/1/2022 12:42,69.204,8.182,
1246,7/1/2022 12:42,69.194,8.182,
1247,7/1/2022 12:42,69.194,8.182,
1248,7/1/2022 12:42,69.214,8.182,
1249,7/1/2022 12:43,69.197,8.282,
1250,7/1/2022 12:43,69.194,8.182,
1251,7/1/2022 12:43,69.197,8.282,
1252,7/1/2022 12:43,69.197,8.282,
1253,7/1/2022 12:43,69.197,8.282,
1254,7/1/2022 12:43,69.207,8.282,
1255,7/1/2022 12:44,69.197,8.282,
1256,7/1/2022 12:44,69.197,8.282,
1257,7/1/2022 12:44,69.207,8.282,
1258,7/1/2022 12:44,69.197,8.282,
1259,7/1/2022 12:44,69.207,8.282,
1260,7/1/2022 12:44,69.197,8.282,
1261,7/1/2022 12:45,69.197,8.282,
1262,7/1/2022 12:45,69.187,8.282,
1263,7/1/2022 12:45,69.197,8.282,
1264,7/1/2022 12:45,69.197,8.282,
1265,7/1/2022 12:45,69.197,8.282,
1266,7/1/2022 12:45,69.187,8.282,
1267,7/1/2022 12:46,69.197,8.282,
1268,7/1/2022 12:46,69.187,8.282,
1269,7/1/2022 12:46,69.207,8.282,
1270,7/1/2022 12:46,69.207,8.282,
1271,7/1/2022 12:46,69.197,8.282,
1272,7/1/2022 12:46,69.207,8.282,
1273,7/1/2022 12:47,69.197,8.282,
1274,7/1/2022 12:47,69.207,8.282,
1275,7/1/2022 12:47,69.207,8.282,
1276,7/1/2022 12:47,69.197,8.282,
1277,7/1/2022 12:47,69.207,8.282,
1278,7/1/2022 12:47,69.207,8.282,
1279,7/1/2022 12:48,69.197,8.282,
1280,7/1/2022 12:48,69.197,8.282,
1281,7/1/2022 12:48,69.187,8.282,
1282,7/1/2022 12:48,69.187,8.282,
1283,7/1/2022 12:48,69.187,8.282,
1284,7/1/2022 12:48,69.197,8.282,
1285,7/1/2022 12:49,69.187,8.282,
1286,7/1/2022 12:49,69.197,8.282,
1287,7/1/2022 12:49,69.197,8.282,
1288,7/1/2022 12:49,69.197,8.282,
1289,7/1/2022 12:49,69.187,8.282,
1290,7/1/2022 12:49,69.187,8.282,
1291,7/1/2022 12:50,69.187,8.282,
1292,7/1/2022 12:50,69.187,8.282,
1293,7/1/2022 12:50,69.187,8.282,
1294,7/1/2022 12:50,69.177,8.282,
1295,7/1/2022 12:50,69.187,8.282,
1296,7/1/2022 12:50,69.197,8.282,
1297,7/1/2022 12:51,69.187,8.282,
1298,7/1/2022 12:51,69.187,8.282,
1299,7/1/2022 12:51,69.177,8.282,
1300,7/1/2022 12:51,69.187,8.282,
1301,7/1/2022 12:51,69.187,8.282,
1302,7/1/2022 12:51,69.187,8.282,
1303,7/1/2022 12:52,69.187,8.282,
1304,7/1/2022 12:52,69.177,8.282,
1305,7/1/2022 12:52,69.177,8.282,
1306,7/1/2022 12:52,69.177,8.282,
1307,7/1/2022 12:52,69.187,8.282,
1308,7/1/2022 12:52,69.177,8.282,
1309,7/1/2022 12:53,69.197,8.282,
1310,7/1/2022 12:53,69.197,8.282,
1311,7/1/2022 12:53,69.187,8.282,
1312,7/1/2022 12:53,69.197,8.282,
1313,7/1/2022 12:53,69.187,8.282,
1314,7/1/2022 12:53,69.187,8.282,
1315,7/1/2022 12:54,69.187,8.282,
1316,7/1/2022 12:54,69.187,8.282,
1317,7/1/2022 12:54,69.197,8.282,
1318,7/1/2022 12:54,69.187,8.282,
1319,7/1/2022 12:54,69.197,8.282,
1320,7/1/2022 12:54,69.187,8.282,
1321,7/1/2022 12:55,69.187,8.282,
1322,7/1/2022 12:55,69.197,8.282,
1323,7/1/2022 12:55,69.197,8.282,
1324,7/1/2022 12:55,69.197,8.282,
1325,7/1/2022 12:55,69.187,8.282,
1326,7/1/2022 12:55,69.197,8.282,
1327,7/1/2022 12:56,69.167,8.282,
1328,7/1/2022 12:56,64.272,8.382,
1329,7/1/2022 12:56,64.365,8.481,
1330,7/1/2022 12:56,64.252,8.779,
1331,7/1/2022 12:56,64.187,8.978,
1332,7/1/2022 12:56,64.152,9.176,
1333,7/1/2022 12:57,64.147,9.373,
1334,7/1/2022 12:57,,,
1335,7/1/2022 12:57,64.169,9.472,
1336,7/1/2022 12:57,,,
1337,7/1/2022 12:57,64.205,9.669,
1338,7/1/2022 12:57,64.167,9.768,
1339,7/1/2022 12:57,64.15,9.866,
