"Plot Title: EC1"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Full Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °F (LGR S/N: 20636125, SEN S/N: 20636125)","Coupler Detached (LGR S/N: 20636125)","End Of File (LGR S/N: 20636125)"
2147,09/05/19 09:00:00 PM,12.1,11.1,47.70,,
2148,09/05/19 09:15:00 PM,12.1,11.1,47.50,,
2149,09/05/19 09:30:00 PM,12.0,11.1,47.34,,
2150,09/05/19 09:45:00 PM,12.0,10.7,47.17,,
2151,09/05/19 10:00:00 PM,11.9,10.7,47.10,,
2152,09/05/19 10:15:00 PM,11.9,10.7,46.94,,
2153,09/05/19 10:30:00 PM,11.8,10.3,46.87,,
2154,09/05/19 10:45:00 PM,11.8,10.3,46.80,,
2155,09/05/19 11:00:00 PM,11.7,10.3,46.67,,
2156,09/05/19 11:15:00 PM,11.7,10.7,46.58,,
2157,09/05/19 11:30:00 PM,11.7,10.3,46.51,,
2158,09/05/19 11:45:00 PM,11.7,10.3,46.38,,
2159,09/06/19 12:00:00 AM,11.7,10.3,46.31,,
2160,09/06/19 12:15:00 AM,11.7,10.3,46.22,,
2161,09/06/19 12:30:00 AM,11.6,10.3,46.13,,
2162,09/06/19 12:45:00 AM,11.7,10.3,46.02,,
2163,09/06/19 01:00:00 AM,11.6,10.3,45.95,,
2164,09/06/19 01:15:00 AM,11.6,10.3,45.86,,
2165,09/06/19 01:30:00 AM,11.6,10.3,45.79,,
2166,09/06/19 01:45:00 AM,11.6,10.3,45.81,,
2167,09/06/19 02:00:00 AM,11.7,10.3,45.73,,
2168,09/06/19 02:15:00 AM,11.7,10.7,45.64,,
2169,09/06/19 02:30:00 AM,11.7,10.3,45.55,,
2170,09/06/19 02:45:00 AM,11.8,10.3,45.50,,
2171,09/06/19 03:00:00 AM,11.8,10.3,45.46,,
2172,09/06/19 03:15:00 AM,11.8,10.7,45.41,,
2173,09/06/19 03:30:00 AM,11.8,10.4,45.32,,
2174,09/06/19 03:45:00 AM,11.8,10.7,45.27,,
2175,09/06/19 04:00:00 AM,11.9,10.4,45.25,,
2176,09/06/19 04:15:00 AM,11.9,10.4,45.18,,
2177,09/06/19 04:30:00 AM,11.9,10.7,45.05,,
2178,09/06/19 04:45:00 AM,12.0,10.4,45.03,,
2179,09/06/19 05:00:00 AM,12.0,10.4,44.92,,
2180,09/06/19 05:15:00 AM,12.0,10.4,44.91,,
2181,09/06/19 05:30:00 AM,12.0,10.7,44.82,,
2182,09/06/19 05:45:00 AM,12.0,10.7,44.76,,
2183,09/06/19 06:00:00 AM,12.0,10.4,44.71,,
2184,09/06/19 06:15:00 AM,12.0,10.7,44.67,,
2185,09/06/19 06:30:00 AM,12.1,11.1,44.62,,
2186,09/06/19 06:45:00 AM,12.2,11.1,44.55,,
2187,09/06/19 07:00:00 AM,12.2,11.1,44.53,,
2188,09/06/19 07:15:00 AM,12.2,11.1,44.46,,
2189,09/06/19 07:30:00 AM,12.2,11.1,44.37,,
2190,09/06/19 07:45:00 AM,12.5,11.1,44.38,,
2191,09/06/19 08:00:00 AM,12.5,11.1,44.37,,
2192,09/06/19 08:15:00 AM,12.6,11.1,44.37,,
2193,09/06/19 08:30:00 AM,12.9,11.5,44.55,,
2194,09/06/19 08:45:00 AM,13.2,11.5,44.71,,
2195,09/06/19 09:00:00 AM,13.5,12.2,44.82,,
2196,09/06/19 09:15:00 AM,13.7,11.9,44.96,,
2197,09/06/19 09:30:00 AM,13.7,12.2,45.12,,
2198,09/06/19 09:45:00 AM,13.7,12.2,45.21,,
2199,09/06/19 10:00:00 AM,13.7,12.2,45.34,,
2200,09/06/19 10:15:00 AM,13.7,11.8,45.52,,
2201,09/06/19 10:30:00 AM,13.6,12.2,45.66,,
2202,09/06/19 10:45:00 AM,13.6,11.5,45.86,,
2203,09/06/19 11:00:00 AM,13.6,11.8,46.08,,
2204,09/06/19 11:15:00 AM,13.6,12.2,46.36,,
2205,09/06/19 11:30:00 AM,13.6,11.5,46.74,,
2206,09/06/19 11:45:00 AM,13.4,11.8,46.90,,
2207,09/06/19 12:00:00 PM,17.1,17.1,47.12,,
2208,09/06/19 12:15:00 PM,13.7,12.6,47.28,,
2209,09/06/19 12:30:00 PM,13.7,11.8,47.48,,
2210,09/06/19 12:45:00 PM,13.3,11.8,47.79,,
2211,09/06/19 01:00:00 PM,13.4,11.8,48.11,,
2212,09/06/19 01:15:00 PM,13.2,11.8,48.58,,
2213,09/06/19 01:30:00 PM,13.3,11.8,48.70,,
2214,09/06/19 01:45:00 PM,13.1,11.8,48.79,,
2215,09/06/19 02:00:00 PM,13.6,12.6,48.85,,
2216,09/06/19 02:15:00 PM,13.4,12.2,48.96,,
2217,09/06/19 02:30:00 PM,13.3,12.2,49.01,,
2218,09/06/19 02:45:00 PM,13.0,11.8,49.26,,
2219,09/06/19 03:00:00 PM,12.8,11.1,49.73,,
2220,09/06/19 03:15:00 PM,13.1,11.4,50.68,,
2221,09/06/19 03:30:00 PM,13.2,11.4,51.24,,
2222,09/06/19 03:45:00 PM,13.1,11.4,51.28,,
2223,09/06/19 04:00:00 PM,13.1,11.4,51.46,,
2224,09/06/19 04:15:00 PM,13.1,11.4,51.49,,
2225,09/06/19 04:30:00 PM,13.0,11.4,51.35,,
2226,09/06/19 04:45:00 PM,13.0,11.4,51.24,,
2227,09/06/19 05:00:00 PM,12.9,11.4,51.22,,
2228,09/06/19 05:15:00 PM,12.8,11.4,51.01,,
2229,09/06/19 05:30:00 PM,12.8,11.1,50.70,,
2230,09/06/19 05:45:00 PM,12.8,11.1,50.49,,
2231,09/06/19 06:00:00 PM,12.7,11.1,50.18,,
2232,09/06/19 06:15:00 PM,12.6,11.1,49.89,,
2233,09/06/19 06:30:00 PM,12.6,11.1,49.59,,
2234,09/06/19 06:45:00 PM,12.6,11.1,49.26,,
2235,09/06/19 07:00:00 PM,12.6,11.1,49.01,,
2236,09/06/19 07:15:00 PM,12.5,11.1,48.65,,
2237,09/06/19 07:30:00 PM,12.4,10.7,48.31,,
2238,09/06/19 07:45:00 PM,12.4,11.1,48.06,,
2239,09/06/19 08:00:00 PM,12.4,11.1,47.84,,
2240,09/06/19 08:15:00 PM,12.4,11.1,47.62,,
2241,09/06/19 08:30:00 PM,12.4,11.1,47.43,,
2242,09/06/19 08:45:00 PM,12.4,11.1,47.25,,
2243,09/06/19 09:00:00 PM,12.4,10.7,47.10,,
2244,09/06/19 09:15:00 PM,12.4,11.1,46.94,,
2245,09/06/19 09:30:00 PM,12.4,10.7,46.76,,
2246,09/06/19 09:45:00 PM,12.4,11.1,46.62,,
2247,09/06/19 10:00:00 PM,12.4,11.1,46.47,,
2248,09/06/19 10:15:00 PM,12.4,11.1,46.36,,
2249,09/06/19 10:30:00 PM,12.4,11.1,46.22,,
2250,09/06/19 10:45:00 PM,12.5,11.1,46.06,,
2251,09/06/19 11:00:00 PM,12.5,11.1,45.99,,
2252,09/06/19 11:15:00 PM,12.5,11.1,45.91,,
2253,09/06/19 11:30:00 PM,12.6,10.7,45.86,,
2254,09/06/19 11:45:00 PM,12.6,11.1,45.79,,
2255,09/07/19 12:00:00 AM,12.7,11.1,45.72,,
2256,09/07/19 12:15:00 AM,12.6,11.1,45.64,,
2257,09/07/19 12:30:00 AM,12.7,11.1,45.59,,
2258,09/07/19 12:45:00 AM,12.6,11.1,45.52,,
2259,09/07/19 01:00:00 AM,12.7,11.1,45.46,,
2260,09/07/19 01:15:00 AM,12.7,11.1,45.41,,
2261,09/07/19 01:30:00 AM,12.7,11.1,45.34,,
2262,09/07/19 01:45:00 AM,12.7,11.1,45.28,,
2263,09/07/19 02:00:00 AM,12.7,11.1,45.21,,
2264,09/07/19 02:15:00 AM,12.7,10.7,45.18,,
2265,09/07/19 02:30:00 AM,12.6,11.1,45.10,,
2266,09/07/19 02:45:00 AM,12.7,11.1,45.05,,
2267,09/07/19 03:00:00 AM,12.7,11.1,45.00,,
2268,09/07/19 03:15:00 AM,12.6,11.1,44.91,,
2269,09/07/19 03:30:00 AM,12.6,11.1,44.85,,
2270,09/07/19 03:45:00 AM,12.6,10.7,44.82,,
2271,09/07/19 04:00:00 AM,12.5,11.1,44.76,,
2272,09/07/19 04:15:00 AM,12.5,11.1,44.71,,
2273,09/07/19 04:30:00 AM,12.5,11.1,44.60,,
2274,09/07/19 04:45:00 AM,12.5,11.1,44.55,,
2275,09/07/19 05:00:00 AM,12.5,11.1,44.55,,
2276,09/07/19 05:15:00 AM,12.5,11.1,44.47,,
2277,09/07/19 05:30:00 AM,12.5,11.1,44.40,,
2278,09/07/19 05:45:00 AM,12.5,11.1,44.38,,
2279,09/07/19 06:00:00 AM,12.5,11.1,44.33,,
2280,09/07/19 06:15:00 AM,12.5,11.1,44.31,,
2281,09/07/19 06:30:00 AM,12.5,11.1,44.24,,
2282,09/07/19 06:45:00 AM,12.5,11.1,44.17,,
2283,09/07/19 07:00:00 AM,12.5,11.1,44.10,,
2284,09/07/19 07:15:00 AM,12.5,10.7,44.08,,
2285,09/07/19 07:30:00 AM,12.5,10.7,44.01,,
2286,09/07/19 07:45:00 AM,12.4,11.1,43.97,,
2287,09/07/19 08:00:00 AM,12.5,11.1,43.90,,
2288,09/07/19 08:15:00 AM,12.4,11.1,43.86,,
2289,09/07/19 08:30:00 AM,12.5,11.1,43.93,,
2290,09/07/19 08:45:00 AM,12.4,11.1,43.97,,
2291,09/07/19 09:00:00 AM,12.5,11.1,44.01,,
2292,09/07/19 09:15:00 AM,12.5,11.1,44.10,,
2293,09/07/19 09:30:00 AM,12.5,10.7,44.29,,
2294,09/07/19 09:45:00 AM,12.5,11.1,44.55,,
2295,09/07/19 10:00:00 AM,12.6,11.1,44.83,,
2296,09/07/19 10:15:00 AM,12.6,11.1,45.05,,
2297,09/07/19 10:30:00 AM,12.6,11.1,45.41,,
2298,09/07/19 10:45:00 AM,12.7,11.1,45.79,,
2299,09/07/19 11:00:00 AM,12.7,11.1,46.15,,
2300,09/07/19 11:15:00 AM,12.7,11.5,46.65,,
2301,09/07/19 11:30:00 AM,12.8,11.1,47.03,,
2302,09/07/19 11:45:00 AM,12.8,11.5,47.35,,
2303,09/07/19 12:00:00 PM,12.8,11.5,47.50,,
2304,09/07/19 12:15:00 PM,12.8,11.1,47.86,,
2305,09/07/19 12:30:00 PM,12.9,11.4,48.36,,
2306,09/07/19 12:45:00 PM,12.9,11.4,48.72,,
2307,09/07/19 01:00:00 PM,12.9,11.4,49.17,,
2308,09/07/19 01:15:00 PM,12.9,11.4,49.55,,
2309,09/07/19 01:30:00 PM,13.1,11.4,50.11,,
2310,09/07/19 01:45:00 PM,13.1,11.8,50.94,,
2311,09/07/19 02:00:00 PM,13.3,11.4,51.64,,
2312,09/07/19 02:15:00 PM,13.4,11.8,52.54,,
2313,09/07/19 02:30:00 PM,13.4,11.4,52.66,,
2314,09/07/19 02:45:00 PM,13.1,11.4,52.30,,
2315,09/07/19 03:00:00 PM,13.3,11.4,52.25,,
2316,09/07/19 03:15:00 PM,13.0,11.4,51.89,,
2317,09/07/19 03:30:00 PM,12.9,11.4,51.82,,
2318,09/07/19 03:45:00 PM,12.8,11.4,51.66,,
2319,09/07/19 04:00:00 PM,12.8,11.0,51.51,,
2320,09/07/19 04:15:00 PM,12.7,11.4,51.24,,
2321,09/07/19 04:30:00 PM,12.7,11.1,51.08,,
2322,09/07/19 04:45:00 PM,12.6,10.7,50.79,,
2323,09/07/19 05:00:00 PM,12.6,11.1,50.56,,
2324,09/07/19 05:15:00 PM,12.5,11.1,50.49,,
2325,09/07/19 05:30:00 PM,12.5,11.1,50.27,,
2326,09/07/19 05:45:00 PM,12.4,11.1,50.00,,
2327,09/07/19 06:00:00 PM,12.4,10.7,49.73,,
2328,09/07/19 06:15:00 PM,12.4,10.7,49.55,,
2329,09/07/19 06:30:00 PM,12.4,11.1,49.17,,
2330,09/07/19 06:45:00 PM,12.4,11.1,48.94,,
2331,09/07/19 07:00:00 PM,12.4,11.1,48.70,,
2332,09/07/19 07:15:00 PM,12.4,11.1,48.42,,
2333,09/07/19 07:30:00 PM,12.3,11.1,48.13,,
2334,09/07/19 07:45:00 PM,12.1,10.7,47.86,,
2335,09/07/19 08:00:00 PM,12.2,10.7,47.71,,
2336,09/07/19 08:15:00 PM,12.2,11.1,47.53,,
2337,09/07/19 08:30:00 PM,12.3,10.7,47.35,,
2338,09/07/19 08:45:00 PM,12.2,10.7,47.12,,
2339,09/07/19 09:00:00 PM,12.2,11.1,46.96,,
2340,09/07/19 09:15:00 PM,12.2,11.1,46.76,,
2341,09/07/19 09:30:00 PM,12.2,11.1,46.65,,
2342,09/07/19 09:45:00 PM,12.2,10.7,46.51,,
2343,09/07/19 10:00:00 PM,12.2,11.1,46.45,,
2344,09/07/19 10:15:00 PM,12.2,10.7,46.36,,
2345,09/07/19 10:30:00 PM,12.2,10.7,46.22,,
2346,09/07/19 10:45:00 PM,12.2,10.7,46.08,,
2347,09/07/19 11:00:00 PM,12.3,11.1,46.06,,
2348,09/07/19 11:15:00 PM,12.3,11.1,45.95,,
2349,09/07/19 11:30:00 PM,12.2,11.1,45.84,,
2350,09/07/19 11:45:00 PM,12.4,11.1,45.77,,
2351,09/08/19 12:00:00 AM,12.3,11.1,45.63,,
2352,09/08/19 12:15:00 AM,12.3,10.7,45.52,,
2353,09/08/19 12:30:00 AM,12.2,11.1,45.48,,
2354,09/08/19 12:45:00 AM,12.2,11.1,45.32,,
2355,09/08/19 01:00:00 AM,12.2,10.7,45.27,,
2356,09/08/19 01:15:00 AM,12.2,10.7,45.19,,
2357,09/08/19 01:30:00 AM,12.0,11.1,45.10,,
2358,09/08/19 01:45:00 AM,12.0,10.7,45.03,,
2359,09/08/19 02:00:00 AM,12.0,10.4,44.98,,
2360,09/08/19 02:15:00 AM,12.0,10.4,44.92,,
2361,09/08/19 02:30:00 AM,11.9,10.4,44.78,,
2362,09/08/19 02:45:00 AM,11.8,10.4,44.67,,
2363,09/08/19 03:00:00 AM,11.8,10.4,44.56,,
2364,09/08/19 03:15:00 AM,11.8,10.4,44.47,,
2365,09/08/19 03:30:00 AM,11.8,10.4,44.33,,
2366,09/08/19 03:45:00 AM,11.8,10.4,44.22,,
2367,09/08/19 04:00:00 AM,11.7,10.4,44.17,,
2368,09/08/19 04:15:00 AM,11.8,10.4,44.02,,
2369,09/08/19 04:30:00 AM,11.8,10.7,43.95,,
2370,09/08/19 04:45:00 AM,11.8,10.4,43.88,,
2371,09/08/19 05:00:00 AM,11.8,10.7,43.74,,
2372,09/08/19 05:15:00 AM,11.8,10.4,43.66,,
2373,09/08/19 05:30:00 AM,11.9,10.4,43.59,,
2374,09/08/19 05:45:00 AM,11.9,10.7,43.50,,
2375,09/08/19 06:00:00 AM,11.9,10.4,43.45,,
2376,09/08/19 06:15:00 AM,11.9,10.4,43.38,,
2377,09/08/19 06:30:00 AM,11.9,10.7,43.30,,
2378,09/08/19 06:45:00 AM,11.9,10.7,43.27,,
2379,09/08/19 07:00:00 AM,11.9,10.7,43.30,,
2380,09/08/19 07:15:00 AM,11.9,10.4,43.27,,
2381,09/08/19 07:30:00 AM,11.8,10.4,42.94,,
2382,09/08/19 07:45:00 AM,11.8,10.4,42.91,,
2383,09/08/19 08:00:00 AM,11.8,10.4,42.91,,
2384,09/08/19 08:15:00 AM,11.8,10.4,42.91,,
2385,09/08/19 08:30:00 AM,11.8,10.4,42.98,,
2386,09/08/19 08:45:00 AM,11.8,10.4,43.00,,
2387,09/08/19 09:00:00 AM,11.8,10.4,43.12,,
2388,09/08/19 09:15:00 AM,11.8,10.4,43.30,,
2389,09/08/19 09:30:00 AM,11.8,10.7,43.45,,
2390,09/08/19 09:45:00 AM,11.8,10.7,43.50,,
2391,09/08/19 10:00:00 AM,11.8,10.4,43.75,,
2392,09/08/19 10:15:00 AM,11.8,10.4,43.90,,
2393,09/08/19 10:30:00 AM,11.9,10.4,44.11,,
2394,09/08/19 10:45:00 AM,11.9,10.4,44.37,,
2395,09/08/19 11:00:00 AM,11.9,10.7,44.69,,
2396,09/08/19 11:15:00 AM,12.0,10.4,45.14,,
2397,09/08/19 11:30:00 AM,12.1,10.7,45.50,,
2398,09/08/19 11:45:00 AM,12.2,11.1,46.08,,
2399,09/08/19 12:00:00 PM,12.3,11.1,46.67,,
2400,09/08/19 12:15:00 PM,12.5,11.1,47.50,,
2401,09/08/19 12:30:00 PM,12.6,11.1,48.07,,
2402,09/08/19 12:45:00 PM,12.8,11.4,48.79,,
2403,09/08/19 01:00:00 PM,12.9,11.4,49.55,,
2404,09/08/19 01:15:00 PM,13.1,11.4,50.47,,
2405,09/08/19 01:30:00 PM,13.3,11.4,51.51,,
2406,09/08/19 01:45:00 PM,13.5,11.8,52.16,,
2407,09/08/19 02:00:00 PM,13.5,11.8,52.47,,
2408,09/08/19 02:15:00 PM,13.8,12.2,52.70,,
2409,09/08/19 02:30:00 PM,13.7,12.2,53.19,,
2410,09/08/19 02:45:00 PM,13.7,12.2,53.26,,
2411,09/08/19 03:00:00 PM,13.7,12.2,53.35,,
2412,09/08/19 03:15:00 PM,13.6,12.2,53.65,,
2413,09/08/19 03:30:00 PM,13.7,12.1,53.89,,
2414,09/08/19 03:45:00 PM,13.5,12.1,53.85,,
2415,09/08/19 04:00:00 PM,13.5,11.4,53.82,,
2416,09/08/19 04:15:00 PM,13.5,11.4,53.67,,
2417,09/08/19 04:30:00 PM,13.4,11.8,53.74,,
2418,09/08/19 04:45:00 PM,13.5,11.8,53.80,,
2419,09/08/19 05:00:00 PM,13.3,11.4,53.73,,
2420,09/08/19 05:15:00 PM,13.2,11.8,53.55,,
2421,09/08/19 05:30:00 PM,13.2,11.4,53.40,,
2422,09/08/19 05:45:00 PM,13.1,11.4,53.20,,
2423,09/08/19 06:00:00 PM,13.0,11.4,52.79,,
2424,09/08/19 06:15:00 PM,12.9,11.4,52.41,,
2425,09/08/19 06:30:00 PM,12.9,11.4,52.05,,
2426,09/08/19 06:45:00 PM,12.8,11.0,51.49,,
2427,09/08/19 07:00:00 PM,12.8,11.1,51.10,,
2428,09/08/19 07:15:00 PM,12.6,11.1,50.63,,
2429,09/08/19 07:30:00 PM,12.6,11.1,50.18,,
2430,09/08/19 07:45:00 PM,12.5,11.1,49.80,,
2431,09/08/19 08:00:00 PM,12.4,11.1,49.44,,
2432,09/08/19 08:15:00 PM,12.3,11.1,48.99,,
2433,09/08/19 08:30:00 PM,12.2,11.1,48.72,,
2434,09/08/19 08:45:00 PM,12.1,11.1,48.34,,
2435,09/08/19 09:00:00 PM,12.1,10.7,47.98,,
2436,09/08/19 09:15:00 PM,12.0,10.7,47.70,,
2437,09/08/19 09:30:00 PM,11.9,10.7,47.39,,
2438,09/08/19 09:45:00 PM,11.9,10.7,47.16,,
2439,09/08/19 10:00:00 PM,11.9,10.3,46.94,,
2440,09/08/19 10:15:00 PM,11.8,10.3,46.74,,
2441,09/08/19 10:30:00 PM,12.2,11.1,46.45,,
2442,09/08/19 10:45:00 PM,11.7,10.7,46.24,,
2443,09/08/19 11:00:00 PM,11.7,10.3,46.00,,
2444,09/08/19 11:15:00 PM,11.5,10.3,45.79,,
2445,09/08/19 11:30:00 PM,11.5,10.3,45.59,,
2446,09/08/19 11:45:00 PM,11.5,10.4,45.39,,
2447,09/09/19 12:00:00 AM,11.5,10.4,45.19,,
2448,09/09/19 12:15:00 AM,11.4,10.4,44.98,,
2449,09/09/19 12:30:00 AM,11.5,10.4,44.78,,
2450,09/09/19 12:45:00 AM,11.4,10.4,44.62,,
2451,09/09/19 01:00:00 AM,11.4,10.4,44.40,,
2452,09/09/19 01:15:00 AM,11.4,10.4,44.31,,
2453,09/09/19 01:30:00 AM,11.4,10.4,44.17,,
2454,09/09/19 01:45:00 AM,11.4,10.4,44.02,,
2455,09/09/19 02:00:00 AM,11.3,10.4,43.75,,
2456,09/09/19 02:15:00 AM,11.2,10.4,43.65,,
2457,09/09/19 02:30:00 AM,11.0,10.4,43.50,,
2458,09/09/19 02:45:00 AM,11.0,10.4,43.45,,
2459,09/09/19 03:00:00 AM,11.0,9.6,43.34,,
2460,09/09/19 03:15:00 AM,11.0,10.4,43.23,,
2461,09/09/19 03:30:00 AM,10.9,10.4,43.14,,
2462,09/09/19 03:45:00 AM,10.8,10.0,43.05,,
2463,09/09/19 04:00:00 AM,10.8,10.0,42.94,,
2464,09/09/19 04:15:00 AM,10.8,9.6,42.91,,
2465,09/09/19 04:30:00 AM,10.8,9.6,42.84,,
2466,09/09/19 04:45:00 AM,10.8,9.6,42.67,,
2467,09/09/19 05:00:00 AM,10.8,9.6,42.49,,
2468,09/09/19 05:15:00 AM,10.8,9.6,42.40,,
2469,09/09/19 05:30:00 AM,10.8,9.6,42.39,,
2470,09/09/19 05:45:00 AM,10.8,10.0,42.46,,
2471,09/09/19 06:00:00 AM,11.3,10.7,42.46,,
2472,09/09/19 06:15:00 AM,10.9,9.6,42.46,,
2473,09/09/19 06:30:00 AM,11.0,10.4,42.49,,
2474,09/09/19 06:45:00 AM,11.1,10.4,42.46,,
2475,09/09/19 07:00:00 AM,11.2,10.4,42.48,,
2476,09/09/19 07:15:00 AM,11.2,10.4,42.42,,
2477,09/09/19 07:30:00 AM,11.2,10.4,42.46,,
2478,09/09/19 07:45:00 AM,11.4,10.4,42.49,,
2479,09/09/19 08:00:00 AM,11.4,10.4,42.60,,
2480,09/09/19 08:15:00 AM,11.4,10.4,42.75,,
2481,09/09/19 08:30:00 AM,11.4,10.4,42.84,,
2482,09/09/19 08:45:00 AM,11.5,10.4,42.85,,
2483,09/09/19 09:00:00 AM,11.5,10.4,42.98,,
2484,09/09/19 09:15:00 AM,11.5,10.4,43.07,,
2485,09/09/19 09:30:00 AM,11.5,10.4,43.34,,
2486,09/09/19 09:45:00 AM,11.6,10.4,43.56,,
2487,09/09/19 10:00:00 AM,11.6,10.4,43.79,,
2488,09/09/19 10:15:00 AM,11.7,10.4,43.90,,
2489,09/09/19 10:30:00 AM,11.7,10.4,44.01,,
2490,09/09/19 10:45:00 AM,11.7,10.7,44.19,,
2491,09/09/19 11:00:00 AM,11.7,10.7,44.29,,
2492,09/09/19 11:15:00 AM,11.9,10.4,44.46,,
2493,09/09/19 11:30:00 AM,11.9,10.4,44.71,,
2494,09/09/19 11:45:00 AM,11.9,10.4,44.92,,
2495,09/09/19 12:00:00 PM,12.0,11.1,45.05,,
2496,09/09/19 12:15:00 PM,12.1,11.1,45.32,,
2497,09/09/19 12:30:00 PM,12.2,11.1,45.72,,
2498,09/09/19 12:45:00 PM,12.3,11.1,45.88,,
2499,09/09/19 01:00:00 PM,12.4,11.1,46.15,,
2500,09/09/19 01:15:00 PM,12.6,11.1,46.44,,
2501,09/09/19 01:30:00 PM,12.7,11.1,46.47,,
2502,09/09/19 01:45:00 PM,12.7,11.1,46.44,,
2503,09/09/19 02:00:00 PM,12.7,11.1,46.45,,
2504,09/09/19 02:15:00 PM,12.8,11.5,46.60,,
2505,09/09/19 02:30:00 PM,12.9,11.1,46.87,,
2506,09/09/19 02:45:00 PM,12.9,11.8,47.01,,
2507,09/09/19 03:00:00 PM,12.9,11.5,47.16,,
2508,09/09/19 03:15:00 PM,12.9,11.5,47.10,,
2509,09/09/19 03:30:00 PM,12.9,11.5,47.01,,
2510,09/09/19 03:45:00 PM,12.8,11.5,47.08,,
2511,09/09/19 04:00:00 PM,12.9,11.8,47.16,,
2512,09/09/19 04:15:00 PM,12.9,11.5,47.25,,
2513,09/09/19 04:30:00 PM,13.1,11.8,47.28,,
2514,09/09/19 04:45:00 PM,13.1,11.8,47.26,,
2515,09/09/19 05:00:00 PM,13.1,11.5,47.16,,
2516,09/09/19 05:15:00 PM,13.0,11.8,46.96,,
2517,09/09/19 05:30:00 PM,13.0,11.8,46.90,,
2518,09/09/19 05:45:00 PM,13.0,11.8,46.89,,
2519,09/09/19 06:00:00 PM,12.9,11.5,46.69,,
2520,09/09/19 06:15:00 PM,12.9,11.5,46.58,,
2521,09/09/19 06:30:00 PM,12.9,11.5,46.51,,
2522,09/09/19 06:45:00 PM,12.8,11.1,46.40,,
2523,09/09/19 07:00:00 PM,12.7,11.1,46.24,,
2524,09/09/19 07:15:00 PM,12.7,11.1,46.09,,
2525,09/09/19 07:30:00 PM,12.6,11.1,45.91,,
2526,09/09/19 07:45:00 PM,12.6,11.1,45.73,,
2527,09/09/19 08:00:00 PM,12.5,11.1,45.57,,
2528,09/09/19 08:15:00 PM,12.5,11.1,45.36,,
2529,09/09/19 08:30:00 PM,12.4,11.1,45.19,,
2530,09/09/19 08:45:00 PM,12.2,11.1,45.03,,
2531,09/09/19 09:00:00 PM,12.2,11.1,44.89,,
2532,09/09/19 09:15:00 PM,12.2,11.1,44.76,,
2533,09/09/19 09:30:00 PM,12.1,11.1,44.67,,
2534,09/09/19 09:45:00 PM,12.1,11.1,44.53,,
2535,09/09/19 10:00:00 PM,12.0,11.1,44.40,,
2536,09/09/19 10:15:00 PM,12.0,10.4,44.26,,
2537,09/09/19 10:30:00 PM,12.0,10.4,44.19,,
2538,09/09/19 10:45:00 PM,11.9,10.4,44.04,,
2539,09/09/19 11:00:00 PM,11.7,10.7,43.95,,
2540,09/09/19 11:15:00 PM,11.7,10.4,43.79,,
2541,09/09/19 11:30:00 PM,11.7,10.4,43.75,,
2542,09/09/19 11:45:00 PM,11.7,10.7,43.66,,
2543,09/10/19 12:00:00 AM,11.6,10.4,43.59,,
2544,09/10/19 12:15:00 AM,11.6,10.4,43.52,,
2545,09/10/19 12:30:00 AM,11.6,10.4,43.36,,
2546,09/10/19 12:45:00 AM,11.5,10.4,43.21,,
2547,09/10/19 01:00:00 AM,11.5,10.4,43.12,,
2548,09/10/19 01:15:00 AM,11.5,10.4,42.93,,
2549,09/10/19 01:30:00 AM,11.6,10.4,42.78,,
2550,09/10/19 01:45:00 AM,11.6,10.4,42.60,,
2551,09/10/19 02:00:00 AM,11.6,10.4,42.53,,
2552,09/10/19 02:15:00 AM,11.5,10.4,42.46,,
2553,09/10/19 02:30:00 AM,11.5,10.8,42.33,,
2554,09/10/19 02:45:00 AM,11.5,10.4,42.21,,
2555,09/10/19 03:00:00 AM,11.5,10.4,42.13,,
2556,09/10/19 03:15:00 AM,11.4,10.4,42.12,,
2557,09/10/19 03:30:00 AM,11.4,10.4,42.06,,
2558,09/10/19 03:45:00 AM,11.4,10.4,41.99,,
2559,09/10/19 04:00:00 AM,11.3,10.4,41.88,,
2560,09/10/19 04:15:00 AM,11.3,10.4,41.81,,
2561,09/10/19 04:30:00 AM,11.2,10.4,41.68,,
2562,09/10/19 04:45:00 AM,11.3,10.4,41.65,,
2563,09/10/19 05:00:00 AM,11.4,10.4,41.65,,
2564,09/10/19 05:15:00 AM,11.4,10.4,41.58,,
2565,09/10/19 05:30:00 AM,11.4,10.4,41.50,,
2566,09/10/19 05:45:00 AM,11.5,10.4,41.45,,
2567,09/10/19 06:00:00 AM,11.5,10.4,41.40,,
2568,09/10/19 06:15:00 AM,11.6,10.8,41.32,,
2569,09/10/19 06:30:00 AM,11.6,10.8,41.36,,
2570,09/10/19 06:45:00 AM,11.7,10.8,41.29,,
2571,09/10/19 07:00:00 AM,11.7,10.4,41.22,,
2572,09/10/19 07:15:00 AM,11.7,10.8,41.18,,
2573,09/10/19 07:30:00 AM,11.8,10.8,41.16,,
2574,09/10/19 07:45:00 AM,11.7,10.4,41.09,,
2575,09/10/19 08:00:00 AM,11.7,10.4,41.14,,
2576,09/10/19 08:15:00 AM,11.7,10.4,41.18,,
2577,09/10/19 08:30:00 AM,11.8,10.8,41.31,,
2578,09/10/19 08:45:00 AM,11.8,10.4,41.54,,
