"Plot Title: DO_3"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645538, SEN S/N: 20645538)","Temp, °F (LGR S/N: 20645538, SEN S/N: 20645538)","Coupler Detached (LGR S/N: 20645538)","Expired Sensor Cap (LGR S/N: 20645538)","Coupler Attached (LGR S/N: 20645538)","Host Connected (LGR S/N: 20645538)","Stopped (LGR S/N: 20645538)","End Of File (LGR S/N: 20645538)"
6739,10/23/19 06:00:00 PM,-0.04,47.70,,,,,,
6740,10/23/19 06:15:00 PM,-0.04,47.73,,,,,,
6741,10/23/19 06:30:00 PM,-0.04,47.77,,,,,,
6742,10/23/19 06:45:00 PM,-0.04,47.77,,,,,,
6743,10/23/19 07:00:00 PM,-0.04,47.80,,,,,,
6744,10/23/19 07:15:00 PM,-0.04,47.77,,,,,,
6745,10/23/19 07:30:00 PM,-0.04,47.77,,,,,,
6746,10/23/19 07:45:00 PM,-0.04,47.77,,,,,,
6747,10/23/19 08:00:00 PM,-0.04,47.77,,,,,,
6748,10/23/19 08:15:00 PM,-0.04,47.77,,,,,,
6749,10/23/19 08:30:00 PM,-0.04,47.77,,,,,,
6750,10/23/19 08:45:00 PM,-0.04,47.73,,,,,,
6751,10/23/19 09:00:00 PM,-0.04,47.66,,,,,,
6752,10/23/19 09:15:00 PM,0.00,47.62,,,,,,
6753,10/23/19 09:30:00 PM,0.90,47.55,,,,,,
6754,10/23/19 09:45:00 PM,3.33,47.44,,,,,,
6755,10/23/19 10:00:00 PM,3.88,47.30,,,,,,
6756,10/23/19 10:15:00 PM,4.53,47.12,,,,,,
6757,10/23/19 10:30:00 PM,4.59,46.98,,,,,,
6758,10/23/19 10:45:00 PM,4.29,46.87,,,,,,
6759,10/23/19 11:00:00 PM,3.73,46.76,,,,,,
6760,10/23/19 11:15:00 PM,3.12,46.65,,,,,,
6761,10/23/19 11:30:00 PM,2.70,46.58,,,,,,
6762,10/23/19 11:45:00 PM,2.45,46.47,,,,,,
6763,10/24/19 12:00:00 AM,2.14,46.26,,,,,,
6764,10/24/19 12:15:00 AM,2.05,45.97,,,,,,
6765,10/24/19 12:30:00 AM,2.74,45.61,,,,,,
6766,10/24/19 12:45:00 AM,3.50,45.10,,,,,,
6767,10/24/19 01:00:00 AM,5.60,44.67,,,,,,
6768,10/24/19 01:15:00 AM,7.23,44.35,,,,,,
6769,10/24/19 01:30:00 AM,7.09,44.13,,,,,,
6770,10/24/19 01:45:00 AM,6.53,43.99,,,,,,
6771,10/24/19 02:00:00 AM,6.82,43.99,,,,,,
6772,10/24/19 02:15:00 AM,6.70,43.92,,,,,,
6773,10/24/19 02:30:00 AM,7.43,43.84,,,,,,
6774,10/24/19 02:45:00 AM,7.50,43.84,,,,,,
6775,10/24/19 03:00:00 AM,7.49,43.81,,,,,,
6776,10/24/19 03:15:00 AM,7.51,43.70,,,,,,
6777,10/24/19 03:30:00 AM,7.69,43.56,,,,,,
6778,10/24/19 03:45:00 AM,7.73,43.45,,,,,,
6779,10/24/19 04:00:00 AM,7.71,43.38,,,,,,
6780,10/24/19 04:15:00 AM,7.69,43.34,,,,,,
6781,10/24/19 04:30:00 AM,7.67,43.30,,,,,,
6782,10/24/19 04:45:00 AM,7.72,43.16,,,,,,
6783,10/24/19 05:00:00 AM,7.79,42.94,,,,,,
6784,10/24/19 05:15:00 AM,7.85,42.66,,,,,,
6785,10/24/19 05:30:00 AM,7.65,42.26,,,,,,
6786,10/24/19 05:45:00 AM,7.70,41.97,,,,,,
6787,10/24/19 06:00:00 AM,7.68,41.94,,,,,,
6788,10/24/19 06:15:00 AM,7.66,41.94,,,,,,
6789,10/24/19 06:30:00 AM,7.65,41.97,,,,,,
6790,10/24/19 06:45:00 AM,7.67,41.97,,,,,,
6791,10/24/19 07:00:00 AM,7.67,41.94,,,,,,
6792,10/24/19 07:15:00 AM,7.71,41.83,,,,,,
6793,10/24/19 07:30:00 AM,7.72,41.68,,,,,,
6794,10/24/19 07:45:00 AM,7.72,41.54,,,,,,
6795,10/24/19 08:00:00 AM,7.74,41.50,,,,,,
6796,10/24/19 08:15:00 AM,7.74,41.54,,,,,,
6797,10/24/19 08:30:00 AM,7.76,41.54,,,,,,
6798,10/24/19 08:45:00 AM,7.76,41.58,,,,,,
6799,10/24/19 09:00:00 AM,7.76,41.65,,,,,,
6800,10/24/19 09:15:00 AM,7.75,41.86,,,,,,
6801,10/24/19 09:30:00 AM,7.72,42.19,,,,,,
6802,10/24/19 09:45:00 AM,7.67,42.66,,,,,,
6803,10/24/19 10:00:00 AM,7.61,43.38,,,,,,
6804,10/24/19 10:15:00 AM,7.53,44.06,,,,,,
6805,10/24/19 10:30:00 AM,7.47,44.67,,,,,,
6806,10/24/19 10:45:00 AM,7.40,45.14,,,,,,
6807,10/24/19 11:00:00 AM,7.41,45.43,,,,,,
6808,10/24/19 11:15:00 AM,7.41,45.72,,,,,,
6809,10/24/19 11:30:00 AM,7.32,46.08,,,,,,
6810,10/24/19 11:45:00 AM,7.28,46.72,,,,,,
6811,10/24/19 12:00:00 PM,7.18,48.09,,,,,,
6812,10/24/19 12:15:00 PM,6.99,49.89,,,,,,
6813,10/24/19 12:30:00 PM,6.79,52.23,,,,,,
6814,10/24/19 12:45:00 PM,6.61,53.96,,,,,,
6815,10/24/19 01:00:00 PM,6.49,55.51,,,,,,
6816,10/24/19 01:15:00 PM,6.32,56.98,,,,,,
6817,10/24/19 01:30:00 PM,6.31,56.84,,,,,,
6818,10/24/19 01:45:00 PM,6.36,56.08,,,,,,
6819,10/24/19 02:00:00 PM,6.44,55.15,,,,,,
6820,10/24/19 02:15:00 PM,6.50,54.36,,,,,,
6821,10/24/19 02:30:00 PM,6.56,53.92,,,,,,
6822,10/24/19 02:45:00 PM,6.57,53.92,,,,,,
6823,10/24/19 03:00:00 PM,6.55,54.28,,,,,,
6824,10/24/19 03:15:00 PM,6.47,55.00,,,,,,
6825,10/24/19 03:30:00 PM,6.42,55.69,,,,,,
6826,10/24/19 03:45:00 PM,6.36,56.55,,,,,,
6827,10/24/19 04:00:00 PM,6.34,57.02,,,,,,
6828,10/24/19 04:15:00 PM,6.26,57.74,,,,,,
6829,10/24/19 04:30:00 PM,6.27,57.96,,,,,,
6830,10/24/19 04:45:00 PM,6.28,57.34,,,,,,
6831,10/24/19 05:00:00 PM,6.31,56.55,,,,,,
6832,10/24/19 05:15:00 PM,6.37,55.80,,,,,,
6833,10/24/19 05:30:00 PM,6.41,55.18,,,,,,
6834,10/24/19 05:45:00 PM,6.46,54.64,,,,,,
6835,10/24/19 06:00:00 PM,6.49,54.21,,,,,,
6836,10/24/19 06:15:00 PM,6.52,53.78,,,,,,
6837,10/24/19 06:30:00 PM,6.53,53.38,,,,,,
6838,10/24/19 06:45:00 PM,6.61,52.95,,,,,,
6839,10/24/19 07:00:00 PM,6.63,52.45,,,,,,
6840,10/24/19 07:15:00 PM,6.69,51.91,,,,,,
6841,10/24/19 07:30:00 PM,6.75,51.48,,,,,,
6842,10/24/19 07:45:00 PM,6.82,51.08,,,,,,
6843,10/24/19 08:00:00 PM,6.82,50.72,,,,,,
6844,10/24/19 08:15:00 PM,6.83,50.25,,,,,,
6845,10/24/19 08:30:00 PM,6.84,49.78,,,,,,
6846,10/24/19 08:45:00 PM,7.01,49.35,,,,,,
6847,10/24/19 09:00:00 PM,7.08,48.99,,,,,,
6848,10/24/19 09:15:00 PM,7.14,48.67,,,,,,
6849,10/24/19 09:30:00 PM,7.17,48.42,,,,,,
6850,10/24/19 09:45:00 PM,7.17,48.34,,,,,,
6851,10/24/19 10:00:00 PM,7.18,48.27,,,,,,
6852,10/24/19 10:15:00 PM,7.21,48.20,,,,,,
6853,10/24/19 10:30:00 PM,7.22,48.09,,,,,,
6854,10/24/19 10:45:00 PM,7.23,47.91,,,,,,
6855,10/24/19 11:00:00 PM,7.25,47.77,,,,,,
6856,10/24/19 11:15:00 PM,7.26,47.66,,,,,,
6857,10/24/19 11:30:00 PM,7.27,47.59,,,,,,
6858,10/24/19 11:45:00 PM,7.28,47.44,,,,,,
6859,10/25/19 12:00:00 AM,7.29,47.30,,,,,,
6860,10/25/19 12:15:00 AM,7.31,47.16,,,,,,
6861,10/25/19 12:30:00 AM,7.32,46.98,,,,,,
6862,10/25/19 12:45:00 AM,7.34,46.83,,,,,,
6863,10/25/19 01:00:00 AM,7.35,46.69,,,,,,
6864,10/25/19 01:15:00 AM,7.36,46.62,,,,,,
6865,10/25/19 01:30:00 AM,7.36,46.54,,,,,,
6866,10/25/19 01:45:00 AM,7.37,46.47,,,,,,
6867,10/25/19 02:00:00 AM,7.37,46.40,,,,,,
6868,10/25/19 02:15:00 AM,7.38,46.26,,,,,,
6869,10/25/19 02:30:00 AM,7.39,46.18,,,,,,
6870,10/25/19 02:45:00 AM,7.39,46.15,,,,,,
6871,10/25/19 03:00:00 AM,7.40,46.08,,,,,,
6872,10/25/19 03:15:00 AM,7.40,46.00,,,,,,
6873,10/25/19 03:30:00 AM,7.41,45.93,,,,,,
6874,10/25/19 03:45:00 AM,7.42,45.82,,,,,,
6875,10/25/19 04:00:00 AM,7.42,45.64,,,,,,
6876,10/25/19 04:15:00 AM,7.46,45.43,,,,,,
6877,10/25/19 04:30:00 AM,7.48,45.28,,,,,,
6878,10/25/19 04:45:00 AM,7.48,45.21,,,,,,
6879,10/25/19 05:00:00 AM,7.49,45.14,,,,,,
6880,10/25/19 05:15:00 AM,7.50,45.07,,,,,,
6881,10/25/19 05:30:00 AM,7.51,45.03,,,,,,
6882,10/25/19 05:45:00 AM,7.51,44.96,,,,,,
6883,10/25/19 06:00:00 AM,7.52,44.89,,,,,,
6884,10/25/19 06:15:00 AM,7.53,44.85,,,,,,
6885,10/25/19 06:30:00 AM,7.53,44.78,,,,,,
6886,10/25/19 06:45:00 AM,7.54,44.67,,,,,,
6887,10/25/19 07:00:00 AM,7.55,44.64,,,,,,
6888,10/25/19 07:15:00 AM,7.56,44.56,,,,,,
6889,10/25/19 07:30:00 AM,7.56,44.49,,,,,,
6890,10/25/19 07:45:00 AM,7.57,44.46,,,,,,
6891,10/25/19 08:00:00 AM,7.58,44.38,,,,,,
6892,10/25/19 08:15:00 AM,7.59,44.35,,,,,,
6893,10/25/19 08:30:00 AM,7.59,44.31,,,,,,
6894,10/25/19 08:45:00 AM,7.59,44.35,,,,,,
6895,10/25/19 09:00:00 AM,7.60,44.35,,,,,,
6896,10/25/19 09:15:00 AM,7.60,44.38,,,,,,
6897,10/25/19 09:30:00 AM,7.60,44.38,,,,,,
6898,10/25/19 09:45:00 AM,7.62,44.35,,,,,,
6899,10/25/19 10:00:00 AM,7.63,44.35,,,,,,
6900,10/25/19 10:15:00 AM,7.63,44.38,,,,,,
6901,10/25/19 10:30:00 AM,7.63,44.46,,,,,,
6902,10/25/19 10:45:00 AM,7.62,44.53,,,,,,
6903,10/25/19 11:00:00 AM,7.62,44.60,,,,,,
6904,10/25/19 11:15:00 AM,7.61,44.64,,,,,,
6905,10/25/19 11:30:00 AM,7.62,44.64,,,,,,
6906,10/25/19 11:45:00 AM,7.62,44.67,,,,,,
6907,10/25/19 12:00:00 PM,7.62,44.78,,,,,,
6908,10/25/19 12:15:00 PM,7.59,45.07,,,,,,
6909,10/25/19 12:30:00 PM,7.57,45.39,,,,,,
6910,10/25/19 12:45:00 PM,7.52,45.86,,,,,,
6911,10/25/19 01:00:00 PM,7.46,46.47,,,,,,
6912,10/25/19 01:15:00 PM,7.38,47.23,,,,,,
6913,10/25/19 01:30:00 PM,7.31,47.98,,,,,,
6914,10/25/19 01:45:00 PM,7.22,48.74,,,,,,
6915,10/25/19 02:00:00 PM,7.17,49.24,,,,,,
6916,10/25/19 02:15:00 PM,7.12,49.89,,,,,,
6917,10/25/19 02:30:00 PM,7.03,50.83,,,,,,
6918,10/25/19 02:45:00 PM,6.92,52.02,,,,,,
6919,10/25/19 03:00:00 PM,6.81,53.17,,,,,,
6920,10/25/19 03:15:00 PM,6.69,54.32,,,,,,
6921,10/25/19 03:30:00 PM,6.59,55.22,,,,,,
6922,10/25/19 03:45:00 PM,6.53,55.69,,,,,,
6923,10/25/19 04:00:00 PM,6.54,55.62,,,,,,
6924,10/25/19 04:15:00 PM,6.53,55.76,,,,,,
6925,10/25/19 04:30:00 PM,6.50,56.08,,,,,,
6926,10/25/19 04:45:00 PM,6.47,56.26,,,,,,
6927,10/25/19 05:00:00 PM,6.47,56.19,,,,,,
6928,10/25/19 05:15:00 PM,6.49,55.94,,,,,,
6929,10/25/19 05:30:00 PM,6.50,55.76,,,,,,
6930,10/25/19 05:45:00 PM,6.52,55.44,,,,,,
6931,10/25/19 06:00:00 PM,6.55,55.04,,,,,,
6932,10/25/19 06:15:00 PM,6.57,54.72,,,,,,
6933,10/25/19 06:30:00 PM,6.61,54.21,,,,,,
6934,10/25/19 06:45:00 PM,6.66,53.67,,,,,,
6935,10/25/19 07:00:00 PM,6.70,53.17,,,,,,
6936,10/25/19 07:15:00 PM,6.74,52.70,,,,,,
6937,10/25/19 07:30:00 PM,6.79,52.23,,,,,,
6938,10/25/19 07:45:00 PM,6.83,51.80,,,,,,
6939,10/25/19 08:00:00 PM,6.87,51.37,,,,,,
6940,10/25/19 08:15:00 PM,6.90,50.97,,,,,,
6941,10/25/19 08:30:00 PM,6.94,50.65,,,,,,
6942,10/25/19 08:45:00 PM,6.96,50.36,,,,,,
6943,10/25/19 09:00:00 PM,6.99,50.07,,,,,,
6944,10/25/19 09:15:00 PM,7.02,49.78,,,,,,
6945,10/25/19 09:30:00 PM,7.04,49.46,,,,,,
6946,10/25/19 09:45:00 PM,7.07,49.17,,,,,,
6947,10/25/19 10:00:00 PM,7.10,48.92,,,,,,
6948,10/25/19 10:15:00 PM,7.13,48.67,,,,,,
6949,10/25/19 10:30:00 PM,7.15,48.42,,,,,,
6950,10/25/19 10:45:00 PM,7.17,48.20,,,,,,
6951,10/25/19 11:00:00 PM,7.19,48.06,,,,,,
6952,10/25/19 11:15:00 PM,7.20,47.91,,,,,,
6953,10/25/19 11:30:00 PM,7.22,47.73,,,,,,
6954,10/25/19 11:45:00 PM,7.23,47.59,,,,,,
6955,10/26/19 12:00:00 AM,7.25,47.41,,,,,,
6956,10/26/19 12:15:00 AM,7.26,47.23,,,,,,
6957,10/26/19 12:30:00 AM,7.28,47.05,,,,,,
6958,10/26/19 12:45:00 AM,7.29,46.87,,,,,,
6959,10/26/19 01:00:00 AM,7.30,46.76,,,,,,
6960,10/26/19 01:15:00 AM,7.31,46.65,,,,,,
6961,10/26/19 01:30:00 AM,7.32,46.54,,,,,,
6962,10/26/19 01:45:00 AM,7.32,46.47,,,,,,
6963,10/26/19 02:00:00 AM,7.33,46.36,,,,,,
6964,10/26/19 02:15:00 AM,7.34,46.26,,,,,,
6965,10/26/19 02:30:00 AM,7.35,46.15,,,,,,
6966,10/26/19 02:45:00 AM,7.36,46.00,,,,,,
6967,10/26/19 03:00:00 AM,7.38,45.86,,,,,,
6968,10/26/19 03:15:00 AM,7.39,45.72,,,,,,
6969,10/26/19 03:30:00 AM,7.40,45.57,,,,,,
6970,10/26/19 03:45:00 AM,7.41,45.46,,,,,,
6971,10/26/19 04:00:00 AM,7.42,45.36,,,,,,
6972,10/26/19 04:15:00 AM,7.42,45.28,,,,,,
6973,10/26/19 04:30:00 AM,7.43,45.25,,,,,,
6974,10/26/19 04:45:00 AM,7.43,45.18,,,,,,
6975,10/26/19 05:00:00 AM,7.45,45.10,,,,,,
6976,10/26/19 05:15:00 AM,7.46,45.03,,,,,,
6977,10/26/19 05:30:00 AM,7.48,44.92,,,,,,
6978,10/26/19 05:45:00 AM,7.48,44.85,,,,,,
6979,10/26/19 06:00:00 AM,7.50,44.78,,,,,,
6980,10/26/19 06:15:00 AM,7.50,44.71,,,,,,
6981,10/26/19 06:30:00 AM,7.51,44.60,,,,,,
6982,10/26/19 06:45:00 AM,7.52,44.53,,,,,,
6983,10/26/19 07:00:00 AM,7.53,44.46,,,,,,
6984,10/26/19 07:15:00 AM,7.54,44.38,,,,,,
6985,10/26/19 07:30:00 AM,7.55,44.31,,,,,,
6986,10/26/19 07:45:00 AM,7.55,44.28,,,,,,
6987,10/26/19 08:00:00 AM,7.56,44.28,,,,,,
6988,10/26/19 08:15:00 AM,7.56,44.28,,,,,,
6989,10/26/19 08:30:00 AM,7.56,44.31,,,,,,
6990,10/26/19 08:45:00 AM,7.57,44.31,,,,,,
6991,10/26/19 09:00:00 AM,7.57,44.31,,,,,,
6992,10/26/19 09:15:00 AM,7.58,44.31,,,,,,
6993,10/26/19 09:30:00 AM,7.58,44.31,,,,,,
6994,10/26/19 09:45:00 AM,7.58,44.35,,,,,,
6995,10/26/19 10:00:00 AM,7.58,44.46,,,,,,
6996,10/26/19 10:15:00 AM,7.56,44.78,,,,,,
6997,10/26/19 10:30:00 AM,7.51,45.25,,,,,,
6998,10/26/19 10:45:00 AM,7.46,45.68,,,,,,
6999,10/26/19 11:00:00 AM,7.40,46.18,,,,,,
7000,10/26/19 11:15:00 AM,7.36,46.72,,,,,,
7001,10/26/19 11:30:00 AM,7.30,47.30,,,,,,
7002,10/26/19 11:45:00 AM,7.23,47.95,,,,,,
7003,10/26/19 12:00:00 PM,7.18,48.42,,,,,,
7004,10/26/19 12:15:00 PM,7.14,48.92,,,,,,
7005,10/26/19 12:30:00 PM,7.08,49.46,,,,,,
7006,10/26/19 12:45:00 PM,7.02,50.04,,,,,,
7007,10/26/19 01:00:00 PM,6.97,50.47,,,,,,
7008,10/26/19 01:15:00 PM,6.94,50.76,,,,,,
7009,10/26/19 01:30:00 PM,6.90,51.15,,,,,,
7010,10/26/19 01:45:00 PM,6.86,51.58,,,,,,
7011,10/26/19 02:00:00 PM,6.82,52.02,,,,,,
7012,10/26/19 02:15:00 PM,6.79,52.27,,,,,,
7013,10/26/19 02:30:00 PM,6.76,52.38,,,,,,
7014,10/26/19 02:45:00 PM,6.76,52.34,,,,,,
7015,10/26/19 03:00:00 PM,6.77,52.16,,,,,,
7016,10/26/19 03:15:00 PM,6.79,52.05,,,,,,
7017,10/26/19 03:30:00 PM,6.77,52.23,,,,,,
7018,10/26/19 03:45:00 PM,6.75,52.48,,,,,,
7019,10/26/19 04:00:00 PM,6.72,52.74,,,,,,
7020,10/26/19 04:15:00 PM,6.71,52.81,,,,,,
7021,10/26/19 04:30:00 PM,6.71,52.95,,,,,,
7022,10/26/19 04:45:00 PM,6.68,53.31,,,,,,
7023,10/26/19 05:00:00 PM,6.64,53.71,,,,,,
7024,10/26/19 05:15:00 PM,6.62,53.78,,,,,,
7025,10/26/19 05:30:00 PM,6.62,53.74,,,,,,
7026,10/26/19 05:45:00 PM,6.62,53.56,,,,,,
7027,10/26/19 06:00:00 PM,6.65,53.35,,,,,,
7028,10/26/19 06:15:00 PM,6.66,53.10,,,,,,
7029,10/26/19 06:30:00 PM,6.69,52.74,,,,,,
7030,10/26/19 06:45:00 PM,6.72,52.34,,,,,,
7031,10/26/19 07:00:00 PM,6.76,51.91,,,,,,
7032,10/26/19 07:15:00 PM,6.81,51.51,,,,,,
7033,10/26/19 07:30:00 PM,6.85,51.15,,,,,,
7034,10/26/19 07:45:00 PM,6.88,50.83,,,,,,
7035,10/26/19 08:00:00 PM,6.91,50.54,,,,,,
7036,10/26/19 08:15:00 PM,6.93,50.29,,,,,,
7037,10/26/19 08:30:00 PM,6.95,50.07,,,,,,
7038,10/26/19 08:45:00 PM,6.97,49.82,,,,,,
7039,10/26/19 09:00:00 PM,6.99,49.60,,,,,,
7040,10/26/19 09:15:00 PM,7.01,49.42,,,,,,
7041,10/26/19 09:30:00 PM,7.04,49.21,,,,,,
7042,10/26/19 09:45:00 PM,7.05,49.03,,,,,,
7043,10/26/19 10:00:00 PM,7.07,48.81,,,,,,
7044,10/26/19 10:15:00 PM,7.09,48.63,,,,,,
7045,10/26/19 10:30:00 PM,7.10,48.45,,,,,,
7046,10/26/19 10:45:00 PM,7.13,48.24,,,,,,
7047,10/26/19 11:00:00 PM,7.15,48.06,,,,,,
7048,10/26/19 11:15:00 PM,7.16,47.91,,,,,,
7049,10/26/19 11:30:00 PM,7.18,47.73,,,,,,
7050,10/26/19 11:45:00 PM,7.19,47.62,,,,,,
7051,10/27/19 12:00:00 AM,7.20,47.48,,,,,,
7052,10/27/19 12:15:00 AM,7.21,47.37,,,,,,
7053,10/27/19 12:30:00 AM,7.22,47.23,,,,,,
7054,10/27/19 12:45:00 AM,7.23,47.12,,,,,,
7055,10/27/19 01:00:00 AM,7.24,46.98,,,,,,
7056,10/27/19 01:15:00 AM,7.25,46.87,,,,,,
7057,10/27/19 01:30:00 AM,7.26,46.76,,,,,,
7058,10/27/19 01:45:00 AM,7.27,46.65,,,,,,
7059,10/27/19 02:00:00 AM,7.28,46.54,,,,,,
7060,10/27/19 02:15:00 AM,7.29,46.40,,,,,,
7061,10/27/19 02:30:00 AM,7.31,46.29,,,,,,
7062,10/27/19 02:45:00 AM,7.31,46.18,,,,,,
7063,10/27/19 03:00:00 AM,7.33,46.08,,,,,,
7064,10/27/19 03:15:00 AM,7.34,45.97,,,,,,
7065,10/27/19 03:30:00 AM,7.35,45.90,,,,,,
7066,10/27/19 03:45:00 AM,7.35,45.79,,,,,,
7067,10/27/19 04:00:00 AM,7.36,45.72,,,,,,
7068,10/27/19 04:15:00 AM,7.37,45.64,,,,,,
7069,10/27/19 04:30:00 AM,7.38,45.54,,,,,,
7070,10/27/19 04:45:00 AM,7.40,45.46,,,,,,
7071,10/27/19 05:00:00 AM,7.40,45.39,,,,,,
7072,10/27/19 05:15:00 AM,7.41,45.32,,,,,,
7073,10/27/19 05:30:00 AM,7.42,45.28,,,,,,
7074,10/27/19 05:45:00 AM,7.42,45.18,,,,,,
7075,10/27/19 06:00:00 AM,7.43,45.10,,,,,,
7076,10/27/19 06:15:00 AM,7.45,45.03,,,,,,
7077,10/27/19 06:30:00 AM,7.46,45.00,,,,,,
7078,10/27/19 06:45:00 AM,7.46,44.96,,,,,,
7079,10/27/19 07:00:00 AM,7.46,44.96,,,,,,
7080,10/27/19 07:15:00 AM,7.47,44.89,,,,,,
7081,10/27/19 07:30:00 AM,7.48,44.85,,,,,,
7082,10/27/19 07:45:00 AM,7.49,44.82,,,,,,
7083,10/27/19 08:00:00 AM,7.49,44.78,,,,,,
7084,10/27/19 08:15:00 AM,7.50,44.78,,,,,,
7085,10/27/19 08:30:00 AM,7.50,44.78,,,,,,
7086,10/27/19 08:45:00 AM,7.50,44.82,,,,,,
7087,10/27/19 09:00:00 AM,7.49,44.89,,,,,,
7088,10/27/19 09:15:00 AM,7.50,44.92,,,,,,
7089,10/27/19 09:30:00 AM,7.49,45.03,,,,,,
7090,10/27/19 09:45:00 AM,7.48,45.21,,,,,,
7091,10/27/19 10:00:00 AM,7.45,45.39,,,,,,
7092,10/27/19 10:15:00 AM,7.43,45.57,,,,,,
7093,10/27/19 10:30:00 AM,7.42,45.68,,,,,,
7094,10/27/19 10:45:00 AM,7.41,45.79,,,,,,
7095,10/27/19 11:00:00 AM,7.40,45.86,,,,,,
7096,10/27/19 11:15:00 AM,7.39,46.00,,,,,,
7097,10/27/19 11:30:00 AM,7.37,46.26,,,,,,
7098,10/27/19 11:45:00 AM,7.33,46.62,,,,,,
7099,10/27/19 12:00:00 PM,7.30,47.01,,,,,,
7100,10/27/19 12:15:00 PM,7.26,47.44,,,,,,
7101,10/27/19 12:30:00 PM,7.22,47.80,,,,,,
7102,10/27/19 12:45:00 PM,7.19,48.06,,,,,,
7103,10/27/19 01:00:00 PM,7.17,48.34,,,,,,
7104,10/27/19 01:15:00 PM,7.13,48.81,,,,,,
7105,10/27/19 01:30:00 PM,7.05,49.68,,,,,,
7106,10/27/19 01:45:00 PM,6.96,50.61,,,,,,
7107,10/27/19 02:00:00 PM,6.88,51.48,,,,,,
7108,10/27/19 02:15:00 PM,6.79,52.38,,,,,,
7109,10/27/19 02:30:00 PM,6.72,52.88,,,,,,
7110,10/27/19 02:45:00 PM,6.69,53.06,,,,,,
7111,10/27/19 03:00:00 PM,6.68,53.35,,,,,,
7112,10/27/19 03:15:00 PM,6.62,54.03,,,,,,
7113,10/27/19 03:30:00 PM,6.57,54.64,,,,,,
7114,10/27/19 03:45:00 PM,6.50,55.44,,,,,,
7115,10/27/19 04:00:00 PM,6.44,55.80,,,,,,
7116,10/27/19 04:15:00 PM,6.42,55.90,,,,,,
7117,10/27/19 04:30:00 PM,6.42,55.98,,,,,,
7118,10/27/19 04:45:00 PM,6.42,55.94,,,,,,
7119,10/27/19 05:00:00 PM,6.41,55.94,,,,,,
7120,10/27/19 05:15:00 PM,6.41,55.83,,,,,,
7121,10/27/19 05:30:00 PM,6.42,55.58,,,,,,
7122,10/27/19 05:45:00 PM,6.46,55.22,,,,,,
7123,10/27/19 06:00:00 PM,6.49,54.93,,,,,,
7124,10/27/19 06:15:00 PM,6.51,54.61,,,,,,
7125,10/27/19 06:30:00 PM,6.54,54.25,,,,,,
7126,10/27/19 06:45:00 PM,6.57,53.85,,,,,,
7127,10/27/19 07:00:00 PM,6.61,53.38,,,,,,
7128,10/27/19 07:15:00 PM,6.65,52.95,,,,,,
7129,10/27/19 07:30:00 PM,6.68,52.56,,,,,,
7130,10/27/19 07:45:00 PM,6.72,52.16,,,,,,
7131,10/27/19 08:00:00 PM,6.75,51.84,,,,,,
7132,10/27/19 08:15:00 PM,6.79,51.55,,,,,,
7133,10/27/19 08:30:00 PM,6.81,51.26,,,,,,
7134,10/27/19 08:45:00 PM,6.84,51.01,,,,,,
7135,10/27/19 09:00:00 PM,6.86,50.79,,,,,,
7136,10/27/19 09:15:00 PM,6.88,50.54,,,,,,
7137,10/27/19 09:30:00 PM,6.91,50.29,,,,,,
7138,10/27/19 09:45:00 PM,6.93,50.04,,,,,,
7139,10/27/19 10:00:00 PM,6.96,49.86,,,,,,
7140,10/27/19 10:15:00 PM,6.97,49.68,,,,,,
7141,10/27/19 10:30:00 PM,6.99,49.50,,,,,,
7142,10/27/19 10:45:00 PM,7.00,49.32,,,,,,
7143,10/27/19 11:00:00 PM,7.02,49.14,,,,,,
7144,10/27/19 11:15:00 PM,7.04,48.96,,,,,,
7145,10/27/19 11:30:00 PM,7.06,48.78,,,,,,
7146,10/27/19 11:45:00 PM,7.07,48.60,,,,,,
7147,10/28/19 12:00:00 AM,7.09,48.45,,,,,,
7148,10/28/19 12:15:00 AM,7.10,48.27,,,,,,
7149,10/28/19 12:30:00 AM,7.12,48.13,,,,,,
7150,10/28/19 12:45:00 AM,7.14,47.98,,,,,,
7151,10/28/19 01:00:00 AM,7.15,47.84,,,,,,
7152,10/28/19 01:15:00 AM,7.16,47.70,,,,,,
7153,10/28/19 01:30:00 AM,7.18,47.55,,,,,,
7154,10/28/19 01:45:00 AM,7.18,47.44,,,,,,
7155,10/28/19 02:00:00 AM,7.19,47.30,,,,,,
7156,10/28/19 02:15:00 AM,7.20,47.23,,,,,,
7157,10/28/19 02:30:00 AM,7.22,47.12,,,,,,
7158,10/28/19 02:45:00 AM,7.22,47.01,,,,,,
7159,10/28/19 03:00:00 AM,7.23,46.90,,,,,,
7160,10/28/19 03:15:00 AM,7.24,46.76,,,,,,
7161,10/28/19 03:30:00 AM,7.26,46.62,,,,,,
7162,10/28/19 03:45:00 AM,7.28,46.47,,,,,,
7163,10/28/19 04:00:00 AM,7.29,46.36,,,,,,
7164,10/28/19 04:15:00 AM,7.30,46.26,,,,,,
7165,10/28/19 04:30:00 AM,7.31,46.15,,,,,,
7166,10/28/19 04:45:00 AM,7.32,46.04,,,,,,
7167,10/28/19 05:00:00 AM,7.33,45.93,,,,,,
7168,10/28/19 05:15:00 AM,7.34,45.82,,,,,,
