Serial_number:
2020437
Project ID:

Location:
BelowLake_upstream
BelowLake_upstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_upstream,TEMPERATURE
3/17/2022,09:15:00 pm,0,64.7045,7.090
3/17/2022,09:30:00 pm,0,64.7194,7.096
3/17/2022,09:45:00 pm,0,64.7309,7.103
3/17/2022,10:00:00 pm,0,64.7411,7.109
3/17/2022,10:15:00 pm,0,64.7491,7.115
3/17/2022,10:30:00 pm,0,64.7559,7.122
3/17/2022,10:45:00 pm,0,64.7579,7.126
3/17/2022,11:00:00 pm,0,64.7640,7.132
3/17/2022,11:15:00 pm,0,64.7604,7.137
3/17/2022,11:30:00 pm,0,64.7508,7.141
3/17/2022,11:45:00 pm,0,64.7415,7.145
3/18/2022,12:00:00 am,0,64.7294,7.149
3/18/2022,12:15:00 am,0,64.7160,7.153
3/18/2022,12:30:00 am,0,64.7113,7.154
3/18/2022,12:45:00 am,0,64.6970,7.156
3/18/2022,01:00:00 am,0,64.6827,7.158
3/18/2022,01:15:00 am,0,64.6713,7.158
3/18/2022,01:30:00 am,0,64.6642,7.158
3/18/2022,01:45:00 am,0,64.6569,7.155
3/18/2022,02:00:00 am,0,64.6507,7.152
3/18/2022,02:15:00 am,0,64.6438,7.148
3/18/2022,02:30:00 am,0,64.6383,7.142
3/18/2022,02:45:00 am,0,64.6304,7.136
3/18/2022,03:00:00 am,0,64.6264,7.130
3/18/2022,03:15:00 am,0,64.6264,7.123
3/18/2022,03:30:00 am,0,64.6257,7.115
3/18/2022,03:45:00 am,0,64.6200,7.106
3/18/2022,04:00:00 am,0,64.6108,7.097
3/18/2022,04:15:00 am,0,64.6017,7.087
3/18/2022,04:30:00 am,0,64.6000,7.078
3/18/2022,04:45:00 am,0,64.6029,7.069
3/18/2022,05:00:00 am,0,64.6117,7.058
3/18/2022,05:15:00 am,0,64.6170,7.048
3/18/2022,05:30:00 am,0,64.6111,7.037
3/18/2022,05:45:00 am,0,64.6149,7.027
3/18/2022,06:00:00 am,0,64.6211,7.016
3/18/2022,06:15:00 am,0,64.6274,7.005
3/18/2022,06:30:00 am,0,64.6407,6.993
3/18/2022,06:45:00 am,0,64.6563,6.981
3/18/2022,07:00:00 am,0,64.6717,6.969
3/18/2022,07:15:00 am,0,64.6878,6.958
3/18/2022,07:30:00 am,0,64.6971,6.946
3/18/2022,07:45:00 am,0,64.7015,6.937
3/18/2022,08:00:00 am,0,64.7107,6.927
3/18/2022,08:15:00 am,0,64.7178,6.917
3/18/2022,08:30:00 am,0,64.7266,6.912
3/18/2022,08:45:00 am,0,64.7385,6.908
3/18/2022,09:00:00 am,0,64.7539,6.907
