Serial_number:
2020431
Project ID:

Location:
AcrossFromLake_Lower
AcrossFromLake_Lower
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,AcrossFromLake_Lower,TEMPERATURE
8/26/2022,01:49:51 am,0,69.8816,5.736
8/26/2022,02:04:51 am,0,69.8703,5.737
8/26/2022,02:19:51 am,0,69.8608,5.735
8/26/2022,02:34:51 am,0,69.8444,5.733
8/26/2022,02:49:51 am,0,69.8326,5.728
8/26/2022,03:04:51 am,0,69.8238,5.724
8/26/2022,03:19:51 am,0,69.8128,5.720
8/26/2022,03:34:51 am,0,69.8050,5.716
8/26/2022,03:49:51 am,0,69.8061,5.712
8/26/2022,04:04:51 am,0,69.8063,5.708
8/26/2022,04:19:51 am,0,69.8078,5.704
8/26/2022,04:34:51 am,0,69.8129,5.702
8/26/2022,04:49:51 am,0,69.8126,5.698
8/26/2022,05:04:51 am,0,69.8103,5.694
8/26/2022,05:19:51 am,0,69.8196,5.690
8/26/2022,05:34:51 am,0,69.8124,5.686
8/26/2022,05:49:51 am,0,69.8014,5.680
8/26/2022,06:04:51 am,0,69.8062,5.675
8/26/2022,06:19:51 am,0,69.8106,5.669
8/26/2022,06:34:51 am,0,69.8066,5.663
8/26/2022,06:49:51 am,0,69.8338,5.659
8/26/2022,07:04:51 am,0,69.8324,5.656
8/26/2022,07:19:51 am,0,69.8380,5.654
8/26/2022,07:34:51 am,0,69.8510,5.653
8/26/2022,07:49:51 am,0,69.8814,5.650
8/26/2022,08:04:51 am,0,69.8955,5.647
8/26/2022,08:19:51 am,0,69.9061,5.642
8/26/2022,08:34:51 am,0,69.9266,5.639
8/26/2022,08:49:51 am,0,69.9350,5.638
8/26/2022,09:04:51 am,0,69.9293,5.637
8/26/2022,09:19:51 am,0,69.9405,5.639
8/26/2022,09:34:51 am,0,69.9552,5.639
8/26/2022,09:49:51 am,0,69.9557,5.643
8/26/2022,10:04:51 am,0,69.9674,5.644
8/26/2022,10:19:51 am,0,69.9733,5.646
8/26/2022,10:34:51 am,0,69.9757,5.650
8/26/2022,10:49:51 am,0,69.9913,5.653
8/26/2022,11:04:51 am,0,69.9954,5.657
8/26/2022,11:19:51 am,0,69.9859,5.660
8/26/2022,11:34:51 am,0,69.9985,5.663
8/26/2022,11:49:51 am,0,69.9909,5.667
8/26/2022,12:04:51 pm,0,69.9791,5.672
8/26/2022,12:19:51 pm,0,69.9655,5.680
8/26/2022,12:34:51 pm,0,69.9452,5.689
8/26/2022,12:49:51 pm,0,69.9347,5.695
8/26/2022,01:04:51 pm,0,69.9284,5.701
8/26/2022,01:19:51 pm,0,69.9160,5.705
8/26/2022,01:34:51 pm,0,69.8956,5.715
8/26/2022,01:49:51 pm,0,69.8863,5.724
8/26/2022,02:04:51 pm,0,69.8768,5.723
8/26/2022,02:19:51 pm,0,69.8671,5.726
8/26/2022,02:34:51 pm,0,69.8544,5.732
8/26/2022,02:49:51 pm,0,69.8389,5.744
8/26/2022,03:04:51 pm,0,69.8212,5.745
8/26/2022,03:19:51 pm,0,69.7973,5.749
8/26/2022,03:34:51 pm,0,69.7907,5.765
8/26/2022,03:49:51 pm,0,69.7809,5.770
8/26/2022,04:04:51 pm,0,69.7650,5.774
8/26/2022,04:19:51 pm,0,69.7652,5.779
8/26/2022,04:34:51 pm,0,69.7650,5.786
8/26/2022,04:49:51 pm,0,69.7719,5.792
8/26/2022,05:04:51 pm,0,69.7804,5.797
8/26/2022,05:19:51 pm,0,69.7776,5.801
8/26/2022,05:34:51 pm,0,69.7666,5.807
8/26/2022,05:49:51 pm,0,69.7733,5.812
8/26/2022,06:04:51 pm,0,69.7826,5.817
8/26/2022,06:19:51 pm,0,69.7875,5.822
8/26/2022,06:34:51 pm,0,69.7870,5.826
8/26/2022,06:49:51 pm,0,69.7910,5.831
8/26/2022,07:04:51 pm,0,69.7940,5.836
8/26/2022,07:19:51 pm,0,69.7906,5.840
8/26/2022,07:34:51 pm,0,69.8026,5.842
8/26/2022,07:49:51 pm,0,69.8167,5.846
8/26/2022,08:04:51 pm,0,69.8337,5.840
8/26/2022,08:19:51 pm,0,69.8505,5.837
8/26/2022,08:34:51 pm,0,69.8683,5.827
8/26/2022,08:49:51 pm,0,69.8807,5.823
8/26/2022,09:04:51 pm,0,69.8954,5.825
8/26/2022,09:19:51 pm,0,69.9134,5.829
8/26/2022,09:34:51 pm,0,69.9133,5.827
8/26/2022,09:49:51 pm,0,69.9245,5.806
8/26/2022,10:04:51 pm,0,69.9227,5.797
8/26/2022,10:19:51 pm,0,69.9297,5.790
8/26/2022,10:34:51 pm,0,69.9139,5.785
8/26/2022,10:49:51 pm,0,69.9201,5.782
8/26/2022,11:04:51 pm,0,69.9197,5.786
8/26/2022,11:19:51 pm,0,69.9197,5.773
8/26/2022,11:34:51 pm,0,69.9054,5.762
8/26/2022,11:49:51 pm,0,69.9012,5.763
8/27/2022,12:04:51 am,0,69.9164,5.767
8/27/2022,12:19:51 am,0,69.9105,5.747
8/27/2022,12:34:51 am,0,69.9060,5.747
8/27/2022,12:49:51 am,0,69.8962,5.744
8/27/2022,01:04:51 am,0,69.8768,5.743
8/27/2022,01:19:51 am,0,69.8623,5.729
8/27/2022,01:34:51 am,0,69.8465,5.730
8/27/2022,01:49:51 am,0,69.8303,5.722
8/27/2022,02:04:51 am,0,69.8146,5.712
8/27/2022,02:19:51 am,0,69.7959,5.703
8/27/2022,02:34:51 am,0,69.7790,5.699
8/27/2022,02:49:51 am,0,69.7634,5.701
8/27/2022,03:04:51 am,0,69.7558,5.694
8/27/2022,03:19:51 am,0,69.7416,5.684
8/27/2022,03:34:51 am,0,69.7432,5.693
8/27/2022,03:49:51 am,0,69.7559,5.680
8/27/2022,04:04:51 am,0,69.7426,5.670
8/27/2022,04:19:51 am,0,69.7297,5.667
8/27/2022,04:34:51 am,0,69.7388,5.661
8/27/2022,04:49:51 am,0,69.7330,5.656
8/27/2022,05:04:51 am,0,69.7286,5.652
8/27/2022,05:19:51 am,0,69.7253,5.649
8/27/2022,05:34:51 am,0,69.7280,5.642
8/27/2022,05:49:51 am,0,69.7228,5.637
8/27/2022,06:04:51 am,0,69.7459,5.633
8/27/2022,06:19:51 am,0,69.7472,5.630
8/27/2022,06:34:51 am,0,69.7581,5.625
8/27/2022,06:49:51 am,0,69.7584,5.620
8/27/2022,07:04:51 am,0,69.7692,5.617
8/27/2022,07:19:51 am,0,69.7856,5.611
8/27/2022,07:34:51 am,0,69.7939,5.607
8/27/2022,07:49:51 am,0,69.8054,5.605
8/27/2022,08:04:51 am,0,69.8093,5.599
8/27/2022,08:19:51 am,0,69.8339,5.597
8/27/2022,08:34:51 am,0,69.8535,5.594
8/27/2022,08:49:51 am,0,69.8632,5.592
8/27/2022,09:04:51 am,0,69.8699,5.593
8/27/2022,09:19:51 am,0,69.8707,5.593
8/27/2022,09:34:51 am,0,69.8742,5.593
8/27/2022,09:49:51 am,0,69.8704,5.596
8/27/2022,10:04:51 am,0,69.8791,5.598
8/27/2022,10:19:51 am,0,69.8726,5.601
8/27/2022,10:34:51 am,0,69.8814,5.608
8/27/2022,10:49:51 am,0,69.8590,5.615
8/27/2022,11:04:51 am,0,69.8526,5.620
8/27/2022,11:19:51 am,0,69.8517,5.629
8/27/2022,11:34:51 am,0,69.8451,5.637
8/27/2022,11:49:51 am,0,69.8170,5.646
8/27/2022,12:04:51 pm,0,69.7951,5.654
8/27/2022,12:19:51 pm,0,69.7876,5.662
8/27/2022,12:34:51 pm,0,69.7752,5.671
8/27/2022,12:49:51 pm,0,69.7738,5.684
8/27/2022,01:04:51 pm,0,69.7425,5.694
8/27/2022,01:19:51 pm,0,69.7340,5.699
8/27/2022,01:34:51 pm,0,69.7104,5.706
8/27/2022,01:49:51 pm,0,69.6969,5.716
8/27/2022,02:04:51 pm,0,69.6774,5.717
8/27/2022,02:19:51 pm,0,69.6701,5.729
8/27/2022,02:34:51 pm,0,69.6602,5.729
8/27/2022,02:49:51 pm,0,69.6444,5.740
8/27/2022,03:04:51 pm,0,69.6345,5.744
8/27/2022,03:19:51 pm,0,69.6295,5.751
8/27/2022,03:34:51 pm,0,69.6302,5.756
8/27/2022,03:49:51 pm,0,69.6112,5.762
8/27/2022,04:04:51 pm,0,69.5927,5.770
8/27/2022,04:19:51 pm,0,69.5787,5.768
8/27/2022,04:34:51 pm,0,69.5708,5.772
8/27/2022,04:49:51 pm,0,69.5651,5.779
8/27/2022,05:04:51 pm,0,69.5909,5.781
8/27/2022,05:19:51 pm,0,69.6132,5.786
8/27/2022,05:34:51 pm,0,69.6082,5.795
8/27/2022,05:49:51 pm,0,69.6122,5.798
8/27/2022,06:04:51 pm,0,69.6275,5.800
8/27/2022,06:19:51 pm,0,69.6332,5.806
8/27/2022,06:34:51 pm,0,69.6459,5.808
8/27/2022,06:49:51 pm,0,69.6497,5.812
8/27/2022,07:04:51 pm,0,69.6500,5.818
8/27/2022,07:19:51 pm,0,69.6429,5.823
8/27/2022,07:34:51 pm,0,69.6596,5.822
8/27/2022,07:49:51 pm,0,69.6583,5.828
8/27/2022,08:04:51 pm,0,69.6678,5.833
8/27/2022,08:19:51 pm,0,69.6873,5.837
8/27/2022,08:34:51 pm,0,69.7004,5.841
8/27/2022,08:49:51 pm,0,69.7118,5.837
8/27/2022,09:04:51 pm,0,69.7202,5.830
8/27/2022,09:19:51 pm,0,69.7392,5.821
8/27/2022,09:34:51 pm,0,69.7469,5.814
8/27/2022,09:49:51 pm,0,69.7493,5.815
8/27/2022,10:04:51 pm,0,69.7576,5.820
8/27/2022,10:19:51 pm,0,69.7485,5.823
8/27/2022,10:34:51 pm,0,69.7490,5.817
8/27/2022,10:49:51 pm,0,69.7516,5.814
8/27/2022,11:04:51 pm,0,69.7461,5.811
8/27/2022,11:19:51 pm,0,69.7456,5.805
8/27/2022,11:34:51 pm,0,69.7366,5.799
8/27/2022,11:49:51 pm,0,69.7162,5.793
8/28/2022,12:04:51 am,0,69.6949,5.790
8/28/2022,12:19:51 am,0,69.6790,5.787
8/28/2022,12:34:51 am,0,69.6782,5.786
8/28/2022,12:49:51 am,0,69.6806,5.783
8/28/2022,01:04:51 am,0,69.6741,5.777
8/28/2022,01:19:51 am,0,69.6667,5.770
8/28/2022,01:34:51 am,0,69.6517,5.774
8/28/2022,01:49:51 am,0,69.6345,5.780
8/28/2022,02:04:51 am,0,69.6216,5.770
8/28/2022,02:19:51 am,0,69.6135,5.766
8/28/2022,02:34:51 am,0,69.6034,5.760
8/28/2022,02:49:51 am,0,69.6097,5.756
8/28/2022,03:04:51 am,0,69.6004,5.752
8/28/2022,03:19:51 am,0,69.6158,5.747
8/28/2022,03:34:51 am,0,69.6269,5.742
8/28/2022,03:49:51 am,0,69.6363,5.737
8/28/2022,04:04:51 am,0,69.6513,5.731
8/28/2022,04:19:51 am,0,69.6417,5.727
8/28/2022,04:34:51 am,0,69.6245,5.723
8/28/2022,04:49:51 am,0,69.6444,5.724
8/28/2022,05:04:51 am,0,69.6296,5.723
8/28/2022,05:19:51 am,0,69.6337,5.721
8/28/2022,05:34:51 am,0,69.6440,5.716
8/28/2022,05:49:51 am,0,69.6524,5.710
8/28/2022,06:04:51 am,0,69.6606,5.706
8/28/2022,06:19:51 am,0,69.6710,5.703
8/28/2022,06:34:51 am,0,69.6699,5.701
8/28/2022,06:49:51 am,0,69.6814,5.696
8/28/2022,07:04:51 am,0,69.6973,5.692
8/28/2022,07:19:51 am,0,69.7115,5.691
8/28/2022,07:34:51 am,0,69.7311,5.686
8/28/2022,07:49:51 am,0,69.7288,5.687
8/28/2022,08:04:51 am,0,69.7458,5.691
8/28/2022,08:19:51 am,0,69.7602,5.683
8/28/2022,08:34:51 am,0,69.7677,5.679
8/28/2022,08:49:51 am,0,69.7553,5.683
8/28/2022,09:04:51 am,0,69.7641,5.686
8/28/2022,09:19:51 am,0,69.7743,5.688
8/28/2022,09:34:51 am,0,69.7842,5.690
8/28/2022,09:49:51 am,0,69.7938,5.697
8/28/2022,10:04:51 am,0,69.7885,5.685
8/28/2022,10:19:51 am,0,69.7873,5.685
8/28/2022,10:34:51 am,0,69.7829,5.687
8/28/2022,10:49:51 am,0,69.7708,5.682
8/28/2022,11:04:51 am,0,69.7913,5.683
8/28/2022,11:19:51 am,0,69.7756,5.691
8/28/2022,11:34:51 am,0,69.7706,5.689
8/28/2022,11:49:51 am,0,69.7522,5.691
8/28/2022,12:04:51 pm,0,69.7400,5.700
8/28/2022,12:19:51 pm,0,69.7088,5.704
8/28/2022,12:34:51 pm,0,69.6980,5.704
8/28/2022,12:49:51 pm,0,69.6885,5.711
8/28/2022,01:04:51 pm,0,69.6823,5.711
8/28/2022,01:19:51 pm,0,69.6543,5.713
8/28/2022,01:34:51 pm,0,69.6417,5.725
8/28/2022,01:49:51 pm,0,69.6485,5.727
8/28/2022,02:04:51 pm,0,69.6267,5.734
8/28/2022,02:19:51 pm,0,69.6013,5.743
8/28/2022,02:34:51 pm,0,69.5782,5.740
8/28/2022,02:49:51 pm,0,69.5605,5.748
8/28/2022,03:04:51 pm,0,69.5358,5.756
8/28/2022,03:19:51 pm,0,69.5236,5.756
8/28/2022,03:34:51 pm,0,69.5188,5.759
8/28/2022,03:49:51 pm,0,69.5162,5.770
8/28/2022,04:04:51 pm,0,69.5172,5.769
8/28/2022,04:19:51 pm,0,69.5170,5.774
8/28/2022,04:34:51 pm,0,69.5190,5.774
8/28/2022,04:49:51 pm,0,69.5204,5.783
8/28/2022,05:04:51 pm,0,69.6120,5.783
8/28/2022,05:19:51 pm,0,69.6377,5.793
8/28/2022,05:34:51 pm,0,69.6580,5.803
8/28/2022,05:49:51 pm,0,69.6805,5.804
8/28/2022,06:04:51 pm,0,69.6844,5.803
8/28/2022,06:19:51 pm,0,69.7066,5.810
8/28/2022,06:34:51 pm,0,69.7042,5.814
8/28/2022,06:49:51 pm,0,69.6987,5.818
8/28/2022,07:04:51 pm,0,69.6945,5.822
8/28/2022,07:19:51 pm,0,69.7133,5.825
8/28/2022,07:34:51 pm,0,69.7280,5.827
8/28/2022,07:49:51 pm,0,69.7482,5.829
8/28/2022,08:04:51 pm,0,69.7770,5.834
8/28/2022,08:19:51 pm,0,69.7609,5.835
8/28/2022,08:34:51 pm,0,69.7660,5.836
8/28/2022,08:49:51 pm,0,69.7588,5.840
8/28/2022,09:04:51 pm,0,69.7653,5.841
8/28/2022,09:19:51 pm,0,69.7690,5.828
8/28/2022,09:34:51 pm,0,69.7660,5.820
8/28/2022,09:49:51 pm,0,69.7711,5.830
8/28/2022,10:04:51 pm,0,69.8118,5.819
8/28/2022,10:19:51 pm,0,69.8183,5.816
8/28/2022,10:34:51 pm,0,69.8222,5.816
8/28/2022,10:49:51 pm,0,69.8401,5.817
8/28/2022,11:04:51 pm,0,69.8507,5.808
8/28/2022,11:19:51 pm,0,69.8706,5.800
8/28/2022,11:34:51 pm,0,69.8452,5.795
8/28/2022,11:49:51 pm,0,69.8404,5.795
8/29/2022,12:04:51 am,0,69.8432,5.790
8/29/2022,12:19:51 am,0,69.8646,5.788
8/29/2022,12:34:51 am,0,69.8845,5.788
8/29/2022,12:49:51 am,0,69.9089,5.778
8/29/2022,01:04:51 am,0,69.9067,5.773
8/29/2022,01:19:51 am,0,69.9106,5.769
8/29/2022,01:34:51 am,0,69.8973,5.763
8/29/2022,01:49:51 am,0,69.8906,5.755
8/29/2022,02:04:51 am,0,69.8792,5.744
8/29/2022,02:19:51 am,0,69.8739,5.735
8/29/2022,02:34:51 am,0,69.8849,5.731
8/29/2022,02:49:51 am,0,69.8845,5.726
8/29/2022,03:04:51 am,0,69.8819,5.723
8/29/2022,03:19:51 am,0,69.8978,5.715
8/29/2022,03:34:51 am,0,69.9154,5.709
8/29/2022,03:49:51 am,0,69.9266,5.703
8/29/2022,04:04:51 am,0,69.9331,5.685
8/29/2022,04:19:51 am,0,69.9548,5.671
8/29/2022,04:34:51 am,0,69.9700,5.657
8/29/2022,04:49:51 am,0,69.9757,5.642
8/29/2022,05:04:51 am,0,69.9859,5.634
8/29/2022,05:19:51 am,0,69.9820,5.628
8/29/2022,05:34:51 am,0,69.9845,5.620
8/29/2022,05:49:51 am,0,70.0040,5.611
8/29/2022,06:04:51 am,0,70.0187,5.604
8/29/2022,06:19:51 am,0,70.0398,5.596
8/29/2022,06:34:51 am,0,70.0622,5.590
8/29/2022,06:49:51 am,0,70.0926,5.585
8/29/2022,07:04:51 am,0,70.1016,5.581
8/29/2022,07:19:51 am,0,70.1185,5.574
8/29/2022,07:34:51 am,0,70.1581,5.573
8/29/2022,07:49:51 am,0,70.1682,5.564
8/29/2022,08:04:51 am,0,70.1941,5.559
8/29/2022,08:19:51 am,0,70.2006,5.557
8/29/2022,08:34:51 am,0,70.2076,5.558
8/29/2022,08:49:51 am,0,70.2255,5.549
8/29/2022,09:04:51 am,0,70.2396,5.553
8/29/2022,09:19:51 am,0,70.2501,5.555
8/29/2022,09:34:51 am,0,70.2622,5.558
8/29/2022,09:49:51 am,0,70.2653,5.560
8/29/2022,10:04:51 am,0,70.2973,5.559
8/29/2022,10:19:51 am,0,70.2836,5.561
8/29/2022,10:34:51 am,0,70.2733,5.562
8/29/2022,10:49:51 am,0,70.2880,5.563
8/29/2022,11:04:51 am,0,70.2921,5.567
8/29/2022,11:19:51 am,0,70.2892,5.574
8/29/2022,11:34:51 am,0,70.3057,5.582
8/29/2022,11:49:51 am,0,70.3060,5.587
8/29/2022,12:04:51 pm,0,70.3078,5.599
8/29/2022,12:19:51 pm,0,70.3043,5.612
8/29/2022,12:34:51 pm,0,70.3106,5.626
8/29/2022,12:49:51 pm,0,70.3158,5.623
8/29/2022,01:04:51 pm,0,70.3034,5.608
8/29/2022,01:19:51 pm,0,70.2949,5.604
8/29/2022,01:34:51 pm,0,70.2864,5.610
8/29/2022,01:49:51 pm,0,70.2847,5.608
8/29/2022,02:04:51 pm,0,70.2707,5.609
8/29/2022,02:19:51 pm,0,70.2755,5.621
8/29/2022,02:34:51 pm,0,70.2697,5.630
8/29/2022,02:49:51 pm,0,70.2683,5.635
8/29/2022,03:04:51 pm,0,70.2694,5.644
8/29/2022,03:19:51 pm,0,70.2618,5.652
8/29/2022,03:34:51 pm,0,70.2623,5.671
8/29/2022,03:49:51 pm,0,70.2578,5.669
8/29/2022,04:04:51 pm,0,70.2669,5.675
8/29/2022,04:19:51 pm,0,70.2741,5.675
8/29/2022,04:34:51 pm,0,70.2888,5.682
8/29/2022,04:49:51 pm,0,70.2876,5.685
8/29/2022,05:04:51 pm,0,70.2896,5.690
8/29/2022,05:19:51 pm,0,70.2769,5.705
8/29/2022,05:34:51 pm,0,70.2745,5.707
8/29/2022,05:49:51 pm,0,70.2967,5.707
8/29/2022,06:04:51 pm,0,70.3160,5.705
8/29/2022,06:19:51 pm,0,70.3286,5.688
8/29/2022,06:34:51 pm,0,70.3484,5.676
8/29/2022,06:49:51 pm,0,70.3586,5.667
8/29/2022,07:04:51 pm,0,70.3774,5.656
8/29/2022,07:19:51 pm,0,70.3804,5.650
8/29/2022,07:34:51 pm,0,70.3967,5.635
8/29/2022,07:49:51 pm,0,70.3925,5.630
8/29/2022,08:04:51 pm,0,70.3967,5.615
8/29/2022,08:19:51 pm,0,70.4026,5.598
8/29/2022,08:34:51 pm,0,70.4152,5.598
8/29/2022,08:49:51 pm,0,70.4347,5.590
8/29/2022,09:04:51 pm,0,70.4528,5.578
8/29/2022,09:19:51 pm,0,70.4590,5.568
8/29/2022,09:34:51 pm,0,70.4703,5.558
8/29/2022,09:49:51 pm,0,70.4916,5.554
8/29/2022,10:04:51 pm,0,70.4852,5.546
8/29/2022,10:19:51 pm,0,70.4893,5.541
8/29/2022,10:34:51 pm,0,70.4889,5.535
8/29/2022,10:49:51 pm,0,70.4840,5.514
8/29/2022,11:04:51 pm,0,70.4863,5.504
8/29/2022,11:19:51 pm,0,70.4496,5.497
8/29/2022,11:34:51 pm,0,70.4453,5.491
8/29/2022,11:49:51 pm,0,70.4477,5.491
8/30/2022,12:04:51 am,0,70.4515,5.470
8/30/2022,12:19:51 am,0,70.4077,5.470
8/30/2022,12:34:51 am,0,70.3990,5.462
8/30/2022,12:49:51 am,0,70.3894,5.461
8/30/2022,01:04:51 am,0,70.4069,5.455
8/30/2022,01:19:51 am,0,70.3774,5.437
8/30/2022,01:34:51 am,0,70.3773,5.433
8/30/2022,01:49:51 am,0,70.3604,5.436
8/30/2022,02:04:51 am,0,70.3352,5.404
8/30/2022,02:19:51 am,0,70.3288,5.405
8/30/2022,02:34:51 am,0,70.3334,5.406
8/30/2022,02:49:51 am,0,70.3334,5.397
8/30/2022,03:04:51 am,0,70.3218,5.386
8/30/2022,03:19:51 am,0,70.3131,5.391
8/30/2022,03:34:51 am,0,70.3045,5.390
8/30/2022,03:49:51 am,0,70.3133,5.381
8/30/2022,04:04:51 am,0,70.3394,5.384
8/30/2022,04:19:51 am,0,70.3369,5.384
8/30/2022,04:34:51 am,0,70.3482,5.371
8/30/2022,04:49:51 am,0,70.3565,5.360
8/30/2022,05:04:51 am,0,70.3661,5.352
8/30/2022,05:19:51 am,0,70.3593,5.310
8/30/2022,05:34:51 am,0,70.3549,5.306
8/30/2022,05:49:51 am,0,70.3648,5.299
8/30/2022,06:04:51 am,0,70.3773,5.275
8/30/2022,06:19:51 am,0,70.3884,5.275
8/30/2022,06:34:51 am,0,70.4087,5.287
8/30/2022,06:49:51 am,0,70.4231,5.294
8/30/2022,07:04:51 am,0,70.4298,5.290
8/30/2022,07:19:51 am,0,70.4456,5.286
8/30/2022,07:34:51 am,0,70.4630,5.291
8/30/2022,07:49:51 am,0,70.4988,5.295
8/30/2022,08:04:51 am,0,70.5293,5.292
8/30/2022,08:19:51 am,0,70.5108,5.299
8/30/2022,08:34:51 am,0,70.5399,5.250
8/30/2022,08:49:51 am,0,70.5509,5.280
8/30/2022,09:04:51 am,0,70.5593,5.278
8/30/2022,09:19:51 am,0,70.5611,5.287
8/30/2022,09:34:51 am,0,70.5586,5.285
8/30/2022,09:49:51 am,0,70.5548,5.292
8/30/2022,10:04:51 am,0,70.5608,5.300
8/30/2022,10:19:51 am,0,70.5632,5.314
8/30/2022,10:34:51 am,0,70.5866,5.314
8/30/2022,10:49:51 am,0,70.5902,5.333
8/30/2022,11:04:51 am,0,70.5851,5.335
8/30/2022,11:19:51 am,0,70.5831,5.338
8/30/2022,11:34:51 am,0,70.5670,5.350
8/30/2022,11:49:51 am,0,70.5705,5.365
8/30/2022,12:04:51 pm,0,70.5623,5.382
8/30/2022,12:19:51 pm,0,70.5597,5.397
8/30/2022,12:34:51 pm,0,70.5514,5.409
8/30/2022,12:49:51 pm,0,70.5376,5.420
8/30/2022,01:04:51 pm,0,70.5208,5.428
8/30/2022,01:19:51 pm,0,70.5291,5.435
8/30/2022,01:34:51 pm,0,70.5143,5.450
8/30/2022,01:49:51 pm,0,70.5041,5.464
8/30/2022,02:04:51 pm,0,70.4907,5.474
8/30/2022,02:19:51 pm,0,70.4856,5.490
8/30/2022,02:34:51 pm,0,70.4826,5.508
8/30/2022,02:49:51 pm,0,70.4784,5.511
8/30/2022,03:04:51 pm,0,70.4625,5.520
8/30/2022,03:19:51 pm,0,70.4677,5.532
8/30/2022,03:34:51 pm,0,70.4737,5.541
8/30/2022,03:49:51 pm,0,70.4811,5.550
8/30/2022,04:04:51 pm,0,70.4783,5.559
8/30/2022,04:19:51 pm,0,70.4897,5.568
8/30/2022,04:34:51 pm,0,70.4986,5.573
8/30/2022,04:49:51 pm,0,70.5041,5.576
8/30/2022,05:04:51 pm,0,70.4979,5.585
8/30/2022,05:19:51 pm,0,70.5014,5.589
8/30/2022,05:34:51 pm,0,70.4855,5.594
8/30/2022,05:49:51 pm,0,70.4844,5.593
8/30/2022,06:04:51 pm,0,70.4877,5.591
8/30/2022,06:19:51 pm,0,70.4839,5.590
8/30/2022,06:34:51 pm,0,70.4780,5.586
8/30/2022,06:49:51 pm,0,70.4730,5.589
8/30/2022,07:04:51 pm,0,70.4809,5.572
8/30/2022,07:19:51 pm,0,70.4847,5.548
8/30/2022,07:34:51 pm,0,70.4930,5.538
8/30/2022,07:49:51 pm,0,70.5132,5.509
8/30/2022,08:04:51 pm,0,70.5069,5.501
8/30/2022,08:19:51 pm,0,70.5098,5.486
8/30/2022,08:34:51 pm,0,70.5222,5.483
8/30/2022,08:49:51 pm,0,70.5420,5.475
8/30/2022,09:04:51 pm,0,70.5286,5.463
8/30/2022,09:19:51 pm,0,70.5539,5.448
8/30/2022,09:34:51 pm,0,70.5614,5.438
8/30/2022,09:49:51 pm,0,70.5691,5.430
8/30/2022,10:04:51 pm,0,70.5799,5.425
8/30/2022,10:19:51 pm,0,70.5931,5.418
8/30/2022,10:34:51 pm,0,70.6046,5.411
8/30/2022,10:49:51 pm,0,70.6148,5.405
8/30/2022,11:04:51 pm,0,70.6136,5.396
8/30/2022,11:19:51 pm,0,70.6054,5.390
8/30/2022,11:34:51 pm,0,70.5987,5.383
8/30/2022,11:49:51 pm,0,70.5791,5.376
8/31/2022,12:04:51 am,0,70.5793,5.369
8/31/2022,12:19:51 am,0,70.5633,5.362
8/31/2022,12:34:51 am,0,70.5484,5.355
8/31/2022,12:49:51 am,0,70.5596,5.348
8/31/2022,01:04:51 am,0,70.5392,5.342
8/31/2022,01:19:51 am,0,70.5169,5.336
8/31/2022,01:34:51 am,0,70.5026,5.330
8/31/2022,01:49:51 am,0,70.4930,5.326
8/31/2022,02:04:51 am,0,70.4763,5.322
8/31/2022,02:19:51 am,0,70.4675,5.319
8/31/2022,02:34:51 am,0,70.4523,5.317
8/31/2022,02:49:51 am,0,70.4518,5.312
8/31/2022,03:04:51 am,0,70.4559,5.305
8/31/2022,03:19:51 am,0,70.4582,5.297
8/31/2022,03:34:51 am,0,70.4576,5.288
8/31/2022,03:49:51 am,0,70.4626,5.278
8/31/2022,04:04:51 am,0,70.4697,5.270
8/31/2022,04:19:51 am,0,70.4941,5.263
8/31/2022,04:34:51 am,0,70.4809,5.252
8/31/2022,04:49:51 am,0,70.4828,5.242
8/31/2022,05:04:51 am,0,70.4963,5.233
8/31/2022,05:19:51 am,0,70.5042,5.223
8/31/2022,05:34:51 am,0,70.4919,5.215
8/31/2022,05:49:51 am,0,70.5016,5.212
8/31/2022,06:04:51 am,0,70.5150,5.206
8/31/2022,06:19:51 am,0,70.5198,5.198
8/31/2022,06:34:51 am,0,70.5372,5.191
8/31/2022,06:49:51 am,0,70.5474,5.187
8/31/2022,07:04:51 am,0,70.5443,5.182
8/31/2022,07:19:51 am,0,70.5686,5.174
8/31/2022,07:34:51 am,0,70.5592,5.171
8/31/2022,07:49:51 am,0,70.5822,5.168
8/31/2022,08:04:51 am,0,70.5864,5.168
8/31/2022,08:19:51 am,0,70.5878,5.168
8/31/2022,08:34:51 am,0,70.5996,5.171
8/31/2022,08:49:51 am,0,70.6108,5.173
8/31/2022,09:04:51 am,0,70.6187,5.177
8/31/2022,09:19:51 am,0,70.6021,5.181
8/31/2022,09:34:51 am,0,70.6048,5.188
8/31/2022,09:49:51 am,0,70.6257,5.195
8/31/2022,10:04:51 am,0,70.6238,5.210
8/31/2022,10:19:51 am,0,70.6297,5.227
8/31/2022,10:34:51 am,0,70.6408,5.239
8/31/2022,10:49:51 am,0,70.6554,5.253
8/31/2022,11:04:51 am,0,70.6565,5.272
8/31/2022,11:19:51 am,0,70.6409,5.284
8/31/2022,11:34:51 am,0,70.6156,5.299
8/31/2022,11:49:51 am,0,70.6141,5.308
8/31/2022,12:04:51 pm,0,70.6068,5.326
8/31/2022,12:19:51 pm,0,70.6019,5.349
8/31/2022,12:34:51 pm,0,70.6051,5.370
