"Plot Title: Baro_injection_2022-07-15"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028183, SEN S/N: 20028183)","Temp, °C (LGR S/N: 20028183, SEN S/N: 20028183)","Host Connected (LGR S/N: 20028183)","Coupler Detached (LGR S/N: 20028183)","Coupler Attached (LGR S/N: 20028183)","Stopped (LGR S/N: 20028183)","End Of File (LGR S/N: 20028183)"
1,07/15/22 09:12:20 AM,63.276,14.709,,,,,
2,07/15/22 09:12:30 AM,63.276,14.709,,,,,
3,07/15/22 09:12:33 AM,,,Logged,,,,
4,07/15/22 09:12:37 AM,,,,Logged,,,
5,07/15/22 09:12:40 AM,63.267,14.804,,,,,
6,07/15/22 09:12:50 AM,63.282,14.900,,,,,
7,07/15/22 09:13:00 AM,63.285,14.996,,,,,
8,07/15/22 09:13:10 AM,63.276,15.091,,,,,
9,07/15/22 09:13:20 AM,63.276,15.091,,,,,
10,07/15/22 09:13:30 AM,63.279,15.187,,,,,
11,07/15/22 09:13:40 AM,63.279,15.187,,,,,
12,07/15/22 09:13:50 AM,63.282,15.282,,,,,
13,07/15/22 09:14:00 AM,63.282,15.282,,,,,
14,07/15/22 09:14:10 AM,63.282,15.282,,,,,
15,07/15/22 09:14:20 AM,63.285,15.378,,,,,
16,07/15/22 09:14:30 AM,63.285,15.378,,,,,
17,07/15/22 09:14:40 AM,63.285,15.378,,,,,
18,07/15/22 09:14:50 AM,63.297,15.378,,,,,
19,07/15/22 09:15:00 AM,63.297,15.378,,,,,
20,07/15/22 09:15:10 AM,63.285,15.378,,,,,
21,07/15/22 09:15:20 AM,63.297,15.378,,,,,
22,07/15/22 09:15:30 AM,63.300,15.473,,,,,
23,07/15/22 09:15:40 AM,63.288,15.473,,,,,
24,07/15/22 09:15:50 AM,63.288,15.473,,,,,
25,07/15/22 09:16:00 AM,63.288,15.473,,,,,
26,07/15/22 09:16:10 AM,63.300,15.473,,,,,
27,07/15/22 09:16:20 AM,63.288,15.473,,,,,
28,07/15/22 09:16:30 AM,63.288,15.473,,,,,
29,07/15/22 09:16:40 AM,63.288,15.473,,,,,
30,07/15/22 09:16:50 AM,63.300,15.473,,,,,
31,07/15/22 09:17:00 AM,63.288,15.473,,,,,
32,07/15/22 09:17:10 AM,63.285,15.378,,,,,
33,07/15/22 09:17:20 AM,63.285,15.378,,,,,
34,07/15/22 09:17:30 AM,63.297,15.378,,,,,
35,07/15/22 09:17:40 AM,63.297,15.378,,,,,
36,07/15/22 09:17:50 AM,63.297,15.378,,,,,
37,07/15/22 09:18:00 AM,63.297,15.378,,,,,
38,07/15/22 09:18:10 AM,63.297,15.378,,,,,
39,07/15/22 09:18:20 AM,63.297,15.378,,,,,
40,07/15/22 09:18:30 AM,63.297,15.378,,,,,
41,07/15/22 09:18:40 AM,63.297,15.378,,,,,
42,07/15/22 09:18:50 AM,63.309,15.378,,,,,
43,07/15/22 09:19:00 AM,63.309,15.378,,,,,
44,07/15/22 09:19:10 AM,63.309,15.378,,,,,
45,07/15/22 09:19:20 AM,63.297,15.378,,,,,
46,07/15/22 09:19:30 AM,63.309,15.378,,,,,
47,07/15/22 09:19:40 AM,63.297,15.378,,,,,
48,07/15/22 09:19:50 AM,63.297,15.378,,,,,
49,07/15/22 09:20:00 AM,63.297,15.378,,,,,
50,07/15/22 09:20:10 AM,63.309,15.378,,,,,
51,07/15/22 09:20:20 AM,63.309,15.378,,,,,
52,07/15/22 09:20:30 AM,63.297,15.378,,,,,
53,07/15/22 09:20:40 AM,63.297,15.378,,,,,
54,07/15/22 09:20:50 AM,63.297,15.378,,,,,
55,07/15/22 09:21:00 AM,63.309,15.378,,,,,
56,07/15/22 09:21:10 AM,63.309,15.378,,,,,
57,07/15/22 09:21:20 AM,63.306,15.282,,,,,
58,07/15/22 09:21:30 AM,63.306,15.282,,,,,
59,07/15/22 09:21:40 AM,63.294,15.282,,,,,
60,07/15/22 09:21:50 AM,63.306,15.282,,,,,
61,07/15/22 09:22:00 AM,63.294,15.282,,,,,
62,07/15/22 09:22:10 AM,63.306,15.282,,,,,
63,07/15/22 09:22:20 AM,63.294,15.282,,,,,
64,07/15/22 09:22:30 AM,63.294,15.282,,,,,
65,07/15/22 09:22:40 AM,63.294,15.282,,,,,
66,07/15/22 09:22:50 AM,63.306,15.282,,,,,
67,07/15/22 09:23:00 AM,63.306,15.282,,,,,
68,07/15/22 09:23:10 AM,63.306,15.282,,,,,
69,07/15/22 09:23:20 AM,63.306,15.282,,,,,
70,07/15/22 09:23:30 AM,63.306,15.282,,,,,
71,07/15/22 09:23:40 AM,63.303,15.187,,,,,
72,07/15/22 09:23:50 AM,63.303,15.187,,,,,
73,07/15/22 09:24:00 AM,63.303,15.187,,,,,
74,07/15/22 09:24:10 AM,63.303,15.187,,,,,
75,07/15/22 09:24:20 AM,63.303,15.187,,,,,
76,07/15/22 09:24:30 AM,63.303,15.187,,,,,
77,07/15/22 09:24:40 AM,63.303,15.187,,,,,
78,07/15/22 09:24:50 AM,63.303,15.187,,,,,
79,07/15/22 09:25:00 AM,63.303,15.187,,,,,
80,07/15/22 09:25:10 AM,63.303,15.187,,,,,
81,07/15/22 09:25:20 AM,63.314,15.187,,,,,
82,07/15/22 09:25:30 AM,63.303,15.187,,,,,
83,07/15/22 09:25:40 AM,63.303,15.187,,,,,
84,07/15/22 09:25:50 AM,63.317,15.282,,,,,
85,07/15/22 09:26:00 AM,63.306,15.282,,,,,
86,07/15/22 09:26:10 AM,63.306,15.282,,,,,
87,07/15/22 09:26:20 AM,63.306,15.282,,,,,
88,07/15/22 09:26:30 AM,63.294,15.282,,,,,
89,07/15/22 09:26:40 AM,63.306,15.282,,,,,
90,07/15/22 09:26:50 AM,63.309,15.378,,,,,
91,07/15/22 09:27:00 AM,63.297,15.378,,,,,
92,07/15/22 09:27:10 AM,63.297,15.378,,,,,
93,07/15/22 09:27:20 AM,63.297,15.378,,,,,
94,07/15/22 09:27:30 AM,63.297,15.378,,,,,
95,07/15/22 09:27:40 AM,63.300,15.473,,,,,
96,07/15/22 09:27:50 AM,63.300,15.473,,,,,
97,07/15/22 09:28:00 AM,63.288,15.473,,,,,
98,07/15/22 09:28:10 AM,63.300,15.473,,,,,
99,07/15/22 09:28:20 AM,63.288,15.473,,,,,
100,07/15/22 09:28:30 AM,63.300,15.473,,,,,
101,07/15/22 09:28:40 AM,63.279,15.569,,,,,
102,07/15/22 09:28:50 AM,63.291,15.569,,,,,
103,07/15/22 09:29:00 AM,63.303,15.569,,,,,
104,07/15/22 09:29:10 AM,63.291,15.569,,,,,
105,07/15/22 09:29:20 AM,63.291,15.569,,,,,
106,07/15/22 09:29:30 AM,63.291,15.569,,,,,
107,07/15/22 09:29:40 AM,63.279,15.569,,,,,
108,07/15/22 09:29:50 AM,63.291,15.569,,,,,
109,07/15/22 09:30:00 AM,63.279,15.569,,,,,
110,07/15/22 09:30:10 AM,63.291,15.569,,,,,
111,07/15/22 09:30:20 AM,63.279,15.569,,,,,
112,07/15/22 09:30:30 AM,63.279,15.569,,,,,
113,07/15/22 09:30:40 AM,63.276,15.473,,,,,
114,07/15/22 09:30:50 AM,63.288,15.473,,,,,
115,07/15/22 09:31:00 AM,63.276,15.473,,,,,
116,07/15/22 09:31:10 AM,63.288,15.473,,,,,
117,07/15/22 09:31:20 AM,63.288,15.473,,,,,
118,07/15/22 09:31:30 AM,63.276,15.473,,,,,
119,07/15/22 09:31:40 AM,63.276,15.473,,,,,
120,07/15/22 09:31:50 AM,63.288,15.473,,,,,
121,07/15/22 09:32:00 AM,63.276,15.473,,,,,
122,07/15/22 09:32:10 AM,63.288,15.473,,,,,
123,07/15/22 09:32:20 AM,63.276,15.473,,,,,
124,07/15/22 09:32:30 AM,63.288,15.473,,,,,
125,07/15/22 09:32:40 AM,63.288,15.473,,,,,
126,07/15/22 09:32:50 AM,63.276,15.473,,,,,
127,07/15/22 09:33:00 AM,63.276,15.473,,,,,
128,07/15/22 09:33:10 AM,63.288,15.473,,,,,
129,07/15/22 09:33:20 AM,63.276,15.473,,,,,
130,07/15/22 09:33:30 AM,63.276,15.473,,,,,
131,07/15/22 09:33:40 AM,63.276,15.473,,,,,
132,07/15/22 09:33:50 AM,63.276,15.473,,,,,
133,07/15/22 09:34:00 AM,63.276,15.473,,,,,
134,07/15/22 09:34:10 AM,63.288,15.473,,,,,
135,07/15/22 09:34:20 AM,63.276,15.473,,,,,
136,07/15/22 09:34:30 AM,63.273,15.378,,,,,
137,07/15/22 09:34:40 AM,63.288,15.473,,,,,
138,07/15/22 09:34:50 AM,63.276,15.473,,,,,
139,07/15/22 09:35:00 AM,63.273,15.378,,,,,
140,07/15/22 09:35:10 AM,63.285,15.378,,,,,
141,07/15/22 09:35:20 AM,63.285,15.378,,,,,
142,07/15/22 09:35:30 AM,63.273,15.378,,,,,
143,07/15/22 09:35:40 AM,63.285,15.378,,,,,
144,07/15/22 09:35:50 AM,63.285,15.378,,,,,
145,07/15/22 09:36:00 AM,63.273,15.378,,,,,
146,07/15/22 09:36:10 AM,63.285,15.378,,,,,
147,07/15/22 09:36:20 AM,63.285,15.378,,,,,
148,07/15/22 09:36:30 AM,63.273,15.378,,,,,
149,07/15/22 09:36:40 AM,63.273,15.378,,,,,
150,07/15/22 09:36:50 AM,63.273,15.378,,,,,
151,07/15/22 09:37:00 AM,63.273,15.378,,,,,
152,07/15/22 09:37:10 AM,63.285,15.378,,,,,
153,07/15/22 09:37:20 AM,63.273,15.378,,,,,
154,07/15/22 09:37:30 AM,63.285,15.378,,,,,
155,07/15/22 09:37:40 AM,63.285,15.378,,,,,
156,07/15/22 09:37:50 AM,63.285,15.378,,,,,
157,07/15/22 09:38:00 AM,63.285,15.378,,,,,
158,07/15/22 09:38:10 AM,63.297,15.378,,,,,
159,07/15/22 09:38:20 AM,63.297,15.378,,,,,
160,07/15/22 09:38:30 AM,63.297,15.378,,,,,
161,07/15/22 09:38:40 AM,63.285,15.378,,,,,
162,07/15/22 09:38:50 AM,63.285,15.378,,,,,
163,07/15/22 09:39:00 AM,63.288,15.473,,,,,
164,07/15/22 09:39:10 AM,63.300,15.473,,,,,
165,07/15/22 09:39:20 AM,63.276,15.473,,,,,
166,07/15/22 09:39:30 AM,63.276,15.473,,,,,
167,07/15/22 09:39:40 AM,63.288,15.473,,,,,
168,07/15/22 09:39:50 AM,63.291,15.569,,,,,
169,07/15/22 09:40:00 AM,63.303,15.569,,,,,
170,07/15/22 09:40:10 AM,63.291,15.569,,,,,
171,07/15/22 09:40:20 AM,63.294,15.664,,,,,
172,07/15/22 09:40:30 AM,63.282,15.664,,,,,
173,07/15/22 09:40:40 AM,63.270,15.664,,,,,
174,07/15/22 09:40:50 AM,63.273,15.760,,,,,
175,07/15/22 09:41:00 AM,63.273,15.760,,,,,
176,07/15/22 09:41:10 AM,63.288,15.855,,,,,
177,07/15/22 09:41:20 AM,63.276,15.855,,,,,
178,07/15/22 09:41:30 AM,63.276,15.855,,,,,
179,07/15/22 09:41:40 AM,63.267,15.951,,,,,
180,07/15/22 09:41:50 AM,63.267,15.951,,,,,
181,07/15/22 09:42:00 AM,63.267,15.951,,,,,
182,07/15/22 09:42:10 AM,63.279,15.951,,,,,
183,07/15/22 09:42:20 AM,63.282,16.046,,,,,
184,07/15/22 09:42:30 AM,63.270,16.046,,,,,
185,07/15/22 09:42:40 AM,63.270,16.046,,,,,
186,07/15/22 09:42:50 AM,63.270,16.046,,,,,
187,07/15/22 09:43:00 AM,63.282,16.046,,,,,
188,07/15/22 09:43:10 AM,63.270,16.046,,,,,
189,07/15/22 09:43:20 AM,63.273,16.141,,,,,
190,07/15/22 09:43:30 AM,63.273,16.141,,,,,
191,07/15/22 09:43:40 AM,63.273,16.141,,,,,
192,07/15/22 09:43:50 AM,63.261,16.141,,,,,
193,07/15/22 09:44:00 AM,63.261,16.141,,,,,
194,07/15/22 09:44:10 AM,63.273,16.141,,,,,
195,07/15/22 09:44:20 AM,63.261,16.141,,,,,
196,07/15/22 09:44:30 AM,63.264,16.237,,,,,
197,07/15/22 09:44:40 AM,63.276,16.237,,,,,
198,07/15/22 09:44:50 AM,63.264,16.237,,,,,
199,07/15/22 09:45:00 AM,63.264,16.237,,,,,
200,07/15/22 09:45:10 AM,63.279,16.332,,,,,
201,07/15/22 09:45:20 AM,63.279,16.332,,,,,
202,07/15/22 09:45:30 AM,63.279,16.332,,,,,
203,07/15/22 09:45:40 AM,63.270,16.427,,,,,
204,07/15/22 09:45:50 AM,63.270,16.427,,,,,
205,07/15/22 09:46:00 AM,63.270,16.427,,,,,
206,07/15/22 09:46:10 AM,63.282,16.427,,,,,
207,07/15/22 09:46:20 AM,63.273,16.523,,,,,
208,07/15/22 09:46:30 AM,63.285,16.523,,,,,
209,07/15/22 09:46:40 AM,63.297,16.523,,,,,
210,07/15/22 09:46:50 AM,63.273,16.523,,,,,
211,07/15/22 09:47:00 AM,63.276,16.618,,,,,
212,07/15/22 09:47:10 AM,63.276,16.618,,,,,
213,07/15/22 09:47:20 AM,63.264,16.618,,,,,
214,07/15/22 09:47:30 AM,63.279,16.713,,,,,
215,07/15/22 09:47:40 AM,63.279,16.713,,,,,
216,07/15/22 09:47:50 AM,63.279,16.713,,,,,
217,07/15/22 09:48:00 AM,63.279,16.713,,,,,
218,07/15/22 09:48:10 AM,63.282,16.808,,,,,
219,07/15/22 09:48:20 AM,63.282,16.808,,,,,
220,07/15/22 09:48:30 AM,63.282,16.808,,,,,
221,07/15/22 09:48:40 AM,63.273,16.903,,,,,
222,07/15/22 09:48:50 AM,63.273,16.903,,,,,
223,07/15/22 09:49:00 AM,63.285,16.903,,,,,
224,07/15/22 09:49:10 AM,63.273,16.903,,,,,
225,07/15/22 09:49:20 AM,63.276,16.999,,,,,
226,07/15/22 09:49:30 AM,63.276,16.999,,,,,
227,07/15/22 09:49:40 AM,63.276,16.999,,,,,
228,07/15/22 09:49:50 AM,63.276,16.999,,,,,
229,07/15/22 09:50:00 AM,63.276,16.999,,,,,
230,07/15/22 09:50:10 AM,63.279,17.094,,,,,
231,07/15/22 09:50:20 AM,63.279,17.094,,,,,
232,07/15/22 09:50:30 AM,63.279,17.094,,,,,
233,07/15/22 09:50:40 AM,63.282,17.189,,,,,
234,07/15/22 09:50:50 AM,63.282,17.189,,,,,
235,07/15/22 09:51:00 AM,63.282,17.189,,,,,
236,07/15/22 09:51:10 AM,63.270,17.189,,,,,
237,07/15/22 09:51:20 AM,63.282,17.189,,,,,
238,07/15/22 09:51:30 AM,63.282,17.189,,,,,
239,07/15/22 09:51:40 AM,63.285,17.284,,,,,
240,07/15/22 09:51:50 AM,63.285,17.284,,,,,
241,07/15/22 09:52:00 AM,63.273,17.284,,,,,
242,07/15/22 09:52:10 AM,63.285,17.284,,,,,
243,07/15/22 09:52:20 AM,63.285,17.284,,,,,
244,07/15/22 09:52:30 AM,63.285,17.284,,,,,
245,07/15/22 09:52:40 AM,63.285,17.284,,,,,
246,07/15/22 09:52:50 AM,63.297,17.284,,,,,
247,07/15/22 09:53:00 AM,63.297,17.284,,,,,
248,07/15/22 09:53:10 AM,63.297,17.284,,,,,
249,07/15/22 09:53:20 AM,63.300,17.379,,,,,
250,07/15/22 09:53:30 AM,63.300,17.379,,,,,
251,07/15/22 09:53:40 AM,63.300,17.379,,,,,
252,07/15/22 09:53:50 AM,63.288,17.379,,,,,
253,07/15/22 09:54:00 AM,63.288,17.379,,,,,
254,07/15/22 09:54:10 AM,63.288,17.379,,,,,
255,07/15/22 09:54:20 AM,63.288,17.379,,,,,
256,07/15/22 09:54:30 AM,63.300,17.379,,,,,
257,07/15/22 09:54:40 AM,63.300,17.379,,,,,
258,07/15/22 09:54:50 AM,63.288,17.379,,,,,
259,07/15/22 09:55:00 AM,63.300,17.379,,,,,
260,07/15/22 09:55:10 AM,63.300,17.379,,,,,
261,07/15/22 09:55:20 AM,63.300,17.379,,,,,
262,07/15/22 09:55:30 AM,63.300,17.379,,,,,
263,07/15/22 09:55:40 AM,63.300,17.379,,,,,
264,07/15/22 09:55:50 AM,63.300,17.379,,,,,
265,07/15/22 09:56:00 AM,63.300,17.379,,,,,
266,07/15/22 09:56:10 AM,63.300,17.379,,,,,
267,07/15/22 09:56:20 AM,63.297,17.284,,,,,
268,07/15/22 09:56:30 AM,63.297,17.284,,,,,
269,07/15/22 09:56:40 AM,63.297,17.284,,,,,
270,07/15/22 09:56:50 AM,63.297,17.284,,,,,
271,07/15/22 09:57:00 AM,63.297,17.284,,,,,
272,07/15/22 09:57:10 AM,63.297,17.284,,,,,
273,07/15/22 09:57:20 AM,63.297,17.284,,,,,
274,07/15/22 09:57:30 AM,63.309,17.284,,,,,
275,07/15/22 09:57:40 AM,63.297,17.284,,,,,
276,07/15/22 09:57:50 AM,63.309,17.284,,,,,
277,07/15/22 09:58:00 AM,63.309,17.284,,,,,
278,07/15/22 09:58:10 AM,63.309,17.284,,,,,
279,07/15/22 09:58:20 AM,63.297,17.284,,,,,
280,07/15/22 09:58:30 AM,63.297,17.284,,,,,
281,07/15/22 09:58:40 AM,63.297,17.284,,,,,
282,07/15/22 09:58:50 AM,63.297,17.284,,,,,
283,07/15/22 09:59:00 AM,63.306,17.189,,,,,
284,07/15/22 09:59:10 AM,63.306,17.189,,,,,
285,07/15/22 09:59:20 AM,63.318,17.189,,,,,
286,07/15/22 09:59:30 AM,63.306,17.189,,,,,
287,07/15/22 09:59:40 AM,63.318,17.189,,,,,
288,07/15/22 09:59:50 AM,63.306,17.189,,,,,
289,07/15/22 10:00:00 AM,63.294,17.189,,,,,
290,07/15/22 10:00:10 AM,63.306,17.189,,,,,
291,07/15/22 10:00:20 AM,63.306,17.189,,,,,
292,07/15/22 10:00:30 AM,63.306,17.189,,,,,
293,07/15/22 10:00:40 AM,63.306,17.189,,,,,
294,07/15/22 10:00:50 AM,63.303,17.094,,,,,
295,07/15/22 10:01:00 AM,63.291,17.094,,,,,
296,07/15/22 10:01:10 AM,63.303,17.094,,,,,
297,07/15/22 10:01:20 AM,63.291,17.094,,,,,
298,07/15/22 10:01:30 AM,63.291,17.094,,,,,
299,07/15/22 10:01:40 AM,63.291,17.094,,,,,
300,07/15/22 10:01:50 AM,63.291,17.094,,,,,
301,07/15/22 10:02:00 AM,63.291,17.094,,,,,
302,07/15/22 10:02:10 AM,63.291,17.094,,,,,
303,07/15/22 10:02:20 AM,63.291,17.094,,,,,
304,07/15/22 10:02:30 AM,63.291,17.094,,,,,
305,07/15/22 10:02:40 AM,63.291,17.094,,,,,
306,07/15/22 10:02:50 AM,63.303,17.094,,,,,
307,07/15/22 10:03:00 AM,63.303,17.094,,,,,
308,07/15/22 10:03:10 AM,63.303,17.094,,,,,
309,07/15/22 10:03:20 AM,63.303,17.094,,,,,
310,07/15/22 10:03:30 AM,63.291,17.094,,,,,
311,07/15/22 10:03:40 AM,63.291,17.094,,,,,
312,07/15/22 10:03:50 AM,63.306,17.189,,,,,
313,07/15/22 10:04:00 AM,63.294,17.189,,,,,
314,07/15/22 10:04:10 AM,63.294,17.189,,,,,
315,07/15/22 10:04:20 AM,63.294,17.189,,,,,
316,07/15/22 10:04:30 AM,63.294,17.189,,,,,
317,07/15/22 10:04:40 AM,63.294,17.189,,,,,
318,07/15/22 10:04:50 AM,63.294,17.189,,,,,
319,07/15/22 10:05:00 AM,63.294,17.189,,,,,
320,07/15/22 10:05:10 AM,63.306,17.189,,,,,
321,07/15/22 10:05:20 AM,63.306,17.189,,,,,
322,07/15/22 10:05:30 AM,63.306,17.189,,,,,
323,07/15/22 10:05:40 AM,63.303,17.094,,,,,
324,07/15/22 10:05:50 AM,63.306,17.189,,,,,
325,07/15/22 10:06:00 AM,63.303,17.094,,,,,
326,07/15/22 10:06:10 AM,63.303,17.094,,,,,
327,07/15/22 10:06:20 AM,63.303,17.094,,,,,
328,07/15/22 10:06:30 AM,63.291,17.094,,,,,
329,07/15/22 10:06:40 AM,63.303,17.094,,,,,
330,07/15/22 10:06:50 AM,63.303,17.094,,,,,
331,07/15/22 10:07:00 AM,63.303,17.094,,,,,
332,07/15/22 10:07:10 AM,63.291,17.094,,,,,
333,07/15/22 10:07:20 AM,63.303,17.094,,,,,
334,07/15/22 10:07:30 AM,63.303,17.094,,,,,
335,07/15/22 10:07:40 AM,63.303,17.094,,,,,
336,07/15/22 10:07:50 AM,63.303,17.094,,,,,
337,07/15/22 10:08:00 AM,63.303,17.094,,,,,
338,07/15/22 10:08:10 AM,63.303,17.094,,,,,
339,07/15/22 10:08:20 AM,63.303,17.094,,,,,
340,07/15/22 10:08:30 AM,63.303,17.094,,,,,
341,07/15/22 10:08:40 AM,63.303,17.094,,,,,
342,07/15/22 10:08:50 AM,63.303,17.094,,,,,
343,07/15/22 10:09:00 AM,63.303,17.094,,,,,
344,07/15/22 10:09:10 AM,63.300,16.999,,,,,
345,07/15/22 10:09:20 AM,63.300,16.999,,,,,
346,07/15/22 10:09:30 AM,63.300,16.999,,,,,
347,07/15/22 10:09:40 AM,63.300,16.999,,,,,
348,07/15/22 10:09:50 AM,63.312,16.999,,,,,
349,07/15/22 10:10:00 AM,63.312,16.999,,,,,
350,07/15/22 10:10:10 AM,63.312,16.999,,,,,
351,07/15/22 10:10:20 AM,63.300,16.999,,,,,
352,07/15/22 10:10:30 AM,63.312,16.999,,,,,
353,07/15/22 10:10:40 AM,63.300,16.999,,,,,
354,07/15/22 10:10:50 AM,63.300,16.999,,,,,
355,07/15/22 10:11:00 AM,63.300,16.999,,,,,
356,07/15/22 10:11:10 AM,63.300,16.999,,,,,
357,07/15/22 10:11:20 AM,63.300,16.999,,,,,
358,07/15/22 10:11:30 AM,63.300,16.999,,,,,
359,07/15/22 10:11:40 AM,63.312,16.999,,,,,
360,07/15/22 10:11:50 AM,63.309,16.903,,,,,
361,07/15/22 10:12:00 AM,63.309,16.903,,,,,
362,07/15/22 10:12:10 AM,63.309,16.903,,,,,
363,07/15/22 10:12:20 AM,63.309,16.903,,,,,
364,07/15/22 10:12:30 AM,63.309,16.903,,,,,
365,07/15/22 10:12:40 AM,63.309,16.903,,,,,
366,07/15/22 10:12:50 AM,63.297,16.903,,,,,
367,07/15/22 10:13:00 AM,63.309,16.903,,,,,
368,07/15/22 10:13:10 AM,63.297,16.903,,,,,
369,07/15/22 10:13:20 AM,63.297,16.903,,,,,
370,07/15/22 10:13:30 AM,63.297,16.903,,,,,
371,07/15/22 10:13:40 AM,63.297,16.903,,,,,
372,07/15/22 10:13:50 AM,63.297,16.903,,,,,
373,07/15/22 10:14:00 AM,63.297,16.903,,,,,
374,07/15/22 10:14:10 AM,63.297,16.903,,,,,
375,07/15/22 10:14:20 AM,63.309,16.903,,,,,
376,07/15/22 10:14:30 AM,63.309,16.903,,,,,
377,07/15/22 10:14:40 AM,63.309,16.903,,,,,
378,07/15/22 10:14:50 AM,63.309,16.903,,,,,
379,07/15/22 10:15:00 AM,63.309,16.903,,,,,
380,07/15/22 10:15:10 AM,63.309,16.903,,,,,
381,07/15/22 10:15:20 AM,63.309,16.903,,,,,
382,07/15/22 10:15:30 AM,63.297,16.903,,,,,
383,07/15/22 10:15:40 AM,63.309,16.903,,,,,
384,07/15/22 10:15:50 AM,63.297,16.903,,,,,
385,07/15/22 10:16:00 AM,63.309,16.903,,,,,
386,07/15/22 10:16:10 AM,63.309,16.903,,,,,
387,07/15/22 10:16:20 AM,63.309,16.903,,,,,
388,07/15/22 10:16:30 AM,63.309,16.903,,,,,
389,07/15/22 10:16:40 AM,63.306,16.808,,,,,
390,07/15/22 10:16:50 AM,63.306,16.808,,,,,
391,07/15/22 10:17:00 AM,63.306,16.808,,,,,
392,07/15/22 10:17:10 AM,63.294,16.808,,,,,
393,07/15/22 10:17:20 AM,63.294,16.808,,,,,
394,07/15/22 10:17:30 AM,63.306,16.808,,,,,
395,07/15/22 10:17:40 AM,63.294,16.808,,,,,
396,07/15/22 10:17:50 AM,63.306,16.808,,,,,
397,07/15/22 10:18:00 AM,63.306,16.808,,,,,
398,07/15/22 10:18:10 AM,63.306,16.808,,,,,
399,07/15/22 10:18:20 AM,63.306,16.808,,,,,
400,07/15/22 10:18:30 AM,63.291,16.713,,,,,
401,07/15/22 10:18:40 AM,63.291,16.713,,,,,
402,07/15/22 10:18:50 AM,63.303,16.713,,,,,
403,07/15/22 10:19:00 AM,63.291,16.713,,,,,
404,07/15/22 10:19:10 AM,63.303,16.713,,,,,
405,07/15/22 10:19:20 AM,63.303,16.713,,,,,
406,07/15/22 10:19:30 AM,63.303,16.713,,,,,
407,07/15/22 10:19:40 AM,63.303,16.713,,,,,
408,07/15/22 10:19:50 AM,63.303,16.713,,,,,
409,07/15/22 10:20:00 AM,63.315,16.713,,,,,
410,07/15/22 10:20:10 AM,63.300,16.618,,,,,
411,07/15/22 10:20:20 AM,63.300,16.618,,,,,
412,07/15/22 10:20:30 AM,63.300,16.618,,,,,
413,07/15/22 10:20:40 AM,63.300,16.618,,,,,
414,07/15/22 10:20:50 AM,63.312,16.618,,,,,
415,07/15/22 10:21:00 AM,63.312,16.618,,,,,
416,07/15/22 10:21:10 AM,63.312,16.618,,,,,
417,07/15/22 10:21:20 AM,63.312,16.618,,,,,
418,07/15/22 10:21:30 AM,63.300,16.618,,,,,
419,07/15/22 10:21:40 AM,63.300,16.618,,,,,
420,07/15/22 10:21:50 AM,63.300,16.618,,,,,
421,07/15/22 10:22:00 AM,63.312,16.618,,,,,
422,07/15/22 10:22:10 AM,63.312,16.618,,,,,
423,07/15/22 10:22:20 AM,63.300,16.618,,,,,
424,07/15/22 10:22:30 AM,63.312,16.618,,,,,
425,07/15/22 10:22:40 AM,63.312,16.618,,,,,
426,07/15/22 10:22:50 AM,63.297,16.523,,,,,
427,07/15/22 10:23:00 AM,63.297,16.523,,,,,
428,07/15/22 10:23:10 AM,63.309,16.523,,,,,
429,07/15/22 10:23:20 AM,63.309,16.523,,,,,
430,07/15/22 10:23:30 AM,63.297,16.523,,,,,
431,07/15/22 10:23:40 AM,63.309,16.523,,,,,
432,07/15/22 10:23:50 AM,63.309,16.523,,,,,
433,07/15/22 10:24:00 AM,63.297,16.523,,,,,
434,07/15/22 10:24:10 AM,63.297,16.523,,,,,
435,07/15/22 10:24:20 AM,63.297,16.523,,,,,
436,07/15/22 10:24:30 AM,63.297,16.523,,,,,
437,07/15/22 10:24:40 AM,63.309,16.523,,,,,
438,07/15/22 10:24:50 AM,63.294,16.427,,,,,
439,07/15/22 10:25:00 AM,63.294,16.427,,,,,
440,07/15/22 10:25:10 AM,63.306,16.427,,,,,
441,07/15/22 10:25:20 AM,63.306,16.427,,,,,
442,07/15/22 10:25:30 AM,63.294,16.427,,,,,
443,07/15/22 10:25:40 AM,63.294,16.427,,,,,
444,07/15/22 10:25:50 AM,63.294,16.427,,,,,
445,07/15/22 10:26:00 AM,63.294,16.427,,,,,
446,07/15/22 10:26:10 AM,63.294,16.427,,,,,
447,07/15/22 10:26:20 AM,63.306,16.427,,,,,
448,07/15/22 10:26:30 AM,63.291,16.332,,,,,
449,07/15/22 10:26:40 AM,63.303,16.332,,,,,
450,07/15/22 10:26:50 AM,63.303,16.332,,,,,
451,07/15/22 10:27:00 AM,63.303,16.332,,,,,
452,07/15/22 10:27:10 AM,63.291,16.332,,,,,
453,07/15/22 10:27:20 AM,63.291,16.332,,,,,
454,07/15/22 10:27:30 AM,63.303,16.332,,,,,
455,07/15/22 10:27:40 AM,63.303,16.332,,,,,
456,07/15/22 10:27:50 AM,63.303,16.332,,,,,
457,07/15/22 10:28:00 AM,63.303,16.332,,,,,
458,07/15/22 10:28:10 AM,63.291,16.332,,,,,
459,07/15/22 10:28:20 AM,63.300,16.237,,,,,
460,07/15/22 10:28:30 AM,63.312,16.237,,,,,
