"DateTime","AirPress_kpa","AirTemp_C","Stn01_WL_m","Stn01_WLTemp_C","Stn02_WL_m","Stn02_WLTemp_C","Stn03_WL_m","Stn03_WLTemp_C","Stn04_WL_m","Stn04_WLTemp_C","Stn05_WL_m","Stn05_WLTemp_C","Stn06_WL_m","Stn06_WLTemp_C"
2021-08-26 17:30:00,62.2758,6.797,0.1432808572,7.727,0.090248068281904,8.08222222222222,0.119706804637472,7.28,0.153383975793361,7.28,0.430546178400001,7.179,0.423816026400001,7.179
2021-08-26 17:45:00,62.2935,6.795,0.143382829199999,7.726,0.0895680798286559,8.08222222222222,0.119167430677567,7.28,0.152914909080127,7.28,0.429964938,7.179,0.425580142,7.179
2021-08-26 18:00:00,62.3083,6.792,0.1427302084,7.724,0.088972888435392,7.98277777777778,0.119978384217744,7.17888888888889,0.153866477113648,7.28,0.4315149124,7.079,0.424886732399999,7.079
2021-08-26 18:15:00,62.3238,6.787,0.1429953356,7.717,0.0885172383821441,7.98277777777778,0.119733655904512,7.17888888888889,0.153270212567057,7.17888888888889,0.4307501224,6.978,0.4257534944,7.079
2021-08-26 18:30:00,62.3359,6.783,0.143168688,7.709,0.0893222873356324,7.88222222222222,0.119835632391279,7.17888888888889,0.153301881807152,7.17888888888889,0.4318616172,6.978,0.4265590732,6.978
2021-08-26 18:45:00,62.3501,6.78,0.143087110400001,7.7,0.0889992008823846,7.88222222222222,0.119371931444688,7.07888888888889,0.153049102600576,7.17888888888889,0.428782062800001,6.877,0.425111070800001,6.978
2021-08-26 19:00:00,62.3596,6.776,0.1425262644,7.691,0.0889444610891191,7.78222222222222,0.119668727884784,7.07888888888889,0.15186944686056,7.07888888888889,0.4313823488,6.877,0.425060084800001,6.877
2021-08-26 19:15:00,62.3444,6.773,0.1429545468,7.679,0.0892992122956957,7.78222222222222,0.119671942858,6.97777777777778,0.15341942126056,7.07888888888889,0.4301790792,6.775,0.4250804792,6.775
2021-08-26 19:30:00,62.3538,6.764,0.142658828,7.66,0.0903795856491837,7.68222222222222,0.118502484317984,6.87722222222222,0.152179655473871,6.97777777777778,0.4292205424,6.775,0.4230002504,6.775
2021-08-26 19:45:00,62.3533,6.762,0.142628236400001,7.636,0.0877588962756483,7.58222222222222,0.118553470317984,6.87722222222222,0.150965111033776,6.97777777777778,0.4288636404,6.674,0.4218275724,6.775
2021-08-26 20:00:00,62.352,6.755,0.143066716000001,7.613,0.0890163758224001,7.58222222222222,0.119740642618064,6.775,0.152152283333856,6.87722222222222,0.42777254,6.674,0.420532528,6.674
2021-08-26 20:15:00,62.3701,6.753,0.1428525748,7.585,0.0880143695824641,7.48111111111111,0.117894949418063,6.775,0.152767343767375,6.87722222222222,0.4278643148,6.573,0.421949938799999,6.573
2021-08-26 20:30:00,62.3583,6.757,0.1428729692,7.557,0.0888661029491038,7.38111111111111,0.118887297278048,6.67388888888889,0.151228630747167,6.775,0.4263143404,6.471,0.4192782724,6.471
2021-08-26 20:45:00,62.3866,6.754,0.1428015888,7.531,0.0868239823091681,7.28,0.117196712871471,6.67388888888889,0.152069107220783,6.775,0.426589664799999,6.37,0.419655568799999,6.37
2021-08-26 21:00:00,62.426,6.753,0.1424242924,7.51,0.0887120942296158,7.28,0.118100523338511,6.57277777777778,0.151566772754384,6.67388888888889,0.426039016,6.37,0.419206892,6.37
2021-08-26 21:15:00,62.4595,6.754,0.1428729692,7.491,0.088459858329855,7.17888888888889,0.117356136712048,6.57277777777778,0.151876994828,6.67388888888889,0.425784086000001,6.268,0.41783027,6.268
2021-08-26 21:30:00,62.4692,6.756,0.1425160672,7.473,0.0874707299298548,7.17888888888889,0.118687147452224,6.47111111111111,0.149341107001216,6.57277777777778,0.4259166496,6.268,0.4168411416,6.268
2021-08-26 21:45:00,62.4772,6.756,0.1426486308,7.454,0.0866549539298545,7.17888888888889,0.116535533765455,6.47111111111111,0.15112669912808,6.57277777777778,0.4251008736,6.268,0.4195943856,6.268
2021-08-26 22:00:00,62.4539,6.757,0.1424650812,7.435,0.0878356783364317,7.17888888888889,0.117364721938672,6.37,0.152166809041312,6.57277777777778,0.426355129200001,6.268,0.4207466692,6.268
2021-08-26 22:15:00,62.4482,6.756,0.1422917288,7.412,0.0896121419298549,7.17888888888889,0.117945962338672,6.37,0.150006066821104,6.47111111111111,0.4257127056,6.268,0.4189825536,6.268
2021-08-26 22:30:00,62.4459,6.756,0.1424650812,7.394,0.0875265383896796,7.17888888888889,0.118180497938671,6.37,0.150240602421104,6.47111111111111,0.424825549199999,6.268,0.4192170892,6.268
2021-08-26 22:45:00,62.4288,6.756,0.142352912,7.376,0.0880047291495835,7.17888888888889,0.118588381451904,6.37,0.150718793181007,6.47111111111111,0.425345606399999,6.268,0.4186154544,6.268
2021-08-26 23:00:00,62.4192,6.757,0.142046996,7.361,0.0878587444028324,7.17888888888889,0.118372089458481,6.37,0.151697724381008,6.47111111111111,0.4239791816,6.268,0.418370721600001,6.268
2021-08-26 23:15:00,62.4016,6.757,0.1423733064,7.346,0.088458228409407,7.17888888888889,0.118830958971712,6.37,0.151031677947487,6.47111111111111,0.423020644799999,6.166,0.417820072799999,6.268
2021-08-26 23:30:00,62.4154,6.758,0.1420266016,7.334,0.0870510148094073,7.17888888888889,0.11875958305848,6.37,0.150608765800896,6.37,0.423958787199999,6.166,0.4173306072,6.166
2021-08-26 23:45:00,62.4363,6.762,0.142179559599999,7.322,0.0872399391495835,7.17888888888889,0.119159429138671,6.37,0.149743081440991,6.37,0.423051236399999,6.166,0.4163210844,6.166
2021-08-27 00:00:00,62.4357,6.764,0.1417818688,7.31,0.0873011223495841,7.17888888888889,0.117884774651904,6.37,0.152265018274512,6.37,0.424234111600001,6.166,0.416382267600001,6.166
2021-08-27 00:15:00,62.4296,6.765,0.142046996,7.3,0.086798235602832,7.17888888888889,0.118506803851904,6.37,0.152887047474512,6.37,0.423734448799999,6.166,0.418227960800001,6.166
2021-08-27 00:30:00,62.4165,6.765,0.142403898,7.291,0.0881340688028322,7.17888888888889,0.11864741385848,6.37,0.151762127040992,6.37,0.425070281999999,6.166,0.418340130000001,6.166
2021-08-27 00:45:00,62.41,6.76,0.143811111600001,7.284,0.0887968868028324,7.17888888888889,0.121841292738672,6.37,0.152424945040992,6.37,0.426446904,6.064,0.422571968000001,6.166
2021-08-27 01:00:00,62.3922,6.75,0.1453814804,7.265,0.0903307594161432,7.07888888888889,0.124218852312047,6.06388888888889,0.155505577081088,6.37,0.431831025599999,6.064,0.4265284816,6.064
2021-08-27 01:15:00,62.387,6.738,0.147451512,7.232,0.0948685268764482,6.87722222222222,0.135857651686223,5.86,0.164472701081729,6.26777777777778,0.434706636,6.064,0.435318468000001,6.064
2021-08-27 01:30:00,62.3572,6.734,0.147706442,7.206,0.0968526837763685,6.57277777777778,0.134818596979248,5.75722222222222,0.168214539148448,6.06388888888889,0.442028225599999,5.962,0.4439656936,5.962
2021-08-27 01:45:00,62.3547,6.727,0.1481347244,7.187,0.0951390108695514,6.37,0.131136321165616,5.75722222222222,0.167977318421743,5.86,0.4476876716,5.86,0.4533981036,5.86
2021-08-27 02:00:00,62.3391,6.716,0.1478390056,7.155,0.0961673160961755,6.16611111111111,0.13146155392552,5.75722222222222,0.168021322194959,5.75722222222222,0.452745482799999,5.86,0.4632485988,5.86
2021-08-27 02:15:00,62.3209,6.714,0.14734954,7.121,0.0944375369159036,6.16611111111111,0.130716076198656,5.75722222222222,0.166150928521344,5.75722222222222,0.4616374412,5.86,0.474587885199999,5.86
2021-08-27 02:30:00,62.2949,6.711,0.147757428,7.083,0.0962451219558402,6.26777777777778,0.130555058331776,5.655,0.167536670081248,5.75722222222222,0.4678577332,5.86,0.4854988892,5.86
2021-08-27 02:45:00,62.2906,6.708,0.1474209204,7.053,0.0943634624156637,6.26777777777778,0.12972800749168,5.655,0.167975149681248,5.75722222222222,0.470641568800001,5.86,0.4907300528,5.86
2021-08-27 03:00:00,62.2755,6.704,0.1472271736,7.025,0.0935831004754875,6.26777777777778,0.127119657138032,5.55222222222222,0.164523112367535,5.75722222222222,0.473303038,5.86,0.491046165999999,5.86
2021-08-27 03:15:00,62.2762,6.701,0.1478186112,6.995,0.0949881722556001,6.37,0.128384114424799,5.55222222222222,0.16670156386104,5.655,0.474047433599999,5.757,0.4930142256,5.757
2021-08-27 03:30:00,62.2858,6.699,0.147247568,6.964,0.0928843251088479,6.37,0.128881635404912,5.655,0.164527409467615,5.655,0.4737823064,5.655,0.4965220624,5.655
2021-08-27 03:45:00,62.2811,6.696,0.1475636812,6.938,0.0921683703154229,6.37,0.12682984292472,5.655,0.162405309740751,5.655,0.4766069308,5.655,0.4970013308,5.655
2021-08-27 04:00:00,62.284,6.693,0.1469110604,6.911,0.0954583210956958,6.37,0.127799654564815,5.655,0.164710959067615,5.655,0.478656568,5.655,0.497827304,5.655
2021-08-27 04:15:00,62.2953,6.693,0.1473189484,6.889,0.0938841940156637,6.26777777777778,0.127912901404912,5.655,0.16229314502752,5.655,0.4794417524,5.552,0.5011617884,5.552
2021-08-27 04:30:00,62.2965,6.693,0.1473801316,6.869,0.0937618276156633,6.26777777777778,0.130391903131776,5.655,0.16463153226104,5.655,0.480441077999999,5.552,0.502161114,5.552
2021-08-27 04:45:00,62.2858,6.693,0.1473087512,6.849,0.0937280120689116,6.26777777777778,0.130217473091679,5.655,0.16326187902752,5.655,0.481532178399999,5.552,0.502130522399999,5.552
2021-08-27 05:00:00,62.2783,6.692,0.1471659904,6.829,0.0947740310556003,6.37,0.127326286264736,5.75722222222222,0.16402666902752,5.655,0.4788299204,5.552,0.4993262924,5.552
2021-08-27 05:15:00,62.2786,6.692,0.1479511748,6.817,0.0947434394556007,6.37,0.127295694664737,5.75722222222222,0.164206999167535,5.75722222222222,0.478799328800001,5.552,0.4980720368,5.552
2021-08-27 05:30:00,62.2928,6.692,0.1473903288,6.805,0.0956858834424474,6.37,0.128378753144927,5.75722222222222,0.162758996767535,5.75722222222222,0.473782306399999,5.552,0.4942786784,5.552
2021-08-27 05:45:00,62.2988,6.69,0.147196582,6.79,0.0950740514424474,6.37,0.126571697951504,5.75722222222222,0.162147164767535,5.75722222222222,0.4720487824,5.552,0.4913214904,5.552
2021-08-27 06:00:00,62.3156,6.692,0.1475840756,6.775,0.0956810609826243,6.37,0.128725466918463,5.75722222222222,0.162965096047727,5.75722222222222,0.469111988799999,5.552,0.4883846968,5.552
2021-08-27 06:15:00,62.333,6.686,0.1481041328,6.762,0.0939067481826249,6.37,0.126951154118464,5.75722222222222,0.161190783247728,5.75722222222222,0.466215984,5.552,0.481919672,5.552
2021-08-27 06:30:00,62.3417,6.689,0.147594272799999,6.743,0.0954100381694713,6.37,0.127259220911887,5.75722222222222,0.161569157287823,5.75722222222222,0.461861779599999,5.552,0.4762398316,5.552
2021-08-27 06:45:00,62.339,6.687,0.1479205832,6.729,0.0945604466227201,6.37,0.127534545311887,5.75722222222222,0.161844481687823,5.75722222222222,0.458568084,5.552,0.475393464000001,5.552
2021-08-27 07:00:00,62.3502,6.691,0.147757428,6.72,0.0945432761694715,6.37,0.127728296598656,5.75722222222222,0.163163148921344,5.75722222222222,0.4550806416,5.552,0.471906021599999,5.552
2021-08-27 07:15:00,62.3656,6.692,0.1471761876,6.705,0.0952930465096475,6.37,0.126157927798656,5.75722222222222,0.162858310561439,5.75722222222222,0.4535102728,5.552,0.467888324799999,5.552
2021-08-27 07:30:00,62.3856,6.69,0.1471353988,6.7,0.0919880760695519,6.37,0.125384018238752,5.75722222222222,0.162084401001536,5.75722222222222,0.452694496800001,5.552,0.4635035288,5.552
2021-08-27 07:45:00,62.3954,6.691,0.1476860476,6.691,0.093379196856399,6.37,0.126001759312207,5.86,0.162280298594959,5.75722222222222,0.4528168632,5.552,0.462810119199999,5.655
2021-08-27 08:00:00,62.4063,6.691,0.1479307804,6.682,0.0945878411965756,6.37,0.1274213253924,5.86,0.163770171921824,5.75722222222222,0.4521132564,5.655,0.4605769324,5.655
2021-08-27 08:15:00,62.4107,6.696,0.1478797944,6.679,0.0941391643965759,6.37,0.1269726485924,5.86,0.163462109615168,5.86,0.449319223599999,5.655,0.4579868436,5.757
2021-08-27 08:30:00,62.4226,6.699,0.1482774852,6.677,0.0956676802167836,6.47111111111111,0.127305941219183,5.96222222222222,0.161053419621743,5.86,0.4473919528,5.757,0.4579970408,5.757
2021-08-27 08:45:00,62.4335,6.698,0.1481347244,6.673,0.0956811013635353,6.47111111111111,0.126194446419184,5.96222222222222,0.164933739335455,5.86,0.446280458,5.757,0.45810921,5.757
2021-08-27 09:00:00,62.4438,6.697,0.148114329999999,6.672,0.0946307897635353,6.47111111111111,0.126479972505951,5.96222222222222,0.164094349475472,5.96222222222222,0.446351838399999,5.757,0.4534898784,5.757
2021-08-27 09:15:00,62.4636,6.699,0.1470844128,6.67,0.0938772746036316,6.47111111111111,0.124460926905952,5.96222222222222,0.162075303875472,5.96222222222222,0.4443327928,5.757,0.451470832800001,5.757
2021-08-27 09:30:00,62.4582,6.698,0.148726162,6.663,0.0944279234036318,6.47111111111111,0.125011575705952,5.96222222222222,0.161430729482047,5.96222222222222,0.4437617496,5.757,0.4531431736,5.757
2021-08-27 09:45:00,62.4499,6.701,0.1477268364,6.661,0.0940087605635356,6.47111111111111,0.124733027359199,6.06388888888889,0.161011566641952,5.96222222222222,0.4433844532,5.757,0.451950101200001,5.86
2021-08-27 10:00:00,62.4478,6.703,0.1476758504,6.665,0.0946447452435677,6.57277777777778,0.126283006245968,6.06388888888889,0.161436629581968,6.06388888888889,0.444006482400001,5.86,0.448595222399999,5.86
2021-08-27 10:15:00,62.4525,6.704,0.1483998516,6.67,0.0952903927903201,6.57277777777778,0.12728019002608,6.16611111111111,0.159762137988543,6.06388888888889,0.44281341,5.962,0.448421869999999,5.962
2021-08-27 10:30:00,62.4592,6.704,0.147451512,6.676,0.0961539398171038,6.67388888888889,0.125331447185984,6.16611111111111,0.163156745895519,6.16611111111111,0.440192729599999,6.064,0.448044573599999,6.064
2021-08-27 10:45:00,62.4615,6.702,0.147553484,6.683,0.0962006332037912,6.775,0.126573363766096,6.26777777777778,0.161586372608751,6.16611111111111,0.442711438,6.166,0.445770598,6.166
2021-08-27 11:00:00,62.4495,6.7,0.1475432868,6.69,0.0951041580636161,6.775,0.125265966885903,6.26777777777778,0.160560204715248,6.26777777777778,0.44281341,6.166,0.445770598,6.166
2021-08-27 11:15:00,62.4579,6.697,0.1476962448,6.696,0.0957943526903999,6.87722222222222,0.125745239772672,6.26777777777778,0.161039477602016,6.26777777777778,0.4419568452,6.166,0.4464436132,6.268
2021-08-27 11:30:00,62.4494,6.693,0.1476758504,6.7,0.0942706683035513,6.87722222222222,0.125276164085904,6.26777777777778,0.160570401915248,6.26777777777778,0.439254587200001,6.166,0.444659103200001,6.166
2021-08-27 11:45:00,62.447,6.688,0.1479715692,6.703,0.0942341721168635,6.775,0.124536595432495,6.37,0.159619911521824,6.26777777777778,0.440722984,6.166,0.441334816,6.166
2021-08-27 12:00:00,62.44,6.684,0.1480837384,6.709,0.0960728920636164,6.775,0.125250399432495,6.37,0.161528938715248,6.26777777777778,0.440213124000001,6.166,0.440824956000001,6.166
2021-08-27 12:15:00,62.4351,6.683,0.147757428,6.715,0.0941821084767672,6.775,0.125750062232495,6.37,0.160833378321824,6.26777777777778,0.4395910948,6.166,0.441324618800001,6.166
2021-08-27 12:30:00,62.4246,6.682,0.147757428000001,6.721,0.0952528144767672,6.775,0.126820768232495,6.37,0.160849475621744,6.37,0.438724332800001,6.268,0.4391322208,6.268
2021-08-27 12:45:00,62.3995,6.681,0.1478899916,6.728,0.0954921725365916,6.775,0.124177529178768,6.37,0.160948219188223,6.37,0.44128383,6.268,0.441691717999999,6.268
2021-08-27 13:00:00,62.3838,6.68,0.147400526,6.735,0.0959682169898394,6.775,0.124723880878688,6.47111111111111,0.160018118708032,6.37,0.439315770399999,6.268,0.4412532384,6.37
2021-08-27 13:15:00,62.3688,6.677,0.1477166392,6.741,0.0943339708895999,6.87722222222222,0.125058237685263,6.47111111111111,0.160633704501296,6.47111111111111,0.4401315464,6.37,0.4415591544,6.37
2021-08-27 13:30:00,62.3677,6.669,0.1482570908,6.745,0.0955710560363516,6.87722222222222,0.124818870651904,6.37,0.159550650507872,6.47111111111111,0.4390200516,6.37,0.4393259676,6.37
2021-08-27 13:45:00,62.3538,6.669,0.1487873452,6.752,0.0958635508895999,6.87722222222222,0.126587817685264,6.47111111111111,0.160968061307872,6.47111111111111,0.439315770400001,6.37,0.4407433784,6.37
2021-08-27 14:00:00,62.3325,6.67,0.1491034584,6.758,0.0968403312961754,6.87722222222222,0.128759821285263,6.47111111111111,0.161804227221103,6.47111111111111,0.440671997999999,6.471,0.441997634,6.471
2021-08-27 14:15:00,62.3369,6.667,0.1495215436,6.765,0.0975868776895999,6.87722222222222,0.12852206622528,6.57277777777778,0.16508183449472,6.47111111111111,0.4414469852,6.471,0.4439962852,6.471
2021-08-27 14:30:00,62.3429,6.664,0.1506534328,6.776,0.0985218051163838,6.97777777777778,0.130441295105472,6.57277777777778,0.166016761921504,6.57277777777778,0.4408351532,6.471,0.4460357252,6.573
2021-08-27 14:45:00,62.3371,6.661,0.151377434,6.785,0.10143338185656,6.97777777777778,0.133704408079009,6.57277777777778,0.167803422714927,6.57277777777778,0.4441798348,6.573,0.4454034988,6.573
2021-08-27 15:00:00,62.3357,6.656,0.1527744504,6.795,0.101576142656559,6.97777777777778,0.136097000772512,6.47111111111111,0.169211713955024,6.57277777777778,0.444322595599999,6.573,0.4467699236,6.573
2021-08-27 15:15:00,62.3336,6.649,0.155048426000001,6.803,0.104180730243408,6.97777777777778,0.142779408666337,6.47111111111111,0.176948730548929,6.57277777777778,0.446474204800001,6.471,0.451674776800001,6.573
2021-08-27 15:30:00,62.3219,6.649,0.1550280316,6.814,0.10649871859016,6.97777777777778,0.142847565119584,6.57277777777778,0.180602556582447,6.57277777777778,0.4487889692,6.471,0.453785597200001,6.471
2021-08-27 15:45:00,62.3217,6.648,0.1555786804,6.821,0.10651911299016,6.97777777777778,0.144203797206352,6.57277777777778,0.180622950982447,6.57277777777778,0.451154719599999,6.471,0.4576809276,6.573
2021-08-27 16:00:00,62.2977,6.647,0.1554767084,6.826,0.106575994603311,6.97777777777778,0.145315287519584,6.57277777777778,0.180609525348929,6.57277777777778,0.4563552916,6.573,0.4648189676,6.573
2021-08-27 16:15:00,62.29,6.646,0.155456314,6.834,0.10658779928992,7.07888888888889,0.143569411039392,6.57277777777778,0.179144877855423,6.67388888888889,0.457548364,6.674,0.467949508000001,6.573
2021-08-27 16:30:00,62.2912,6.644,0.155711243999999,6.86,0.109488644496816,7.28,0.14478288232616,6.57277777777778,0.177827288262,6.67388888888889,0.459771353599999,6.674,0.4717020776,6.674
2021-08-27 16:45:00,62.2875,6.641,0.1560783432,6.894,0.108178566976688,7.48111111111111,0.142629117845968,6.57277777777778,0.178415506402016,6.775,0.461780202,6.775,0.477076001999999,6.775
2021-08-27 17:00:00,62.2808,6.638,0.1561905124,6.925,0.108018092416624,7.58222222222222,0.143523251985984,6.67388888888889,0.177833188361919,6.775,0.464400882399999,6.674,0.4801045704,6.775
2021-08-27 17:15:00,62.2844,6.635,0.156170118,6.957,0.107369764229936,7.48111111111111,0.142101544085903,6.775,0.178731619602016,6.775,0.4670929432,6.573,0.4830005752,6.674
2021-08-27 17:30:00,62.3031,6.63,0.1556908496,6.983,0.108907942916864,7.48111111111111,0.138858829999136,6.775,0.179355804082208,6.775,0.4675314228,6.573,0.4843568028,6.573
2021-08-27 17:45:00,62.3145,6.625,0.1559865684,7.001,0.107464233130175,7.38111111111111,0.140297717326,6.775,0.17685748559544,6.775,0.465961054,6.471,0.485335734,6.471
2021-08-27 18:00:00,62.3335,6.616,0.1552931588,7.01,0.108339054997056,7.17888888888889,0.139625779766096,6.775,0.175974626295519,6.67388888888889,0.467592606,6.471,0.484519957999999,6.471
2021-08-27 18:15:00,62.3431,6.599,0.1557418356,7,0.106938280317024,7.07888888888889,0.139701457266176,6.67388888888889,0.176190918288944,6.67388888888889,0.4673274788,6.37,0.485682438799999,6.37
2021-08-27 18:30:00,62.3574,6.578,0.1553951308,6.976,0.105198851730336,6.97777777777778,0.140563396806352,6.57277777777778,0.175998249129039,6.67388888888889,0.4658692792,6.37,0.486569595200001,6.37
2021-08-27 18:45:00,62.3745,6.56,0.1551707924,6.941,0.105072197203792,6.775,0.137132301686224,6.37,0.177769890262641,6.57277777777778,0.464941334,6.268,0.484519958000001,6.268
2021-08-27 19:00:00,62.3909,6.551,0.1549872428,6.899,0.106563682504031,6.67388888888889,0.136444262339631,6.26777777777778,0.174621097282527,6.47111111111111,0.462045329199999,6.268,0.4816239532,6.268
2021-08-27 19:15:00,62.4125,6.546,0.1547731016,6.852,0.105275081510768,6.57277777777778,0.137827336719904,6.16611111111111,0.173402803535935,6.37,0.460658510000001,6.166,0.477993749999999,6.166
2021-08-27 19:30:00,62.4246,6.544,0.1549566512,6.799,0.105658286984224,6.37,0.133851492899697,6.06388888888889,0.173082936542673,6.26777777777778,0.4605463408,6.166,0.479105244800001,6.166
2021-08-27 19:45:00,62.4309,6.551,0.1550076372,6.743,0.106140779330976,6.37,0.1354589011932,5.96222222222222,0.172229591202655,6.16611111111111,0.4575585612,6.166,0.4737721092,6.166
2021-08-27 20:00:00,62.4278,6.546,0.154263241600001,6.695,0.102589993964016,6.26777777777778,0.133173646266337,5.96222222222222,0.172545704402655,6.16611111111111,0.455121430400001,6.064,0.4728645584,6.166
2021-08-27 20:15:00,62.4445,6.54,0.154130678000001,6.648,0.104472731144288,6.26777777777778,0.135196997939952,5.86,0.171756766209392,6.06388888888889,0.453418498000001,6.064,0.468510354,6.064
2021-08-27 20:30:00,62.4612,6.543,0.1539471284,6.608,0.103894714691041,6.26777777777778,0.133494065539952,5.86,0.172655201936257,6.06388888888889,0.4524293696,5.962,0.4668074216,6.064
2021-08-27 20:45:00,62.4757,6.55,0.1541918612,6.573,0.104455030844527,6.16611111111111,0.135741755613568,5.86,0.170825071702895,5.96222222222222,0.452174439599999,5.962,0.467368267599999,5.962
2021-08-27 21:00:00,62.4826,6.552,0.153926734,6.542,0.105298183471312,6.26777777777778,0.133842925620145,5.86,0.170121464902896,5.96222222222222,0.4502471688,5.962,0.4630956408,5.962
2021-08-27 21:15:00,62.5011,6.552,0.153620818,6.52,0.104536617418063,6.26777777777778,0.134487504500336,5.86,0.172031574223184,5.96222222222222,0.4495843508,5.962,0.4624328228,5.962
2021-08-27 21:30:00,62.5049,6.551,0.153834959199999,6.503,0.103024207871312,6.26777777777778,0.135435848587104,5.86,0.169113019742992,5.96222222222222,0.4491968572,5.962,0.4620453292,5.962
2021-08-27 21:45:00,62.5155,6.549,0.153682001199999,6.481,0.104263443811488,6.26777777777778,0.134354945387104,5.86,0.170563177423184,5.96222222222222,0.447708066,5.86,0.45861907,5.962
2021-08-27 22:00:00,62.5206,6.547,0.1532741132,6.466,0.102548163418063,6.26777777777778,0.132499050500336,5.86,0.171238343416608,5.96222222222222,0.4471880088,5.86,0.4577930968,5.86
2021-08-27 22:15:00,62.514,6.545,0.153478057199999,6.449,0.104416401811488,6.26777777777778,0.134507903387104,5.86,0.170716135423184,5.96222222222222,0.445515667999999,5.86,0.456120755999999,5.86
2021-08-27 22:30:00,62.5033,6.544,0.1531415496,6.433,0.103187363071311,6.26777777777778,0.135599003787104,5.86,0.170541705383087,5.96222222222222,0.4442614124,5.86,0.455988192399999,5.86
2021-08-27 22:45:00,62.5319,6.541,0.1530701692,6.42,0.102169259531456,6.16611111111111,0.132682604587104,5.86,0.168539300389824,5.86,0.4420588172,5.757,0.452765877199999,5.757
2021-08-27 23:00:00,62.5229,6.539,0.153437268400001,6.406,0.103087007531456,6.16611111111111,0.132264514900336,5.86,0.168261825196399,5.86,0.440631209199999,5.757,0.4513382692,5.757
2021-08-27 23:15:00,62.5123,6.536,0.1529478028,6.391,0.103042994784704,6.16611111111111,0.133134496360319,5.75722222222222,0.168147505202976,5.86,0.442935776399999,5.757,0.452419172399999,5.757
2021-08-27 23:30:00,62.5017,6.535,0.1529478028,6.376,0.101803758844527,6.16611111111111,0.131543724186784,5.75722222222222,0.169228408402976,5.86,0.4416713236,5.757,0.4522764116,5.757
2021-08-27 23:45:00,62.481,6.532,0.1529376056,6.362,0.102719356051103,6.16611111111111,0.13245932139336,5.75722222222222,0.167542637482687,5.86,0.441436788,5.757,0.450818212,5.757
2021-08-28 00:00:00,62.4706,6.531,0.1526418868,6.348,0.102654948904352,6.16611111111111,0.130848154819824,5.75722222222222,0.168603146282687,5.86,0.440151940800001,5.757,0.449533364800001,5.757
2021-08-28 00:15:00,62.4472,6.528,0.1522747876,6.335,0.102650647317504,6.16611111111111,0.130703238739631,5.75722222222222,0.167333314255743,5.86,0.438969065599999,5.757,0.449574153599999,5.757
2021-08-28 00:30:00,62.4259,6.526,0.15168335,6.32,0.102502511777328,6.16611111111111,0.131680019146208,5.75722222222222,0.165708726535455,5.86,0.4387957132,5.757,0.4458317812,5.757
2021-08-28 00:45:00,62.3993,6.524,0.152407351200001,6.308,0.103668207550543,6.06388888888889,0.13305663665944,5.75722222222222,0.168421181735455,5.86,0.439162812400001,5.757,0.4473205724,5.757
2021-08-28 01:00:00,62.3896,6.522,0.1523767596,6.295,0.101212280863616,6.06388888888889,0.132709927372672,5.75722222222222,0.166668327515248,5.75722222222222,0.4401519408,5.757,0.4459643448,5.757
2021-08-28 01:15:00,62.393,6.521,0.1522645904,6.286,0.101990492010368,6.06388888888889,0.132152300832656,5.655,0.166321622715248,5.75722222222222,0.437459880000001,5.757,0.44561764,5.757
2021-08-28 01:30:00,62.3725,6.518,0.1523359708,6.276,0.10169047162352,6.06388888888889,0.131711665952464,5.655,0.164615457394959,5.75722222222222,0.438020726,5.655,0.445362709999999,5.757
2021-08-28 01:45:00,62.3636,6.517,0.1519076884,6.26,0.101473106476767,6.06388888888889,0.129947541378928,5.655,0.16552300819496,5.75722222222222,0.437704612800001,5.655,0.4436189888,5.655
2021-08-28 02:00:00,62.3409,6.515,0.1515609836,6.244,0.103787870876767,6.06388888888889,0.131067082585503,5.655,0.166642549401536,5.75722222222222,0.4365523292,5.655,0.4434864252,5.655
2021-08-28 02:15:00,62.3144,6.513,0.1515405892,6.229,0.101428007116384,5.96222222222222,0.129902442018543,5.655,0.165548216081248,5.75722222222222,0.4369092312,5.655,0.441497971200001,5.655
2021-08-28 02:30:00,62.3379,6.512,0.1515711808,6.217,0.102617334696657,5.96222222222222,0.130037160898736,5.655,0.16568293496144,5.75722222222222,0.4356345812,5.655,0.4426706492,5.655
2021-08-28 02:45:00,62.3475,6.508,0.151316250800001,6.206,0.101638403496657,5.96222222222222,0.131589290578928,5.655,0.16470400376144,5.75722222222222,0.435879314,5.655,0.440468054,5.655
2021-08-28 03:00:00,62.3488,6.507,0.1512040816,6.195,0.102630755843408,5.96222222222222,0.130261503785503,5.655,0.165836970601536,5.75722222222222,0.4357467504,5.655,0.4415591544,5.655
2021-08-28 03:15:00,62.3357,6.505,0.151020531999999,6.186,0.100451226709807,5.96222222222222,0.128925661611967,5.655,0.167172803801536,5.75722222222222,0.4358589196,5.655,0.4428949876,5.655
2021-08-28 03:30:00,62.3258,6.504,0.151275462,6.178,0.101460749509807,5.96222222222222,0.128739961218543,5.655,0.165651265721344,5.75722222222222,0.4345230864,5.655,0.4415591544,5.655
2021-08-28 03:45:00,62.3153,6.501,0.1504902776,6.168,0.101336232316384,5.96222222222222,0.129810667218543,5.655,0.165456441281248,5.75722222222222,0.4355937924,5.655,0.439060840399999,5.655
