"DateTime","AirPress_kpa","AirTemp_C","Stn01_WL_m","Stn01_WLTemp_C","Stn01_EC_uS","Stn01_ECTemp_C","Stn01_DO_mg.L","Stn01_DOTemp_C","Stn02_EC_uS","Stn02_ECTemp_C","Stn02_DO_mg.L","Stn02_DOTemp_C","Stn03_WL_m","Stn03_WLTemp_C","Stn04_EC_uS","Stn04_ECTemp_C","Stn04_DO_mg.L","Stn04_DOTemp_C","Stn01_CO2_ppm","Stn02_CO2_ppm","Stn03_CO2_ppm","Stn04_CO2_ppm"
2019-11-05 08:00:00,62.4881,7.716,0.12221,9.129,15,9.32777777777778,-0.03,9.67777777777778,8.8,7.71111111111111,-0.04,9.33888888888889,0.1078,8.96,23.5,8.52777777777778,0.97,8.36111111111111,NA,NA,NA,NA
2019-11-05 08:15:00,62.4952,7.722,0.12268,9.137,14.9,9.32222222222222,-0.03,9.66111111111111,8.9,7.78888888888889,-0.04,9.33888888888889,0.10739,8.986,23.5,8.52222222222222,1,8.33888888888889,NA,NA,NA,NA
2019-11-05 08:30:00,62.4945,7.729,0.12257,9.145,14.8,9.33888888888889,-0.03,9.63888888888889,9,7.95,-0.04,9.32222222222222,0.10754,9.025,23.5,8.52777777777778,1.04,8.33888888888889,NA,NA,NA,NA
2019-11-05 08:45:00,62.5044,7.737,0.12237,9.158,14.6,9.43888888888889,-0.03,9.63888888888889,9,8.15,-0.04,9.32222222222222,0.10757,9.068,23.5,8.55,1.1,8.32222222222222,NA,NA,NA,NA
2019-11-05 09:00:00,62.4996,7.746,0.12209,9.175,14.6,9.48888888888889,-0.03,9.63888888888889,9,8.3,-0.04,9.3,0.10716,9.127,23.5,8.57222222222222,1.17,8.33888888888889,NA,NA,NA,NA
2019-11-05 09:15:00,62.4987,7.754,0.1233,9.214,14.3,9.53888888888889,-0.03,9.63888888888889,9,8.45,-0.04,9.32222222222222,0.10819,9.193,23.5,8.57222222222222,1.23,8.33888888888889,NA,NA,NA,NA
2019-11-05 09:30:00,62.5126,7.757,0.12293,9.25,14.4,9.65,-0.03,9.66111111111111,9.1,8.65,-0.04,9.32222222222222,0.10817,9.27,23.5,8.61111111111111,1.28,8.36111111111111,NA,NA,NA,NA
2019-11-05 09:45:00,62.5115,7.759,0.12346,9.278,14.6,9.67222222222222,-0.03,9.67777777777778,9.2,8.87777777777777,-0.04,9.33888888888889,0.10872,9.366,23.5,8.65,1.32,8.37777777777778,NA,NA,NA,NA
2019-11-05 10:00:00,62.5096,7.766,0.12348,9.306,14.8,9.87222222222223,-0.03,9.7,9.3,9.32777777777778,-0.04,9.36111111111111,0.10857,9.461,23.6,8.67777777777778,1.36,8.4,NA,NA,NA,NA
2019-11-05 10:15:00,62.5107,7.775,0.12272,9.341,15,10.0222222222222,-0.03,9.76111111111111,9.3,9.53888888888889,-0.04,9.4,0.10936,9.54,23.6,8.72777777777778,1.41,8.46111111111111,NA,NA,NA,NA
2019-11-05 10:30:00,62.5137,7.783,0.12296,9.382,15.3,10.0277777777778,-0.03,9.8,9.3,9.52777777777778,-0.04,9.43888888888889,0.10809,9.637,23.6,8.77222222222222,1.45,8.5,NA,NA,NA,NA
2019-11-05 10:45:00,62.5056,7.79,0.12364,9.437,15.6,10.1,-0.03,9.83888888888889,9.3,9.65,-0.04,9.47777777777778,0.10977,9.795,23.6,8.82777777777778,1.51,8.56111111111111,NA,NA,NA,NA
2019-11-05 11:00:00,62.5012,7.794,0.12473,9.496,15.8,10.2777777777778,-0.03,9.87777777777778,9.7,10.3722222222222,-0.04,9.52222222222222,0.10909,10.01,23.6,8.91111111111111,1.54,8.63888888888889,NA,NA,NA,NA
2019-11-05 11:15:00,62.4883,7.8,0.12334,9.556,16,10.5222222222222,-0.03,9.93888888888889,9.7,11.1277777777778,-0.04,9.57777777777778,0.10942,10.238,23.6,8.98888888888889,1.56,8.7,NA,NA,NA,NA
2019-11-05 11:30:00,62.4682,7.802,0.12415,9.617,16.2,10.7611111111111,-0.03,10.0222222222222,9.9,11.65,-0.04,9.66111111111111,0.11028,10.455,23.7,9.08888888888889,1.61,8.8,NA,NA,NA,NA
2019-11-05 11:45:00,62.4629,7.806,0.12435,9.675,16.5,10.9722222222222,-0.03,10.1388888888889,10,12,-0.04,9.73888888888889,0.10959,10.639,23.8,9.21111111111111,1.66,8.9,NA,NA,NA,NA
2019-11-05 12:00:00,62.4549,7.804,0.12394,9.731,16.9,11.1777777777778,-0.03,10.2777777777778,10.1,12.4111111111111,-0.04,9.83888888888889,0.10925,10.795,23.8,9.37222222222222,1.7,9.06111111111111,NA,NA,NA,NA
2019-11-05 12:15:00,62.4403,7.804,0.1238,9.782,17.2,11.3777777777778,-0.03,10.4388888888889,10.2,12.7,-0.04,9.93888888888889,0.10862,10.919,24,9.52777777777778,1.75,9.2,NA,NA,NA,NA
2019-11-05 12:30:00,62.4094,7.806,0.12538,9.836,17.4,11.4777777777778,-0.03,10.5611111111111,10.3,12.9222222222222,-0.04,10.0388888888889,0.11006,11.017,24,9.68888888888889,1.78,9.36111111111111,NA,NA,NA,NA
2019-11-05 12:45:00,62.405,7.81,0.12432,9.89,17.6,11.6111111111111,-0.03,10.6611111111111,10.3,13.0777777777778,-0.04,10.1611111111111,0.10901,11.099,24,9.87777777777778,1.78,9.52222222222222,NA,NA,NA,NA
2019-11-05 13:00:00,62.3878,7.81,0.12532,9.945,17.6,11.6722222222222,-0.03,10.7611111111111,10.3,12.9722222222222,-0.04,10.2777777777778,0.10998,11.185,24.2,10.0388888888889,1.79,9.67777777777778,NA,NA,NA,NA
2019-11-05 13:15:00,62.3846,7.807,0.12463,9.998,17.7,11.7277777777778,-0.03,10.8388888888889,10.4,13.15,-0.04,10.3777777777778,0.10809,11.28,24.3,10.2388888888889,1.84,9.86111111111111,NA,NA,NA,NA
2019-11-05 13:30:00,62.3711,7.803,0.12525,10.045,17.5,11.8222222222222,-0.03,10.8777777777778,10.7,13.6611111111111,-0.04,10.5,0.10943,11.372,24.5,10.5777777777778,1.86,10.0611111111111,NA,NA,NA,NA
2019-11-05 13:45:00,62.3729,7.799,0.12512,10.087,17.4,11.95,-0.03,10.9611111111111,10.8,14.2,-0.04,10.6222222222222,0.10899,11.397,24.6,10.7388888888889,1.81,10.3,NA,NA,NA,NA
2019-11-05 14:00:00,62.3561,7.795,0.12557,10.123,17.3,11.9888888888889,-0.03,11.0222222222222,10.8,14.1611111111111,-0.05,10.7388888888889,0.10946,11.348,24.6,10.8277777777778,1.8,10.5222222222222,NA,NA,NA,NA
2019-11-05 14:15:00,62.3367,7.791,0.12509,10.15,17.4,11.9277777777778,-0.03,11.0777777777778,10.7,13.7,-0.05,10.8611111111111,0.10985,11.259,24.6,10.9111111111111,1.78,10.7,NA,NA,NA,NA
2019-11-05 14:30:00,62.3084,7.791,0.12658,10.174,17.5,11.8722222222222,-0.03,11.1222222222222,10.7,13.4277777777778,-0.05,10.9611111111111,0.10916,11.158,24.6,10.9777777777778,1.74,10.8388888888889,NA,NA,NA,NA
2019-11-05 14:45:00,62.2891,7.791,0.1256,10.198,17.6,11.7777777777778,-0.03,11.1222222222222,10.6,12.9277777777778,-0.05,11.0388888888889,0.10951,11.081,24.6,11.0111111111111,1.73,10.9222222222222,NA,NA,NA,NA
2019-11-05 15:00:00,62.2763,7.792,0.12642,10.22,17.5,11.7388888888889,-0.03,11.1222222222222,10.5,12.5,-0.05,11.1222222222222,0.1094,11.025,24.6,10.9888888888889,1.71,10.9777777777778,NA,NA,NA,NA
2019-11-05 15:15:00,62.27,7.789,0.1257,10.24,17.4,11.6722222222222,-0.03,11.1222222222222,10.4,12.1722222222222,-0.05,11.1777777777778,0.10897,11.006,24.5,10.9722222222222,1.68,10.9777777777778,NA,NA,NA,NA
2019-11-05 15:30:00,62.2716,7.782,0.12546,10.254,17.5,11.65,-0.03,11.1,10.6,12.7111111111111,-0.05,11.2,0.10874,11.01,24.4,10.9722222222222,1.64,10.9777777777778,NA,NA,NA,NA
2019-11-05 15:45:00,62.2784,7.776,0.12655,10.26,18.3,11.6722222222222,-0.03,11.1,10.7,13.0888888888889,-0.05,11.2388888888889,0.10894,10.995,24.5,10.95,1.61,10.9611111111111,NA,NA,NA,NA
2019-11-05 16:00:00,62.2778,7.772,0.12612,10.26,17.9,11.6888888888889,-0.03,11.1,10.8,13.3388888888889,-0.05,11.2777777777778,0.1093,10.921,24.4,10.9277777777778,1.58,10.9388888888889,NA,NA,NA,NA
2019-11-05 16:15:00,62.2753,7.77,0.12607,10.256,17.7,11.5777777777778,-0.03,11.1222222222222,10.6,12.5111111111111,-0.05,11.3,0.10901,10.803,24.4,10.8722222222222,1.56,10.9222222222222,NA,NA,NA,NA
2019-11-05 16:30:00,62.2819,7.768,0.1259,10.25,17.2,11.4111111111111,-0.03,11.1222222222222,10.3,11.7222222222222,-0.04,11.3,0.1083,10.681,24.3,10.8111111111111,1.53,10.8777777777778,NA,NA,NA,NA
2019-11-05 16:45:00,62.2743,7.77,0.12557,10.243,16.3,11.2888888888889,-0.03,11.0777777777778,10.3,11.2388888888889,-0.04,11.3,0.10844,10.583,24.3,10.7277777777778,1.52,10.8,NA,NA,NA,NA
2019-11-05 17:00:00,62.2771,7.772,0.12636,10.237,16,11.2111111111111,-0.03,11.0388888888889,10.1,10.95,-0.04,11.2777777777778,0.1088,10.509,24.2,10.6388888888889,1.5,10.7388888888889,NA,NA,NA,NA
2019-11-05 17:15:00,62.3056,7.771,0.12644,10.231,16.2,11.1388888888889,-0.03,11,10,10.6277777777778,-0.04,11.2388888888889,0.10798,10.458,24.2,10.5611111111111,1.48,10.6388888888889,NA,NA,NA,NA
2019-11-05 17:30:00,62.3325,7.769,0.12599,10.218,16.5,11.1,-0.03,10.9611111111111,10,10.5277777777778,-0.04,11.2,0.10813,10.426,24.2,10.4888888888889,1.48,10.5611111111111,NA,NA,NA,NA
2019-11-05 17:45:00,62.3367,7.767,0.12594,10.2,16.3,11.1222222222222,-0.03,10.9222222222222,10,10.6222222222222,-0.04,11.1388888888889,0.10803,10.39,24.2,10.4388888888889,1.44,10.4777777777778,NA,NA,NA,NA
2019-11-05 18:00:00,62.3424,7.766,0.12613,10.176,16.1,11.1,-0.03,10.8777777777778,10,10.55,-0.04,11.1,0.10864,10.348,24.2,10.3777777777778,1.4,10.4222222222222,NA,NA,NA,NA
2019-11-05 18:15:00,62.346,7.766,0.12554,10.156,16.5,11.0388888888889,-0.03,10.8611111111111,9.9,10.3,-0.04,11.0611111111111,0.10761,10.3,24.1,10.3277777777778,1.36,10.3611111111111,NA,NA,NA,NA
2019-11-05 18:30:00,62.3665,7.763,0.12571,10.128,16.6,10.9888888888889,-0.03,10.8388888888889,9.9,10.2,-0.04,11,0.10776,10.246,23.9,10.25,1.32,10.2777777777778,NA,NA,NA,NA
2019-11-05 18:45:00,62.3653,7.762,0.12649,10.104,16.5,10.9277777777778,-0.03,10.8222222222222,9.8,10.0388888888889,-0.04,10.9611111111111,0.10771,10.18,23.9,10.1777777777778,1.27,10.2222222222222,NA,NA,NA,NA
2019-11-05 19:00:00,62.3857,7.763,0.12589,10.082,16.5,10.8777777777778,-0.03,10.7777777777778,9.8,9.87777777777778,-0.04,10.9,0.10822,10.117,23.8,10.1277777777778,1.23,10.1388888888889,NA,NA,NA,NA
2019-11-05 19:15:00,62.4171,7.765,0.12557,10.064,16.7,10.8111111111111,-0.03,10.7388888888889,9.7,9.75,-0.04,10.8388888888889,0.10748,10.066,23.8,10.0611111111111,1.19,10.0611111111111,NA,NA,NA,NA
2019-11-05 19:30:00,62.4324,7.768,0.12559,10.044,16.6,10.6888888888889,-0.03,10.7,9.7,9.55,-0.04,10.7777777777778,0.10781,10.022,23.7,10,1.13,10,NA,NA,NA,NA
2019-11-05 19:45:00,62.446,7.77,0.12548,10.021,16.8,10.6777777777778,-0.03,10.6611111111111,9.6,9.42777777777778,-0.04,10.7222222222222,0.10726,9.985,23.6,9.92777777777778,1.07,9.92222222222222,NA,NA,NA,NA
2019-11-05 20:00:00,62.4541,7.773,0.12524,10.008,16.8,10.6888888888889,-0.03,10.6388888888889,9.6,9.41111111111111,-0.04,10.6611111111111,0.10738,9.957,23.6,9.86111111111111,1.01,9.83888888888889,NA,NA,NA,NA
2019-11-05 20:15:00,62.4712,7.775,0.12556,9.989,16.7,10.6388888888889,-0.03,10.6,9.6,9.37777777777778,-0.04,10.6,0.10817,9.934,23.5,9.81111111111111,0.94,9.77777777777778,NA,NA,NA,NA
2019-11-05 20:30:00,62.4874,7.777,0.12529,9.967,16.5,10.6111111111111,-0.03,10.5777777777778,9.6,9.37222222222222,-0.04,10.5388888888889,0.10774,9.916,23.6,9.76111111111111,0.91,9.72222222222222,NA,NA,NA,NA
2019-11-05 20:45:00,62.4956,7.78,0.12551,9.937,16.5,10.5888888888889,-0.03,10.5388888888889,9.6,9.36111111111111,-0.04,10.5,0.10765,9.898,23.6,9.7,0.91,9.67777777777778,NA,NA,NA,NA
2019-11-05 21:00:00,62.5074,7.783,0.12558,9.914,16.8,10.5722222222222,-0.03,10.5222222222222,9.5,9.28888888888889,-0.04,10.4611111111111,0.10739,9.878,23.7,9.66111111111111,0.92,9.62222222222222,NA,NA,NA,NA
2019-11-05 21:15:00,62.5243,7.785,0.12553,9.898,16.6,10.5277777777778,-0.03,10.5,9.6,9.32777777777778,-0.04,10.4222222222222,0.10733,9.854,23.9,9.61111111111111,0.94,9.57777777777778,NA,NA,NA,NA
2019-11-05 21:30:00,62.541,7.787,0.12502,9.882,16.9,10.5111111111111,-0.03,10.4777777777778,9.5,9.3,-0.04,10.3777777777778,0.10721,9.831,23.9,9.57777777777778,0.95,9.53888888888889,NA,NA,NA,NA
2019-11-05 21:45:00,62.5441,7.79,0.12508,9.863,16.7,10.4777777777778,-0.03,10.4611111111111,9.6,9.27777777777778,-0.04,10.3388888888889,0.10732,9.807,24,9.53888888888889,0.97,9.5,NA,NA,NA,NA
2019-11-05 22:00:00,62.5403,7.792,0.12515,9.848,16.6,10.4722222222222,-0.03,10.4388888888889,9.5,9.16111111111111,-0.04,10.3222222222222,0.10783,9.785,23.9,9.52222222222222,0.99,9.46111111111111,NA,NA,NA,NA
2019-11-05 22:15:00,62.5384,7.794,0.12522,9.826,16.8,10.4611111111111,-0.03,10.4222222222222,9.5,9.11111111111111,-0.04,10.2777777777778,0.10726,9.765,24,9.47777777777778,1,9.43888888888889,NA,NA,NA,NA
2019-11-05 22:30:00,62.5365,7.797,0.12548,9.806,16.8,10.4222222222222,-0.03,10.4,9.4,9.08888888888889,-0.04,10.2388888888889,0.10713,9.744,24,9.45,1.02,9.4,NA,NA,NA,NA
2019-11-05 22:45:00,62.5278,7.799,0.12486,9.786,16.8,10.4,-0.03,10.3777777777778,9.4,9.07222222222222,-0.04,10.2222222222222,0.10696,9.721,24,9.42222222222222,1.04,9.36111111111111,NA,NA,NA,NA
2019-11-05 23:00:00,62.5152,7.802,0.12501,9.763,17,10.35,-0.03,10.3611111111111,9.5,9.07222222222222,-0.04,10.1777777777778,0.10707,9.697,24.1,9.38888888888889,1.1,9.33888888888889,NA,NA,NA,NA
2019-11-05 23:15:00,62.5065,7.804,0.12586,9.748,16.9,10.3222222222222,-0.03,10.3388888888889,9.5,9.16111111111111,-0.04,10.1611111111111,0.10846,9.67,24.2,9.36111111111111,1.14,9.3,NA,NA,NA,NA
2019-11-05 23:30:00,62.5107,7.805,0.12553,9.738,16.9,10.2777777777778,-0.03,10.3222222222222,9.5,9.03888888888889,-0.04,10.1388888888889,0.10758,9.645,25.8,9.32777777777778,1.18,9.27777777777778,NA,NA,NA,NA
2019-11-05 23:45:00,62.5,7.808,0.12531,9.726,16.7,10.2388888888889,-0.03,10.2777777777778,9.5,9.12222222222222,-0.04,10.1,0.10751,9.622,24,9.31111111111111,1.22,9.23888888888889,NA,NA,NA,NA
2019-11-06 00:00:00,62.4897,7.81,0.12554,9.715,16.8,10.2388888888889,-0.03,10.2611111111111,9.5,8.98888888888889,-0.04,10.0777777777778,0.10804,9.598,24.1,9.27777777777778,1.26,9.2,NA,NA,NA,NA
2019-11-06 00:15:00,62.4784,7.812,0.12578,9.703,16.6,10.2222222222222,-0.03,10.2388888888889,9.5,8.93888888888889,-0.04,10.0611111111111,0.10798,9.577,24.1,9.25,1.31,9.17777777777778,NA,NA,NA,NA
2019-11-06 00:30:00,62.4638,7.814,0.12496,9.682,16.8,10.2277777777778,-0.03,10.2388888888889,9.5,8.91111111111111,-0.04,10.0388888888889,0.10749,9.558,24.1,9.22777777777778,1.38,9.13888888888889,NA,NA,NA,NA
2019-11-06 00:45:00,62.4384,7.814,0.12522,9.664,17,10.1888888888889,-0.03,10.2222222222222,9.5,8.9,-0.04,10,0.1071,9.538,24,9.2,1.43,9.12222222222222,NA,NA,NA,NA
2019-11-06 01:00:00,62.4222,7.814,0.12553,9.636,16.9,10.1777777777778,-0.03,10.2,9.6,8.87777777777777,-0.04,9.97777777777778,0.10781,9.515,23.9,9.17222222222222,1.52,9.07777777777778,NA,NA,NA,NA
2019-11-06 01:15:00,62.4167,7.813,0.12537,9.608,16.9,10.1222222222222,-0.03,10.1777777777778,9.7,8.87222222222222,-0.04,9.93888888888889,0.10776,9.487,23.8,9.15,1.61,9.03888888888889,NA,NA,NA,NA
2019-11-06 01:30:00,62.4137,7.814,0.12525,9.59,16.9,10.0611111111111,-0.03,10.1611111111111,9.7,8.95,-0.04,9.92222222222222,0.10739,9.457,23.7,9.11111111111111,1.67,9.02222222222222,NA,NA,NA,NA
2019-11-06 01:45:00,62.3912,7.816,0.12572,9.573,16.9,10.0277777777778,-0.03,10.1388888888889,9.8,8.8,-0.04,9.9,0.10781,9.423,23.7,9.07777777777778,1.71,8.97777777777778,NA,NA,NA,NA
2019-11-06 02:00:00,62.3816,7.815,0.12509,9.551,17.2,9.95,-0.03,10.1222222222222,9.9,8.8,-0.04,9.87777777777778,0.10772,9.394,23.6,9.07222222222222,1.77,8.96111111111111,NA,NA,NA,NA
2019-11-06 02:15:00,62.3862,7.811,0.12568,9.53,16.8,9.93888888888889,-0.03,10.0777777777778,9.9,8.82777777777778,-0.04,9.86111111111111,0.1077,9.369,23.6,9.03888888888889,1.81,8.93888888888889,NA,NA,NA,NA
2019-11-06 02:30:00,62.384,7.813,0.12529,9.508,16.8,9.97222222222222,-0.03,10.0611111111111,9.9,8.78888888888889,-0.04,9.83888888888889,0.10751,9.344,24.1,9.01111111111111,1.86,8.9,NA,NA,NA,NA
2019-11-06 02:45:00,62.3784,7.815,0.12466,9.496,16.7,9.92777777777778,-0.03,10.0388888888889,10,8.76111111111111,-0.04,9.8,0.10732,9.32,23.8,8.98888888888889,1.91,8.87777777777777,NA,NA,NA,NA
2019-11-06 03:00:00,62.3596,7.813,0.12573,9.472,17.1,9.88888888888889,-0.03,10.0388888888889,10,8.65,-0.04,9.77777777777778,0.10823,9.295,23.8,8.95,1.93,8.86111111111111,NA,NA,NA,NA
2019-11-06 03:15:00,62.3658,7.807,0.12536,9.439,16.8,9.88888888888889,-0.03,10.0222222222222,10,8.57777777777778,-0.04,9.76111111111111,0.1076,9.27,23.9,8.92222222222222,1.97,8.82222222222222,NA,NA,NA,NA
2019-11-06 03:30:00,62.3661,7.806,0.12481,9.414,16.8,9.88888888888889,-0.03,10,10,8.57777777777778,-0.04,9.73888888888889,0.10704,9.243,24,8.91111111111111,2.04,8.77777777777778,NA,NA,NA,NA
2019-11-06 03:45:00,62.3648,7.809,0.12532,9.402,16.8,9.87222222222223,-0.03,9.97777777777778,10,8.55,-0.04,9.7,0.10792,9.211,24.1,8.87222222222222,2.12,8.76111111111111,NA,NA,NA,NA
2019-11-06 04:00:00,62.3523,7.812,0.12489,9.39,16.7,9.73888888888889,-0.03,9.96111111111111,10,8.47222222222222,-0.04,9.67777777777778,0.10739,9.179,23.8,8.82777777777778,2.19,8.73888888888889,NA,NA,NA,NA
2019-11-06 04:15:00,62.3555,7.799,0.12485,9.37,16.8,9.7,-0.03,9.93888888888889,10,8.4,-0.04,9.66111111111111,0.1071,9.154,23.8,8.78888888888889,2.22,8.7,NA,NA,NA,NA
2019-11-06 04:30:00,62.3545,7.779,0.12473,9.35,17,9.75,-0.03,9.9,10,8.4,-0.04,9.62222222222222,0.107,9.129,23.9,8.77222222222222,2.21,8.66111111111111,NA,NA,NA,NA
2019-11-06 04:45:00,62.367,7.774,0.12513,9.338,16.9,9.75,-0.03,9.9,10,8.4,-0.04,9.6,0.10738,9.105,24.1,8.76111111111111,2.19,8.62222222222223,NA,NA,NA,NA
2019-11-06 05:00:00,62.3678,7.776,0.12474,9.321,17.1,9.73888888888889,-0.03,9.87777777777778,10,8.32777777777778,-0.04,9.56111111111111,0.10758,9.081,24.1,8.72777777777778,2.16,8.57777777777778,NA,NA,NA,NA
2019-11-06 05:15:00,62.3668,7.777,0.12481,9.297,17,9.7,-0.03,9.86111111111111,9.9,8.08888888888889,-0.03,9.53888888888889,0.10713,9.055,23.9,8.68888888888889,2.1,8.56111111111111,NA,NA,NA,NA
2019-11-06 05:30:00,62.3769,7.778,0.12494,9.266,17,9.68888888888889,-0.03,9.86111111111111,9.8,8.07777777777778,-0.03,9.52222222222222,0.10745,9.031,23.8,8.65,2.06,8.53888888888889,NA,NA,NA,NA
2019-11-06 05:45:00,62.3923,7.786,0.12507,9.268,17.1,9.65,-0.03,9.83888888888889,9.8,8.03888888888889,-0.03,9.47777777777778,0.10653,9.007,23.9,8.62777777777778,2.01,8.5,NA,NA,NA,NA
2019-11-06 06:00:00,62.4008,7.793,0.1248,9.258,17,9.61111111111111,-0.03,9.82222222222222,9.9,8.07777777777778,-0.02,9.46111111111111,0.10697,8.981,23.9,8.58888888888889,1.97,8.46111111111111,NA,NA,NA,NA
2019-11-06 06:15:00,62.4171,7.797,0.12472,9.242,16.9,9.57222222222222,-0.03,9.8,9.9,7.98888888888889,-0.01,9.42222222222222,0.1076,8.959,23.9,8.56111111111111,1.92,8.43888888888889,NA,NA,NA,NA
2019-11-06 06:30:00,62.4383,7.801,0.12523,9.228,17.1,9.57777777777778,-0.03,9.77777777777778,9.9,8.01111111111111,0,9.4,0.10699,8.943,23.8,8.52777777777778,1.88,8.4,NA,NA,NA,NA
2019-11-06 06:45:00,62.4521,7.804,0.1257,9.213,17,9.57222222222222,-0.03,9.76111111111111,9.8,8.07222222222222,0,9.36111111111111,0.10767,8.933,23.8,8.52222222222222,1.83,8.37777777777778,NA,NA,NA,NA
2019-11-06 07:00:00,62.4701,7.808,0.12457,9.199,16.9,9.57222222222222,-0.03,9.73888888888889,9.9,8.11111111111111,0.02,9.33888888888889,0.10694,8.926,23.8,8.51111111111111,1.73,8.36111111111111,NA,NA,NA,NA
2019-11-06 07:15:00,62.4832,7.814,0.12473,9.197,16.8,9.55,-0.03,9.72222222222222,9.8,8.12222222222222,0.04,9.32222222222222,0.10668,8.921,23.8,8.48888888888889,1.64,8.33888888888889,NA,NA,NA,NA
2019-11-06 07:30:00,62.4953,7.821,0.12479,9.196,17,9.55,-0.03,9.7,9.8,8.05,0.06,9.3,0.10716,8.923,23.8,8.48888888888889,1.55,8.32222222222222,NA,NA,NA,NA
2019-11-06 07:45:00,62.523,7.827,0.12448,9.196,17,9.51111111111111,-0.03,9.7,9.8,8.11111111111111,0.08,9.3,0.10639,8.929,23.8,8.47222222222222,1.46,8.32222222222222,NA,NA,NA,NA
2019-11-06 08:00:00,62.5423,7.835,0.1252,9.201,17.2,9.53888888888889,-0.03,9.67777777777778,9.9,8.17222222222222,0.11,9.27777777777778,0.10708,8.946,23.7,8.47222222222222,1.37,8.3,NA,NA,NA,NA
2019-11-06 08:15:00,62.5493,7.845,0.1247,9.209,17.1,9.57222222222222,-0.03,9.67777777777778,9.9,8.26111111111111,0.12,9.26111111111111,0.10641,8.973,23.6,8.47777777777778,1.29,8.27777777777778,NA,NA,NA,NA
2019-11-06 08:30:00,62.5592,7.851,0.12451,9.221,17.3,9.58888888888889,-0.03,9.66111111111111,9.9,8.37222222222222,0.13,9.26111111111111,0.10709,9.003,23.6,8.47777777777778,1.34,8.27777777777778,NA,NA,NA,NA
2019-11-06 08:45:00,62.5571,7.855,0.1253,9.216,17.3,9.62222222222222,-0.03,9.66111111111111,9.9,8.46111111111111,0.15,9.26111111111111,0.10752,9.031,23.6,8.48888888888889,1.48,8.3,NA,NA,NA,NA
2019-11-06 09:00:00,62.552,7.859,0.12532,9.209,17.3,9.67222222222222,-0.03,9.67777777777778,10,8.57777777777778,0.16,9.26111111111111,0.10741,9.064,23.6,8.52222222222222,1.72,8.3,NA,NA,NA,NA
2019-11-06 09:15:00,62.5542,7.864,0.12382,9.211,17.3,9.75,-0.03,9.67777777777778,10,8.71111111111111,0.15,9.27777777777778,0.10611,9.093,23.8,8.55,1.81,8.32222222222222,NA,NA,NA,NA
2019-11-06 09:30:00,62.5634,7.867,0.12555,9.213,17.2,9.77777777777778,-0.03,9.7,10,8.7,0.14,9.3,0.10729,9.118,23.9,8.57222222222222,2.32,8.36111111111111,NA,NA,NA,NA
2019-11-06 09:45:00,62.5624,7.873,0.12419,9.219,17.1,9.77777777777778,-0.03,9.7,10,8.82222222222222,0.13,9.32222222222222,0.10708,9.148,24.1,8.6,2.38,8.37777777777778,NA,NA,NA,NA
2019-11-06 10:00:00,62.5533,7.877,0.12551,9.237,17.2,9.81111111111111,-0.03,9.72222222222222,10.1,8.86111111111111,0.11,9.36111111111111,0.10741,9.183,24.1,8.62777777777778,2.54,8.4,NA,NA,NA,NA
2019-11-06 10:15:00,62.555,7.877,0.12535,9.245,17.4,9.82222222222222,-0.03,9.73888888888889,10.1,8.97222222222222,0.08,9.37777777777778,0.10717,9.218,24,8.67222222222222,2.56,8.42222222222222,NA,NA,NA,NA
2019-11-06 10:30:00,62.5579,7.877,0.12525,9.244,17.6,9.85,-0.03,9.73888888888889,10.2,9.12777777777778,0.06,9.4,0.10745,9.256,23.9,8.68888888888889,2.35,8.46111111111111,NA,NA,NA,NA
2019-11-06 10:45:00,62.5657,7.879,0.12517,9.251,17.7,9.92777777777778,-0.03,9.76111111111111,10.2,9.45,0.04,9.43888888888889,0.10688,9.298,24.1,8.75,2.79,8.47777777777778,NA,NA,NA,NA
2019-11-06 11:00:00,62.558,7.88,0.12616,9.275,17.7,9.92777777777778,-0.03,9.77777777777778,10.4,9.51111111111111,0.02,9.47777777777778,0.10736,9.333,24.2,8.78888888888889,2.91,8.52222222222222,NA,NA,NA,NA
2019-11-06 11:15:00,62.5477,7.884,0.12487,9.302,17.8,9.9,-0.03,9.8,10.5,9.46111111111111,0,9.52222222222222,0.10673,9.37,24.3,8.82777777777778,2.78,8.56111111111111,NA,NA,NA,NA
2019-11-06 11:30:00,62.5413,7.888,0.12563,9.329,17.9,9.88888888888889,-0.03,9.8,10.5,9.55,-0.02,9.56111111111111,0.10705,9.428,24.3,8.87777777777777,2.7,8.62222222222223,NA,NA,NA,NA
2019-11-06 11:45:00,62.5153,7.895,0.12631,9.365,18.3,10.0222222222222,-0.03,9.8,10.6,9.82222222222222,-0.04,9.6,0.10808,9.514,24.3,8.92222222222222,2.67,8.66111111111111,NA,NA,NA,NA
2019-11-06 12:00:00,62.5126,7.901,0.12534,9.399,18.1,10.1111111111111,-0.03,9.83888888888889,10.6,10.0388888888889,-0.04,9.66111111111111,0.10715,9.655,24.3,8.96111111111111,2.61,8.7,NA,NA,NA,NA
2019-11-06 12:15:00,62.5008,7.906,0.12549,9.442,18.1,10.2777777777778,-0.03,9.86111111111111,10.9,10.5388888888889,-0.04,9.7,0.1078,9.798,24.3,9.02777777777778,2.57,8.73888888888889,NA,NA,NA,NA
