Fecha,Valor,M‡ximo,M’nimo
1/11/19,3.02,3.1,3
1/11/19,3.1,3.1,3.1
1/11/19,3.1,3.1,3.1
1/11/19,3.1,3.1,3.1
1/11/19,3.1,3.1,3.1
1/11/19,3.1,3.1,3.1
1/11/19,3.1,3.1,3.1
1/11/19,3.1,3.1,3.1
1/11/19,3.2,3.2,3.2
1/11/19,3.2,3.2,3.2
1/11/19,3.2,3.2,3.2
1/11/19,3.2,3.2,3.2
1/11/19,3.2,3.2,3.2
1/11/19,3.2,3.2,3.2
1/11/19,3.2,3.2,3.2
1/11/19,3.2,3.2,3.2
1/11/19,3.2,3.2,3.2
1/11/19,3.16,3.2,3.1
1/11/19,3.14,3.2,3.1
1/11/19,3.1,3.2,3
1/11/19,2.96,3,2.9
1/11/19,2.84,2.9,2.8
1/11/19,2.74,2.8,2.7
1/11/19,2.6,2.7,2.5
1/11/19,2.46,2.5,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.46,2.5,2.4
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.46,2.5,2.4
1/11/19,2.44,2.5,2.4
1/11/19,2.48,2.5,2.4
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.52,2.6,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.5,2.5,2.5
1/11/19,2.56,2.6,2.5
1/11/19,2.58,2.6,2.5
1/11/19,2.6,2.6,2.6
1/11/19,2.6,2.6,2.6
1/11/19,2.68,2.7,2.6
1/11/19,2.7,2.7,2.7
1/11/19,2.7,2.7,2.7
1/11/19,2.7,2.7,2.7
1/11/19,2.6,2.6,2.6
1/11/19,2.6,2.6,2.6
1/11/19,2.6,2.6,2.6
1/11/19,2.64,2.7,2.6
1/11/19,2.7,2.7,2.7
1/11/19,2.7,2.7,2.7
1/11/19,2.7,2.7,2.7
1/11/19,2.7,2.7,2.7
1/11/19,2.62,2.7,2.5
1/11/19,2.46,2.5,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.5,2.5,2.5
1/11/19,2.4,2.4,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.4,2.4,2.4
1/11/19,2.48,2.5,2.4
1/11/19,2.54,2.6,2.5
1/11/19,2.62,2.7,2.6
1/11/19,2.74,2.8,2.7
1/11/19,2.8,2.8,2.8
1/11/19,2.86,2.9,2.8
1/11/19,2.9,2.9,2.9
1/11/19,2.9,2.9,2.9
1/11/19,2.96,3,2.9
1/11/19,3.04,3.1,3
1/11/19,3.1,3.1,3.1
1/11/19,3.18,3.2,3.1
1/11/19,3.26,3.3,3.2
1/11/19,3.36,3.4,3.3
1/11/19,3.58,3.7,3.4
1/11/19,3.68,3.7,3.6
1/11/19,3.76,3.8,3.7
1/11/19,3.96,4.1,3.8
1/11/19,3.98,4,3.9
1/11/19,3.98,4,3.9
1/11/19,3.84,3.9,3.8
1/11/19,3.9,3.9,3.9
1/11/19,3.9,4,3.8
1/11/19,4,4.1,3.9
1/11/19,3.92,4,3.9
1/11/19,3.94,4,3.9
1/11/19,4.18,4.2,4.1
1/11/19,4.32,4.4,4.2
1/11/19,4.92,5.3,4.5
1/11/19,5.26,5.3,5.2
1/11/19,5.32,5.6,5.1
1/11/19,5.58,5.7,5.5
1/11/19,5.44,5.5,5.4
1/11/19,5.44,5.5,5.4
1/11/19,5.54,5.6,5.5
1/11/19,5.68,5.7,5.6
1/11/19,5.86,6.1,5.6
1/11/19,6.52,6.7,6.3
1/11/19,6.64,6.8,6.5
1/11/19,6.42,6.6,6.3
1/11/19,6.38,6.4,6.3
1/11/19,6.36,6.4,6.3
1/11/19,6.26,6.3,6.2
1/11/19,6.02,6.1,6
1/11/19,6.2,6.4,6
1/11/19,6.52,6.6,6.5
1/11/19,6.82,7,6.6
1/11/19,7.18,7.3,7.1
1/11/19,6.94,7,6.9
1/11/19,7,7.2,6.9
1/11/19,7.48,7.5,7.4
1/11/19,8.1,8.4,7.7
1/11/19,8.62,8.9,8.3
1/11/19,8.52,8.8,8.2
1/11/19,9.04,9.2,8.9
1/11/19,9.04,9.6,8.6
1/11/19,9.62,9.8,9.5
1/11/19,9.42,9.6,9.2
1/11/19,9.54,9.6,9.4
1/11/19,9.3,9.7,8.9
1/11/19,9.12,9.3,9
1/11/19,9.28,9.5,9.1
1/11/19,9.44,9.8,9.2
1/11/19,9.62,9.7,9.5
1/11/19,9.5,9.9,9.2
1/11/19,10.38,10.8,9.9
1/11/19,10.62,11.1,10.3
1/11/19,10.1,10.8,9.7
1/11/19,9.88,10.1,9.8
1/11/19,10.18,10.6,9.1
1/11/19,8.04,8.5,7.7
1/11/19,8.58,8.9,8.4
1/11/19,9.42,10,8.7
1/11/19,10.02,10.5,9.2
1/11/19,8.68,8.8,8.6
1/11/19,8.9,9.1,8.7
1/11/19,9.72,9.9,9.4
1/11/19,10.1,10.3,9.9
1/11/19,9.54,9.8,9.2
1/11/19,9.42,9.9,9.1
1/11/19,10.58,10.8,10.3
1/11/19,9.3,10.3,8.9
1/11/19,8.58,8.8,8.3
1/11/19,8.72,8.9,8.5
1/11/19,8.66,9.1,8.4
1/11/19,10.12,10.6,9.5
1/11/19,10.68,10.9,10.5
1/11/19,10.16,10.4,10
1/11/19,9.58,9.9,9.3
1/11/19,10.4,10.7,9.9
1/11/19,9.82,10.2,9.5
1/11/19,9.74,9.9,9.5
1/11/19,9.3,9.9,8.8
1/11/19,8.68,8.8,8.5
1/11/19,8.32,8.5,8
1/11/19,7.6,7.8,7.4
1/11/19,7.38,7.5,7.2
1/11/19,6.84,7.1,6.7
1/11/19,6.74,6.8,6.7
1/11/19,6.64,6.7,6.5
1/11/19,6.32,6.4,6.3
1/11/19,6.08,6.2,6
1/11/19,5.88,5.9,5.8
1/11/19,5.82,5.9,5.8
1/11/19,6,6.1,5.8
1/11/19,6.16,6.3,6.1
1/11/19,6.56,6.6,6.4
1/11/19,7.3,7.4,7
1/11/19,7.56,7.8,7.2
1/11/19,6.98,7.1,6.9
1/11/19,6.94,7,6.8
1/11/19,6.76,6.9,6.7
1/11/19,6.56,6.7,6.4
1/11/19,6.44,6.5,6.4
1/11/19,6.46,6.5,6.3
1/11/19,6.28,6.5,6.1
1/11/19,6.78,6.9,6.6
1/11/19,6.46,6.7,6.3
1/11/19,6.26,6.3,6.2
1/11/19,5.86,6,5.8
1/11/19,5.54,5.7,5.4
1/11/19,5.4,5.4,5.4
1/11/19,5.3,5.4,5.2
1/11/19,5.18,5.2,5.1
1/11/19,5.02,5.1,5
1/11/19,5.04,5.1,5
1/11/19,5.12,5.2,5.1
1/11/19,5.06,5.1,5
1/11/19,5,5,5
1/11/19,4.98,5,4.9
1/11/19,4.86,4.9,4.8
1/11/19,4.8,4.8,4.8
1/11/19,4.76,4.8,4.7
1/11/19,4.76,4.8,4.7
1/11/19,4.62,4.7,4.6
1/11/19,4.52,4.6,4.5
1/11/19,4.48,4.5,4.4
1/11/19,4.32,4.4,4.3
1/11/19,4.3,4.3,4.3
1/11/19,4.2,4.2,4.2
1/11/19,4.14,4.2,4.1
1/11/19,4.12,4.2,4.1
1/11/19,4.08,4.1,4
1/11/19,4.12,4.2,4.1
1/11/19,4.1,4.1,4.1
1/11/19,4.1,4.1,4.1
1/11/19,4.2,4.2,4.2
1/11/19,4.1,4.2,4
1/11/19,4,4,4
1/11/19,3.96,4,3.9
1/11/19,3.88,3.9,3.8
1/11/19,3.8,3.8,3.8
1/11/19,3.74,3.8,3.7
1/11/19,3.78,3.8,3.7
1/11/19,3.7,3.7,3.7
1/11/19,3.7,3.7,3.7
1/11/19,3.8,3.8,3.8
1/11/19,3.8,3.8,3.8
1/11/19,3.8,3.8,3.8
1/11/19,3.8,3.8,3.8
1/11/19,3.8,3.8,3.8
1/11/19,3.9,3.9,3.9
1/11/19,3.84,3.9,3.8
1/11/19,3.82,3.9,3.8
1/11/19,3.8,3.8,3.8
1/11/19,3.72,3.8,3.7
1/11/19,3.8,3.8,3.8
1/11/19,3.78,3.8,3.7
1/11/19,3.78,3.8,3.7
1/11/19,3.92,4,3.8
1/11/19,3.94,4,3.9
1/11/19,3.76,3.9,3.6
1/11/19,3.4,3.5,3.3
1/11/19,3.16,3.2,3.1
1/11/19,3.1,3.1,3.1
1/11/19,2.98,3.1,2.9
1/11/19,2.92,3,2.8
1/11/19,2.7,2.8,2.6
1/11/19,2.6,2.6,2.6
1/11/19,2.62,2.7,2.6
1/11/19,2.52,2.6,2.5
1/11/19,2.58,2.6,2.5
1/11/19,2.46,2.5,2.4
1/11/19,2.3,2.4,2.2
1/11/19,2.18,2.3,2.1
1/11/19,2.4,2.5,2.3
1/11/19,2.54,2.7,2.4
1/11/19,2.92,3,2.8
1/11/19,3.08,3.1,3
1/11/19,3.16,3.3,3.1
1/11/19,3.2,3.3,3.1
1/11/19,3.12,3.2,3.1
1/11/19,3.22,3.3,3.2
1/11/19,3.44,3.6,3.3
1/11/19,3.5,3.6,3.4
1/11/19,3.46,3.5,3.4
1/11/19,3.62,3.8,3.5
1/11/19,3.92,4,3.8
1/11/19,3.94,4,3.9
1/11/19,3.8,3.8,3.8
1/11/19,3.98,4,3.9
1/11/19,3.9,3.9,3.9
1/11/19,3.94,4,3.9
1/11/19,4.14,4.2,4
1/11/19,4.02,4.1,3.9
1/12/19,4.1,4.1,4.1
1/12/19,4.08,4.2,4
1/12/19,4.02,4.1,4
1/12/19,4.04,4.1,4
1/12/19,4.06,4.1,4
1/12/19,4.02,4.1,4
1/12/19,4.08,4.2,3.9
1/12/19,3.86,3.9,3.8
1/12/19,4.04,4.1,3.9
1/12/19,4.18,4.2,4.1
1/12/19,3.96,4,3.9
1/12/19,3.94,4,3.9
1/12/19,3.88,3.9,3.8
1/12/19,3.88,4,3.8
1/12/19,3.92,4,3.9
1/12/19,3.8,3.8,3.8
1/12/19,3.8,3.8,3.8
1/12/19,3.92,4,3.8
1/12/19,3.86,4,3.8
1/12/19,3.86,4,3.7
1/12/19,3.66,3.7,3.6
1/12/19,3.52,3.6,3.4
1/12/19,3.28,3.4,3.2
1/12/19,3.06,3.2,2.8
1/12/19,2.36,2.5,2.2
1/12/19,2.16,2.2,2.1
1/12/19,2.54,2.7,2.3
1/12/19,2.5,2.5,2.5
1/12/19,2.42,2.5,2.4
1/12/19,2.52,2.6,2.4
1/12/19,2.34,2.4,2.3
1/12/19,2.34,2.4,2.3
1/12/19,2.36,2.4,2.3
1/12/19,2.3,2.3,2.3
1/12/19,2.32,2.4,2.3
1/12/19,2.22,2.3,2.1
1/12/19,1.82,2.1,1.6
1/12/19,1.42,1.5,1.3
1/12/19,1.48,1.6,1.2
1/12/19,1.3,1.4,1.2
1/12/19,1.34,1.4,1.3
1/12/19,1.62,1.7,1.5
1/12/19,1.48,1.5,1.4
1/12/19,1.56,1.6,1.5
1/12/19,1.44,1.5,1.3
1/12/19,1.16,1.3,0.9
1/12/19,0.86,0.9,0.8
1/12/19,0.64,0.8,0.5
1/12/19,1.22,1.5,0.9
1/12/19,1,1.2,0.9
1/12/19,0.7,0.8,0.6
1/12/19,0.74,0.8,0.7
1/12/19,0.78,0.8,0.7
1/12/19,0.96,1.2,0.8
1/12/19,1.3,1.4,1.2
1/12/19,0.92,1.2,0.6
1/12/19,0.62,0.8,0.5
1/12/19,0.8,0.9,0.6
1/12/19,0.86,1,0.7
1/12/19,0.96,1.1,0.9
1/12/19,1.26,1.3,1.2
1/12/19,1.02,1.1,0.9
1/12/19,0.86,1,0.8
1/12/19,0.82,0.9,0.7
1/12/19,0.9,1.2,0.7
1/12/19,1.2,1.2,1.2
1/12/19,1.32,1.4,1.3
1/12/19,1.18,1.3,1.1
1/12/19,1.1,1.3,1
1/12/19,1.46,1.5,1.4
1/12/19,1.32,1.4,1.3
1/12/19,1.24,1.4,1.1
1/12/19,1.06,1.2,0.9
1/12/19,1.02,1.1,0.9
1/12/19,1.46,1.8,1
1/12/19,1.68,1.8,1.6
1/12/19,1.26,1.4,1.1
1/12/19,0.86,1,0.7
1/12/19,0.86,0.9,0.8
1/12/19,0.9,0.9,0.9
1/12/19,1.06,1.3,0.9
1/12/19,1.54,1.7,1.4
1/12/19,1.72,1.9,1.5
1/12/19,1.82,1.9,1.7
1/12/19,1.74,1.8,1.7
1/12/19,1.9,2,1.8
1/12/19,2.08,2.3,1.9
1/12/19,2.46,2.6,2.3
1/12/19,2.56,2.6,2.5
1/12/19,2.9,3.1,2.7
1/12/19,3.2,3.2,3.2
1/12/19,3.48,3.7,3.3
1/12/19,4.18,4.5,3.8
1/12/19,4.9,5,4.7
1/12/19,5.14,5.3,4.9
1/12/19,5.22,5.3,5.1
1/12/19,5.42,5.5,5.3
1/12/19,5.38,5.5,5.2
1/12/19,5.36,5.5,5.2
1/12/19,5.02,5.3,4.7
1/12/19,4.74,4.8,4.7
1/12/19,4.84,4.9,4.8
1/12/19,5.34,5.7,5
1/12/19,5.94,6.1,5.8
1/12/19,5.86,6.1,5.7
1/12/19,6.26,6.4,6.2
1/12/19,5.88,6.1,5.7
1/12/19,6.12,6.2,6.1
1/12/19,6.48,6.7,6.3
1/12/19,6.8,6.9,6.6
1/12/19,6.4,6.5,6.3
1/12/19,7.5,7.8,7
1/12/19,7.78,8,7.5
1/12/19,7.12,7.4,7
1/12/19,7.16,7.7,6.8
1/12/19,7.4,7.9,6.9
1/12/19,6.74,6.9,6.6
1/12/19,7.4,8,6.9
1/12/19,8.58,8.9,8.4
1/12/19,8.92,9,8.8
1/12/19,8.5,9.1,8.1
1/12/19,9.72,10.2,8.7
1/12/19,9.46,10.1,8.9
1/12/19,8.56,9,8.2
1/12/19,8.56,8.7,8.3
1/12/19,8.36,8.4,8.3
1/12/19,8.4,8.5,8.2
1/12/19,9.12,9.7,8.3
1/12/19,10,10.5,9.5
1/12/19,9.42,9.9,9.1
1/12/19,9.92,10.2,9.4
1/12/19,9.98,10.5,9.3
1/12/19,9.72,9.9,9.5
1/12/19,10.2,10.8,9.6
1/12/19,8.92,9.2,8.4
1/12/19,8.02,8.2,7.9
1/12/19,8.6,8.8,8.3
1/12/19,9.24,9.8,8.9
1/12/19,9.54,10.1,9.1
1/12/19,9.28,9.5,9.1
1/12/19,8.84,9,8.7
1/12/19,9.16,9.4,8.9
1/12/19,8.7,8.9,8.5
1/12/19,8.18,8.3,8.1
1/12/19,7.94,8.2,7.6
1/12/19,7.78,8,7.5
1/12/19,7.76,8,7.5
1/12/19,7.48,7.5,7.4
1/12/19,7.3,7.3,7.3
1/12/19,6.98,7.3,6.7
1/12/19,6.64,6.7,6.6
1/12/19,6.72,6.8,6.6
1/12/19,6.96,7.1,6.8
1/12/19,7.36,7.6,7.2
1/12/19,7.72,7.9,7.6
1/12/19,7.64,7.8,7.6
1/12/19,8.06,8.3,7.6
1/12/19,8.2,8.3,8.1
1/12/19,8.42,8.6,8.3
1/12/19,8.34,8.6,8
1/12/19,7.44,7.7,7.3
1/12/19,7.08,7.2,7
1/12/19,6.86,6.9,6.8
1/12/19,6.78,6.8,6.7
1/12/19,6.64,6.7,6.6
1/12/19,6.56,6.6,6.5
1/12/19,6.52,6.6,6.5
1/12/19,6.54,6.6,6.5
1/12/19,6.38,6.4,6.3
1/12/19,6.2,6.4,6
1/12/19,5.88,6,5.7
1/12/19,5.56,5.7,5.4
1/12/19,5.4,5.5,5.3
1/12/19,5.28,5.4,5.2
1/12/19,5.3,5.4,5.1
1/12/19,5.62,5.7,5.4
1/12/19,5.62,5.7,5.6
1/12/19,5.42,5.5,5.4
1/12/19,5.46,5.5,5.4
1/12/19,5.24,5.4,5.2
1/12/19,5.22,5.3,5.2
1/12/19,5.08,5.2,5
1/12/19,5,5,5
1/12/19,5.04,5.1,5
1/12/19,5.04,5.1,5
1/12/19,5.1,5.1,5.1
1/12/19,5.1,5.1,5.1
1/12/19,5.06,5.1,5
1/12/19,5.3,5.4,5.2
1/12/19,5.3,5.4,5.2
1/12/19,5.32,5.4,5.3
1/12/19,5.36,5.4,5.3
1/12/19,5.28,5.3,5.2
1/12/19,5.14,5.2,5.1
1/12/19,5.02,5.1,5
1/12/19,4.98,5,4.9
1/12/19,4.98,5,4.9
1/12/19,5.06,5.1,5
1/12/19,4.96,5,4.9
1/12/19,5,5,5
1/12/19,5,5,5
1/12/19,4.98,5,4.9
1/12/19,4.92,5,4.9
1/12/19,4.96,5,4.9
1/12/19,4.84,5,4.7
1/12/19,4.4,4.6,4.2
1/12/19,4.1,4.1,4.1
1/12/19,4.14,4.2,4.1
1/12/19,4.2,4.2,4.2
1/12/19,4.2,4.2,4.2
1/12/19,4.24,4.3,4.2
1/12/19,4.3,4.3,4.3
1/12/19,4.12,4.2,4
1/12/19,3.94,4,3.9
1/12/19,3.9,3.9,3.9
1/12/19,3.9,3.9,3.9
1/12/19,3.9,3.9,3.9
1/12/19,3.9,3.9,3.9
1/12/19,3.94,4,3.9
1/12/19,4,4,4
1/12/19,3.98,4,3.9
1/12/19,4,4,4
1/12/19,4,4,4
1/12/19,4,4,4
1/12/19,4,4,4
1/12/19,4,4,4
1/12/19,3.96,4,3.9
1/12/19,3.9,3.9,3.9
1/12/19,3.94,4,3.9
1/12/19,3.86,4,3.8
1/12/19,3.9,3.9,3.9
1/12/19,3.9,3.9,3.9
1/12/19,3.9,3.9,3.9
1/12/19,3.84,3.9,3.8
1/12/19,3.76,3.8,3.7
1/12/19,3.72,3.8,3.7
1/12/19,3.86,3.9,3.8
1/12/19,3.9,3.9,3.9
1/12/19,3.9,3.9,3.9
1/12/19,3.78,3.8,3.7
1/12/19,3.8,3.8,3.8
1/12/19,3.66,3.7,3.6
1/12/19,3.5,3.6,3.4
1/12/19,3.48,3.5,3.4
1/12/19,3.5,3.5,3.5
1/12/19,3.44,3.5,3.4
1/12/19,3.34,3.4,3.3
1/12/19,3.16,3.2,3.1
1/12/19,3.06,3.1,3
1/12/19,3.18,3.3,3
1/12/19,3.3,3.3,3.3
1/12/19,3.32,3.4,3.3
1/12/19,3.4,3.4,3.4
1/12/19,3.14,3.4,2.8
1/12/19,2.9,2.9,2.9
1/12/19,2.96,3.1,2.9
1/12/19,3.2,3.2,3.2
1/12/19,3.2,3.2,3.2
1/12/19,3.28,3.3,3.2
1/12/19,3.3,3.3,3.3
1/12/19,3.3,3.3,3.3
1/12/19,3.3,3.3,3.3
1/12/19,3.3,3.3,3.3
1/12/19,3.3,3.3,3.3
1/12/19,3.24,3.3,3.2
1/12/19,3.24,3.3,3.2
1/12/19,3.2,3.2,3.2
1/12/19,3.2,3.2,3.2
1/12/19,3.18,3.2,3.1
1/12/19,3.18,3.2,3.1
1/12/19,3.1,3.1,3.1
1/12/19,3.12,3.2,3.1
1/12/19,3.2,3.2,3.2
1/12/19,3.2,3.2,3.2
1/12/19,3.2,3.2,3.2
1/12/19,3.2,3.2,3.2
1/12/19,3.28,3.3,3.2
1/12/19,3.38,3.4,3.3
1/12/19,3.5,3.5,3.5
1/12/19,3.5,3.5,3.5
1/12/19,3.5,3.5,3.5
1/12/19,3.52,3.6,3.5
1/12/19,3.6,3.6,3.6
1/12/19,3.64,3.7,3.6
1/12/19,3.7,3.7,3.7
1/12/19,3.52,3.6,3.4
1/12/19,3.34,3.4,3.3
1/12/19,3.3,3.3,3.3
1/13/19,3.3,3.3,3.3
1/13/19,3.36,3.4,3.3
1/13/19,3.3,3.3,3.3
1/13/19,3.28,3.3,3.2
1/13/19,3.3,3.3,3.3
1/13/19,3.26,3.3,3.2
1/13/19,3.2,3.2,3.2
1/13/19,3.1,3.1,3.1
1/13/19,3.18,3.2,3.1
1/13/19,3.2,3.2,3.2
1/13/19,3.2,3.2,3.2
1/13/19,3.2,3.2,3.2
1/13/19,3.2,3.2,3.2
1/13/19,3.14,3.2,3.1
1/13/19,3.14,3.2,3.1
1/13/19,3.18,3.2,3.1
1/13/19,3.2,3.2,3.2
1/13/19,3.2,3.2,3.2
1/13/19,3.2,3.2,3.2
1/13/19,3.26,3.3,3.2
1/13/19,3.3,3.3,3.3
1/13/19,3.28,3.3,3.2
1/13/19,3.3,3.3,3.3
1/13/19,3.3,3.3,3.3
1/13/19,3.3,3.3,3.3
1/13/19,3.26,3.3,3.2
1/13/19,3.26,3.3,3.2
1/13/19,3.3,3.3,3.3
1/13/19,3.2,3.2,3.2
1/13/19,3.14,3.2,3.1
1/13/19,3.02,3.1,3
1/13/19,3,3,3
1/13/19,3,3,3
1/13/19,3,3,3
1/13/19,2.96,3,2.9
1/13/19,2.96,3,2.9
1/13/19,2.96,3,2.9
1/13/19,2.94,3,2.9
1/13/19,3,3,3
1/13/19,2.96,3,2.9
1/13/19,2.82,2.9,2.8
1/13/19,2.76,2.8,2.7
1/13/19,2.6,2.7,2.5
1/13/19,2.52,2.7,2.4
1/13/19,2.44,2.5,2.4
1/13/19,2.44,2.5,2.4
1/13/19,2.56,2.7,2.4
1/13/19,2.58,2.6,2.5
1/13/19,2.52,2.6,2.5
1/13/19,2.48,2.5,2.4
1/13/19,2.4,2.4,2.4
1/13/19,2.36,2.4,2.3
1/13/19,2.26,2.3,2.2
1/13/19,2.1,2.2,2
1/13/19,2.04,2.1,2
1/13/19,2.1,2.1,2.1
1/13/19,2.08,2.1,2
1/13/19,2,2,2
1/13/19,2,2,2
1/13/19,1.94,2,1.9
1/13/19,1.86,1.9,1.8
1/13/19,1.74,1.8,1.7
1/13/19,1.52,1.6,1.3
1/13/19,1.22,1.3,1.2
1/13/19,1.16,1.2,1.1
1/13/19,0.94,1,0.8
1/13/19,0.7,0.8,0.6
1/13/19,0.5,0.6,0.4
1/13/19,0.26,0.4,0
1/13/19,-0.06,0,-0.2
1/13/19,-0.04,0.2,-0.2
1/13/19,0.32,0.4,0.3
1/13/19,0.4,0.4,0.4
1/13/19,0.58,0.7,0.4
1/13/19,0.26,0.4,0.2
1/13/19,0.2,0.3,0.1
1/13/19,0.02,0.1,0
1/13/19,0.22,0.3,0.1
1/13/19,-0.04,0.2,-0.2
1/13/19,-0.1,0,-0.2
1/13/19,0.24,0.3,0.1
1/13/19,0.24,0.3,0.2
1/13/19,0.18,0.2,0.1
1/13/19,0.14,0.2,0.1
1/13/19,0.26,0.3,0.2
1/13/19,0.24,0.3,0.2
1/13/19,0.4,0.5,0.2
1/13/19,0.44,0.5,0.4
1/13/19,0.76,1,0.6
1/13/19,1.06,1.1,1
1/13/19,1.5,1.6,1.4
1/13/19,1.42,1.5,1.4
1/13/19,1.66,1.8,1.6
1/13/19,1.78,1.9,1.6
1/13/19,1.92,2.2,1.6
1/13/19,2.22,2.3,2.1
1/13/19,2.3,2.4,2.1
1/13/19,2.48,2.5,2.4
1/13/19,2.78,2.9,2.7
1/13/19,2.82,2.9,2.7
1/13/19,2.8,2.9,2.7
1/13/19,2.84,3,2.7
1/13/19,2.78,3,2.6
1/13/19,3.06,3.4,2.9
1/13/19,3.22,3.4,3.1
1/13/19,3.18,3.4,3
1/13/19,3.14,3.2,3.1
1/13/19,3.12,3.2,3
1/13/19,3.14,3.2,3.1
1/13/19,3.36,3.4,3.3
1/13/19,3.22,3.3,3.2
1/13/19,3.24,3.3,3.1
1/13/19,3.52,3.6,3.3
1/13/19,3.64,3.7,3.5
1/13/19,3.48,3.6,3.4
1/13/19,3.46,3.6,3.3
1/13/19,3.44,3.5,3.3
1/13/19,3.54,3.7,3.4
1/13/19,3.38,3.4,3.3
1/13/19,3.52,3.6,3.4
1/13/19,3.74,3.8,3.7
1/13/19,3.78,3.8,3.7
1/13/19,4,4.1,3.9
1/13/19,4.24,4.4,4.1
1/13/19,4.34,4.4,4.3
1/13/19,4.26,4.4,4.2
1/13/19,4.5,4.6,4.4
1/13/19,4.46,4.6,4.3
1/13/19,4.34,4.4,4.3
1/13/19,4.72,4.9,4.5
1/13/19,4.78,4.9,4.7
1/13/19,4.7,4.8,4.6
1/13/19,4.96,5,4.9
1/13/19,4.72,4.9,4.6
1/13/19,4.74,4.8,4.7
1/13/19,5.12,5.2,5
1/13/19,5.28,5.4,5.1
1/13/19,5.54,6,5.1
1/13/19,5.92,6,5.9
1/13/19,5.98,6.3,5.7
1/13/19,5.86,6,5.8
1/13/19,5.92,6.1,5.8
1/13/19,5.86,6,5.7
1/13/19,5.94,6,5.8
1/13/19,6.12,6.3,6
1/13/19,5.96,6.1,5.8
1/13/19,5.82,5.9,5.7
1/13/19,5.7,5.8,5.6
1/13/19,5.66,5.7,5.6
1/13/19,5.82,6.1,5.6
1/13/19,5.92,6.1,5.8
1/13/19,6.24,6.4,6.1
1/13/19,6.28,6.3,6.2
1/13/19,6.66,7,6.4
1/13/19,7.28,7.6,7
1/13/19,6.86,7.1,6.7
1/13/19,6.8,7,6.7
1/13/19,6.56,6.7,6.4
1/13/19,6.5,6.8,6.3
1/13/19,6.5,6.6,6.4
1/13/19,6.66,6.7,6.5
1/13/19,6.68,6.7,6.6
1/13/19,6.6,6.7,6.5
1/13/19,6.34,6.6,6.2
1/13/19,6.38,6.4,6.3
1/13/19,6.52,6.6,6.5
1/13/19,6.84,7.2,6.5
1/13/19,7.28,7.6,7.1
1/13/19,7.86,8.2,7.5
1/13/19,8.12,8.4,7.8
1/13/19,8.1,8.2,8
1/13/19,7.62,7.8,7.5
1/13/19,7.92,8.1,7.7
1/13/19,7.92,8,7.8
1/13/19,7.48,7.6,7.3
1/13/19,7.48,7.8,7.2
1/13/19,6.9,7.2,6.7
1/13/19,6.7,6.8,6.6
1/13/19,6.46,6.5,6.4
1/13/19,6.32,6.5,6.1
1/13/19,5.88,6,5.8
1/13/19,5.8,5.8,5.8
1/13/19,5.8,5.9,5.7
1/13/19,6.08,6.2,5.9
1/13/19,6.4,6.5,6.3
1/13/19,6.58,6.7,6.5
1/13/19,6.34,6.5,6.1
1/13/19,5.98,6,5.9
1/13/19,5.92,6,5.9
1/13/19,6.54,7,6.1
1/13/19,7.12,7.2,7
1/13/19,6.74,6.9,6.6
1/13/19,6.62,6.8,6.3
1/13/19,6.1,6.2,5.9
1/13/19,5.9,6,5.8
1/13/19,5.88,5.9,5.8
1/13/19,5.92,6,5.8
1/13/19,5.74,5.8,5.7
1/13/19,5.68,5.8,5.5
1/13/19,5.34,5.4,5.3
1/13/19,5.14,5.2,5
1/13/19,5.08,5.1,5
1/13/19,5.26,5.3,5.2
1/13/19,5.32,5.4,5.2
1/13/19,5.12,5.2,5.1
1/13/19,5.16,5.2,5.1
1/13/19,5.22,5.3,5.2
1/13/19,5.32,5.4,5.3
1/13/19,5.2,5.3,5.1
1/13/19,5.06,5.1,5
1/13/19,4.86,4.9,4.8
1/13/19,4.62,4.7,4.6
1/13/19,4.54,4.6,4.5
1/13/19,4.54,4.6,4.5
1/13/19,4.58,4.6,4.5
1/13/19,4.5,4.5,4.5
1/13/19,4.5,4.5,4.5
1/13/19,4.42,4.5,4.4
1/13/19,4.3,4.3,4.3
1/13/19,4.38,4.4,4.3
1/13/19,4.26,4.3,4.2
