"Título de trazado: WL_03"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, kPa (LGR S/N: 20028184, SEN S/N: 20028184)","Temp, °C (LGR S/N: 20028184, SEN S/N: 20028184)","Acoplador separado (LGR S/N: 20028184)","Acoplador adjunto (LGR S/N: 20028184)","Host conectado (LGR S/N: 20028184)","Parado (LGR S/N: 20028184)","Final de archivo (LGR S/N: 20028184)"
453,10/17/22 05:00:00 AM,63.686,6.573,,,,,
454,10/17/22 05:15:00 AM,63.698,6.573,,,,,
455,10/17/22 05:30:00 AM,63.698,6.573,,,,,
456,10/17/22 05:45:00 AM,63.698,6.573,,,,,
457,10/17/22 06:00:00 AM,63.723,6.573,,,,,
458,10/17/22 06:15:00 AM,63.723,6.573,,,,,
459,10/17/22 06:30:00 AM,63.736,6.573,,,,,
460,10/17/22 06:45:00 AM,63.749,6.573,,,,,
461,10/17/22 07:00:00 AM,63.761,6.573,,,,,
462,10/17/22 07:15:00 AM,63.787,6.573,,,,,
463,10/17/22 07:30:00 AM,63.802,6.674,,,,,
464,10/17/22 07:45:00 AM,63.792,6.775,,,,,
465,10/17/22 08:00:00 AM,63.819,6.877,,,,,
466,10/17/22 08:15:00 AM,63.832,6.877,,,,,
467,10/17/22 08:30:00 AM,63.847,6.978,,,,,
468,10/17/22 08:45:00 AM,63.837,7.079,,,,,
469,10/17/22 09:00:00 AM,63.852,7.179,,,,,
470,10/17/22 09:15:00 AM,63.842,7.280,,,,,
471,10/17/22 09:30:00 AM,63.834,7.481,,,,,
472,10/17/22 09:45:00 AM,63.826,7.682,,,,,
473,10/17/22 10:00:00 AM,63.844,7.882,,,,,
474,10/17/22 10:15:00 AM,63.836,8.082,,,,,
475,10/17/22 10:30:00 AM,63.815,8.282,,,,,
476,10/17/22 10:45:00 AM,63.823,8.581,,,,,
477,10/17/22 11:00:00 AM,63.802,8.779,,,,,
478,10/17/22 11:15:00 AM,63.790,8.779,,,,,
479,10/17/22 11:30:00 AM,63.782,8.978,,,,,
480,10/17/22 11:45:00 AM,63.759,9.077,,,,,
481,10/17/22 12:00:00 PM,63.746,9.077,,,,,
482,10/17/22 12:15:00 PM,63.734,9.077,,,,,
483,10/17/22 12:30:00 PM,63.696,9.077,,,,,
484,10/17/22 12:45:00 PM,63.673,9.176,,,,,
485,10/17/22 01:00:00 PM,63.686,9.176,,,,,
486,10/17/22 01:15:00 PM,63.673,9.176,,,,,
487,10/17/22 01:30:00 PM,63.648,9.176,,,,,
488,10/17/22 01:45:00 PM,63.610,9.176,,,,,
489,10/17/22 02:00:00 PM,63.597,9.669,,,,,
490,10/17/22 02:15:00 PM,63.556,9.571,,,,,
491,10/17/22 02:30:00 PM,63.541,9.472,,,,,
492,10/17/22 02:45:00 PM,63.528,9.472,,,,,
493,10/17/22 03:00:00 PM,63.531,9.571,,,,,
494,10/17/22 03:15:00 PM,63.508,9.669,,,,,
495,10/17/22 03:30:00 PM,63.495,9.669,,,,,
496,10/17/22 03:45:00 PM,63.506,9.571,,,,,
497,10/17/22 04:00:00 PM,63.503,9.472,,,,,
498,10/17/22 04:15:00 PM,63.511,9.275,,,,,
499,10/17/22 04:30:00 PM,63.534,9.176,,,,,
500,10/17/22 04:45:00 PM,63.519,9.077,,,,,
501,10/17/22 05:00:00 PM,63.542,8.978,,,,,
502,10/17/22 05:15:00 PM,63.527,8.879,,,,,
503,10/17/22 05:30:00 PM,63.549,8.779,,,,,
504,10/17/22 05:45:00 PM,63.560,8.680,,,,,
505,10/17/22 06:00:00 PM,63.560,8.680,,,,,
506,10/17/22 06:15:00 PM,63.605,8.481,,,,,
507,10/17/22 06:30:00 PM,63.593,8.481,,,,,
508,10/17/22 06:45:00 PM,63.603,8.382,,,,,
509,10/17/22 07:00:00 PM,63.613,8.282,,,,,
510,10/17/22 07:15:00 PM,63.623,8.182,,,,,
511,10/17/22 07:30:00 PM,63.634,8.082,,,,,
512,10/17/22 07:45:00 PM,63.646,8.082,,,,,
513,10/17/22 08:00:00 PM,63.669,7.983,,,,,
514,10/17/22 08:15:00 PM,63.682,7.983,,,,,
515,10/17/22 08:30:00 PM,63.694,7.983,,,,,
516,10/17/22 08:45:00 PM,63.705,7.882,,,,,
517,10/17/22 09:00:00 PM,63.705,7.882,,,,,
518,10/17/22 09:15:00 PM,63.717,7.882,,,,,
519,10/17/22 09:30:00 PM,63.730,7.882,,,,,
520,10/17/22 09:45:00 PM,63.740,7.782,,,,,
521,10/17/22 10:00:00 PM,63.740,7.782,,,,,
522,10/17/22 10:15:00 PM,63.740,7.782,,,,,
523,10/17/22 10:30:00 PM,63.750,7.682,,,,,
524,10/17/22 10:45:00 PM,63.725,7.682,,,,,
525,10/17/22 11:00:00 PM,63.738,7.682,,,,,
526,10/17/22 11:15:00 PM,63.723,7.582,,,,,
527,10/17/22 11:30:00 PM,63.720,7.481,,,,,
528,10/17/22 11:45:00 PM,63.707,7.481,,,,,
529,10/18/22 12:00:00 AM,63.680,7.381,,,,,
530,10/18/22 12:15:00 AM,63.667,7.381,,,,,
531,10/18/22 12:30:00 AM,63.654,7.381,,,,,
532,10/18/22 12:45:00 AM,63.627,7.280,,,,,
533,10/18/22 01:00:00 AM,63.599,7.179,,,,,
534,10/18/22 01:15:00 AM,63.584,7.079,,,,,
535,10/18/22 01:30:00 AM,63.569,6.978,,,,,
536,10/18/22 01:45:00 AM,63.579,6.877,,,,,
537,10/18/22 02:00:00 AM,63.577,6.775,,,,,
538,10/18/22 02:15:00 AM,63.551,6.775,,,,,
539,10/18/22 02:30:00 AM,63.551,6.775,,,,,
540,10/18/22 02:45:00 AM,63.554,6.877,,,,,
541,10/18/22 03:00:00 AM,63.529,6.877,,,,,
542,10/18/22 03:15:00 AM,63.541,6.877,,,,,
543,10/18/22 03:30:00 AM,63.541,6.877,,,,,
544,10/18/22 03:45:00 AM,63.554,6.877,,,,,
545,10/18/22 04:00:00 AM,63.541,6.877,,,,,
546,10/18/22 04:15:00 AM,63.541,6.877,,,,,
547,10/18/22 04:30:00 AM,63.541,6.877,,,,,
548,10/18/22 04:45:00 AM,63.541,6.877,,,,,
549,10/18/22 05:00:00 AM,63.566,6.877,,,,,
550,10/18/22 05:15:00 AM,63.554,6.877,,,,,
551,10/18/22 05:30:00 AM,63.569,6.978,,,,,
552,10/18/22 05:45:00 AM,63.594,6.978,,,,,
553,10/18/22 06:00:00 AM,63.607,6.978,,,,,
554,10/18/22 06:15:00 AM,63.619,6.978,,,,,
555,10/18/22 06:30:00 AM,63.619,6.978,,,,,
556,10/18/22 06:45:00 AM,63.619,6.978,,,,,
557,10/18/22 07:00:00 AM,63.660,7.079,,,,,
558,10/18/22 07:15:00 AM,63.660,7.079,,,,,
559,10/18/22 07:30:00 AM,63.675,7.179,,,,,
560,10/18/22 07:45:00 AM,63.713,7.179,,,,,
561,10/18/22 08:00:00 AM,63.700,7.179,,,,,
562,10/18/22 08:15:00 AM,63.728,7.280,,,,,
563,10/18/22 08:30:00 AM,63.730,7.381,,,,,
564,10/18/22 08:45:00 AM,63.730,7.381,,,,,
565,10/18/22 09:00:00 AM,63.748,7.582,,,,,
566,10/18/22 09:15:00 AM,63.760,7.582,,,,,
567,10/18/22 09:30:00 AM,63.763,7.682,,,,,
568,10/18/22 09:45:00 AM,63.765,7.782,,,,,
569,10/18/22 10:00:00 AM,63.755,7.882,,,,,
570,10/18/22 10:15:00 AM,63.770,7.983,,,,,
571,10/18/22 10:30:00 AM,63.762,8.182,,,,,
572,10/18/22 10:45:00 AM,63.762,8.182,,,,,
573,10/18/22 11:00:00 AM,63.752,8.282,,,,,
574,10/18/22 11:15:00 AM,63.742,8.382,,,,,
575,10/18/22 11:30:00 AM,63.729,8.879,,,,,
576,10/18/22 11:45:00 AM,63.716,9.373,,,,,
577,10/18/22 12:00:00 PM,63.705,9.965,,,,,
578,10/18/22 12:15:00 PM,63.687,10.259,,,,,
579,10/18/22 12:30:00 PM,63.677,9.866,,,,,
580,10/18/22 12:45:00 PM,63.639,9.866,,,,,
581,10/18/22 01:00:00 PM,63.627,9.866,,,,,
582,10/18/22 01:15:00 PM,63.609,10.161,,,,,
583,10/18/22 01:30:00 PM,63.581,10.553,,,,,
584,10/18/22 01:45:00 PM,63.571,10.161,,,,,
585,10/18/22 02:00:00 PM,63.576,10.357,,,,,
586,10/18/22 02:15:00 PM,63.535,10.259,,,,,
587,10/18/22 02:30:00 PM,63.508,10.161,,,,,
588,10/18/22 02:45:00 PM,63.505,10.063,,,,,
589,10/18/22 03:00:00 PM,63.495,10.161,,,,,
590,10/18/22 03:15:00 PM,63.477,9.965,,,,,
591,10/18/22 03:30:00 PM,63.477,9.965,,,,,
592,10/18/22 03:45:00 PM,63.475,9.866,,,,,
593,10/18/22 04:00:00 PM,63.498,9.768,,,,,
594,10/18/22 04:15:00 PM,63.508,9.669,,,,,
595,10/18/22 04:30:00 PM,63.493,9.571,,,,,
596,10/18/22 04:45:00 PM,63.506,9.571,,,,,
597,10/18/22 05:00:00 PM,63.528,9.472,,,,,
598,10/18/22 05:15:00 PM,63.524,9.275,,,,,
599,10/18/22 05:30:00 PM,63.546,9.176,,,,,
600,10/18/22 05:45:00 PM,63.557,9.077,,,,,
601,10/18/22 06:00:00 PM,63.567,8.978,,,,,
602,10/18/22 06:15:00 PM,63.552,8.879,,,,,
603,10/18/22 06:30:00 PM,63.575,8.779,,,,,
604,10/18/22 06:45:00 PM,63.598,8.680,,,,,
605,10/18/22 07:00:00 PM,63.633,8.581,,,,,
606,10/18/22 07:15:00 PM,63.633,8.581,,,,,
607,10/18/22 07:30:00 PM,63.643,8.481,,,,,
608,10/18/22 07:45:00 PM,63.653,8.382,,,,,
609,10/18/22 08:00:00 PM,63.664,8.282,,,,,
610,10/18/22 08:15:00 PM,63.687,8.182,,,,,
611,10/18/22 08:30:00 PM,63.697,8.082,,,,,
612,10/18/22 08:45:00 PM,63.720,7.983,,,,,
613,10/18/22 09:00:00 PM,63.742,7.882,,,,,
614,10/18/22 09:15:00 PM,63.753,7.782,,,,,
615,10/18/22 09:30:00 PM,63.753,7.782,,,,,
616,10/18/22 09:45:00 PM,63.763,7.682,,,,,
617,10/18/22 10:00:00 PM,63.763,7.682,,,,,
618,10/18/22 10:15:00 PM,63.773,7.582,,,,,
619,10/18/22 10:30:00 PM,63.760,7.582,,,,,
620,10/18/22 10:45:00 PM,63.773,7.582,,,,,
621,10/18/22 11:00:00 PM,63.773,7.582,,,,,
622,10/18/22 11:15:00 PM,63.733,7.481,,,,,
623,10/18/22 11:30:00 PM,63.733,7.481,,,,,
624,10/18/22 11:45:00 PM,63.720,7.481,,,,,
625,10/19/22 12:00:00 AM,63.720,7.481,,,,,
626,10/19/22 12:15:00 AM,63.730,7.381,,,,,
627,10/19/22 12:30:00 AM,63.791,7.280,,,,,
628,10/19/22 12:45:00 AM,63.877,7.179,,,,,
629,10/19/22 01:00:00 AM,64.016,7.179,,,,,
630,10/19/22 01:15:00 AM,64.079,7.179,,,,,
631,10/19/22 01:30:00 AM,64.067,7.179,,,,,
632,10/19/22 01:45:00 AM,64.067,7.179,,,,,
633,10/19/22 02:00:00 AM,64.052,7.079,,,,,
634,10/19/22 02:15:00 AM,64.049,6.978,,,,,
635,10/19/22 02:30:00 AM,64.062,6.978,,,,,
636,10/19/22 02:45:00 AM,64.072,6.877,,,,,
637,10/19/22 03:00:00 AM,64.135,6.877,,,,,
638,10/19/22 03:15:00 AM,64.198,6.877,,,,,
639,10/19/22 03:30:00 AM,64.249,6.877,,,,,
640,10/19/22 03:45:00 AM,64.338,6.877,,,,,
641,10/19/22 04:00:00 AM,64.411,6.775,,,,,
642,10/19/22 04:15:00 AM,64.386,6.775,,,,,
643,10/19/22 04:30:00 AM,64.373,6.775,,,,,
644,10/19/22 04:45:00 AM,64.348,6.775,,,,,
645,10/19/22 05:00:00 AM,64.322,6.775,,,,,
646,10/19/22 05:15:00 AM,64.335,6.775,,,,,
647,10/19/22 05:30:00 AM,64.335,6.775,,,,,
648,10/19/22 05:45:00 AM,64.411,6.775,,,,,
649,10/19/22 06:00:00 AM,64.489,6.877,,,,,
650,10/19/22 06:15:00 AM,64.525,6.775,,,,,
651,10/19/22 06:30:00 AM,64.588,6.775,,,,,
652,10/19/22 06:45:00 AM,64.601,6.775,,,,,
653,10/19/22 07:00:00 AM,64.613,6.775,,,,,
654,10/19/22 07:15:00 AM,64.702,6.775,,,,,
655,10/19/22 07:30:00 AM,64.712,6.674,,,,,
656,10/19/22 07:45:00 AM,64.788,6.674,,,,,
657,10/19/22 08:00:00 AM,64.899,6.573,,,,,
658,10/19/22 08:15:00 AM,65.013,6.573,,,,,
659,10/19/22 08:30:00 AM,65.001,6.573,,,,,
660,10/19/22 08:45:00 AM,64.915,6.674,,,,,
661,10/19/22 09:00:00 AM,65.003,6.674,,,,,
662,10/19/22 09:15:00 AM,65.031,6.775,,,,,
663,10/19/22 09:30:00 AM,65.071,6.877,,,,,
664,10/19/22 09:45:00 AM,65.064,7.079,,,,,
665,10/19/22 10:00:00 AM,65.081,7.280,,,,,
666,10/19/22 10:15:00 AM,65.276,7.481,,,,,
667,10/19/22 10:30:00 AM,65.230,7.682,,,,,
668,10/19/22 10:45:00 AM,65.286,7.882,,,,,
669,10/19/22 11:00:00 AM,65.316,8.082,,,,,
670,10/19/22 11:15:00 AM,65.261,8.382,,,,,
671,10/19/22 11:30:00 AM,65.372,8.779,,,,,
672,10/19/22 11:45:00 AM,65.316,9.077,,,,,
673,10/19/22 12:00:00 PM,65.222,9.373,,,,,
674,10/19/22 12:15:00 PM,65.265,9.571,,,,,
675,10/19/22 12:30:00 PM,65.207,9.768,,,,,
676,10/19/22 12:45:00 PM,65.148,9.965,,,,,
677,10/19/22 01:00:00 PM,65.168,10.259,,,,,
678,10/19/22 01:15:00 PM,65.069,10.846,,,,,
679,10/19/22 01:30:00 PM,64.996,11.431,,,,,
680,10/19/22 01:45:00 PM,64.884,12.013,,,,,
681,10/19/22 02:00:00 PM,64.983,12.401,,,,,
682,10/19/22 02:15:00 PM,64.797,12.594,,,,,
683,10/19/22 02:30:00 PM,64.800,12.690,,,,,
684,10/19/22 02:45:00 PM,64.739,12.787,,,,,
685,10/19/22 03:00:00 PM,64.741,12.883,,,,,
686,10/19/22 03:15:00 PM,64.612,12.787,,,,,
687,10/19/22 03:30:00 PM,64.630,12.497,,,,,
688,10/19/22 03:45:00 PM,64.587,12.304,,,,,
689,10/19/22 04:00:00 PM,64.542,12.013,,,,,
690,10/19/22 04:15:00 PM,62.799,26.488,,,,,
691,10/19/22 04:15:35 PM,,,,Registrado,,,
692,10/19/22 04:16:01 PM,,,,,Registrado,,
693,10/19/22 04:16:16 PM,,,,,,Registrado,Registrado
