Fecha,Valor,M‡ximo,M’nimo
2019-01-24 6:10:00,4.32,4.4,4.3
2019-01-24 6:15:00,4.46,4.5,4.4
2019-01-24 6:20:00,4.5,4.5,4.5
2019-01-24 6:25:00,4.4,4.4,4.4
2019-01-24 6:30:00,4.4,4.4,4.4
2019-01-24 6:35:00,4.34,4.4,4.3
2019-01-24 6:40:00,4.3,4.3,4.3
2019-01-24 6:45:00,4.28,4.3,4.2
2019-01-24 6:50:00,4.3,4.3,4.3
2019-01-24 6:55:00,4.3,4.3,4.3
2019-01-24 7:00:00,4.3,4.3,4.3
2019-01-24 7:05:00,4.34,4.4,4.3
2019-01-24 7:10:00,4.3,4.3,4.3
2019-01-24 7:15:00,4.38,4.4,4.3
2019-01-24 7:20:00,4.36,4.4,4.3
2019-01-24 7:25:00,4.4,4.4,4.4
2019-01-24 7:30:00,4.4,4.4,4.4
2019-01-24 7:35:00,4.32,4.4,4.3
2019-01-24 7:40:00,4.3,4.3,4.3
2019-01-24 7:45:00,4.24,4.3,4.2
2019-01-24 7:50:00,4.2,4.2,4.2
2019-01-24 7:55:00,4.2,4.2,4.2
2019-01-24 8:00:00,4.12,4.2,4.1
2019-01-24 8:05:00,4.1,4.1,4.1
2019-01-24 8:10:00,4.04,4.1,4
2019-01-24 8:15:00,4,4,4
2019-01-24 8:20:00,3.98,4,3.9
2019-01-24 8:25:00,3.96,4,3.9
2019-01-24 8:30:00,3.9,3.9,3.9
2019-01-24 8:35:00,3.9,3.9,3.9
2019-01-24 8:40:00,3.94,4,3.9
2019-01-24 8:45:00,4,4,4
2019-01-24 8:50:00,4,4,4
2019-01-24 8:55:00,4.08,4.1,4
2019-01-24 9:00:00,4.1,4.1,4.1
2019-01-24 9:05:00,4.14,4.2,4.1
2019-01-24 9:10:00,4.16,4.2,4.1
2019-01-24 9:15:00,4.3,4.3,4.3
2019-01-24 9:20:00,4.28,4.3,4.2
2019-01-24 9:25:00,4.38,4.5,4.3
2019-01-24 9:30:00,4.44,4.5,4.4
2019-01-24 9:35:00,4.42,4.5,4.3
2019-01-24 9:40:00,4.42,4.5,4.4
2019-01-24 9:45:00,4.52,4.6,4.5
2019-01-24 9:50:00,4.82,4.9,4.7
2019-01-24 9:55:00,4.86,4.9,4.8
2019-01-24 10:00:00,4.7,4.8,4.6
2019-01-24 10:05:00,4.66,4.7,4.6
2019-01-24 10:10:00,4.7,4.8,4.6
2019-01-24 10:15:00,4.64,4.7,4.6
2019-01-24 10:20:00,4.6,4.7,4.5
2019-01-24 10:25:00,4.76,4.9,4.6
2019-01-24 10:30:00,4.58,4.7,4.5
2019-01-24 10:35:00,4.64,4.7,4.6
2019-01-24 10:40:00,4.7,4.8,4.6
2019-01-24 10:45:00,4.9,5,4.8
2019-01-24 10:50:00,4.98,5.1,4.9
2019-01-24 10:55:00,4.92,5,4.9
2019-01-24 11:00:00,5.08,5.2,5
2019-01-24 11:05:00,5.36,5.4,5.2
2019-01-24 11:10:00,5.28,5.4,5.2
2019-01-24 11:15:00,5.22,5.3,5.2
2019-01-24 11:20:00,5.26,5.3,5.2
2019-01-24 11:25:00,5.22,5.3,5.1
2019-01-24 11:30:00,5.14,5.3,5
2019-01-24 11:35:00,5.28,5.3,5.2
2019-01-24 11:40:00,5.34,5.4,5.3
2019-01-24 11:45:00,5.22,5.3,5.1
2019-01-24 11:50:00,5.36,5.4,5.3
2019-01-24 11:55:00,5.6,5.7,5.5
2019-01-24 12:00:00,5.58,5.7,5.5
2019-01-24 12:05:00,5.44,5.5,5.4
2019-01-24 12:10:00,5.6,5.6,5.6
2019-01-24 12:15:00,5.58,5.6,5.5
2019-01-24 12:20:00,5.54,5.7,5.4
2019-01-24 12:25:00,5.8,5.9,5.7
2019-01-24 12:30:00,6.08,6.2,5.9
2019-01-24 12:35:00,6.36,6.5,6.2
2019-01-24 12:40:00,6.66,6.8,6.5
2019-01-24 12:45:00,6.7,6.9,6.5
2019-01-24 12:50:00,6.44,6.6,6.3
2019-01-24 12:55:00,6.28,6.3,6.2
2019-01-24 13:00:00,6.26,6.4,6.2
2019-01-24 13:05:00,6.58,6.7,6.4
2019-01-24 13:10:00,6.88,6.9,6.8
2019-01-24 13:15:00,6.98,7.1,6.9
2019-01-24 13:20:00,7.04,7.1,6.9
2019-01-24 13:25:00,7.14,7.2,7.1
2019-01-24 13:30:00,7.26,7.4,7.1
2019-01-24 13:35:00,7.16,7.5,6.9
2019-01-24 13:40:00,7.58,7.7,7.5
2019-01-24 13:45:00,7.32,7.4,7.2
2019-01-24 13:50:00,7.44,7.5,7.4
2019-01-24 13:55:00,7.48,7.6,7.3
2019-01-24 14:00:00,7.32,7.5,7.2
2019-01-24 14:05:00,7.52,7.7,7.4
2019-01-24 14:10:00,7.54,7.6,7.4
2019-01-24 14:15:00,7.66,7.9,7.4
2019-01-24 14:20:00,7.6,7.7,7.5
2019-01-24 14:25:00,7.86,7.9,7.7
2019-01-24 14:30:00,8.06,8.4,7.8
2019-01-24 14:35:00,7.88,8.1,7.7
2019-01-24 14:40:00,8.3,8.5,8
2019-01-24 14:45:00,8.04,8.2,7.9
2019-01-24 14:50:00,7.94,8.2,7.7
2019-01-24 14:55:00,7.64,7.9,7.5
2019-01-24 15:00:00,7.48,7.6,7.4
2019-01-24 15:05:00,7.1,7.3,6.9
2019-01-24 15:10:00,6.7,6.8,6.5
2019-01-24 15:15:00,6.7,6.8,6.5
2019-01-24 15:20:00,6.64,6.7,6.6
2019-01-24 15:25:00,6.82,7.1,6.7
2019-01-24 15:30:00,7.12,7.3,7
2019-01-24 15:35:00,7.2,7.4,6.9
2019-01-24 15:40:00,6.74,6.8,6.7
2019-01-24 15:45:00,6.76,6.8,6.7
2019-01-24 15:50:00,6.76,6.9,6.5
2019-01-24 15:55:00,6.36,6.5,6.3
2019-01-24 16:00:00,6.38,6.5,6.3
2019-01-24 16:05:00,6.2,6.4,6
2019-01-24 16:10:00,5.96,6,5.9
2019-01-24 16:15:00,5.88,6,5.7
2019-01-24 16:20:00,5.74,5.8,5.7
2019-01-24 16:25:00,5.84,5.9,5.8
2019-01-24 16:30:00,5.7,5.7,5.7
2019-01-24 16:35:00,5.74,5.8,5.7
2019-01-24 16:40:00,5.76,5.8,5.7
2019-01-24 16:45:00,5.68,5.7,5.6
2019-01-24 16:50:00,5.7,5.7,5.7
2019-01-24 16:55:00,5.74,5.8,5.7
2019-01-24 17:00:00,5.7,5.7,5.7
2019-01-24 17:05:00,5.54,5.7,5.3
2019-01-24 17:10:00,5.34,5.4,5.3
2019-01-24 17:15:00,5.32,5.4,5.3
2019-01-24 17:20:00,5.22,5.3,5.2
2019-01-24 17:25:00,5.22,5.3,5.2
2019-01-24 17:30:00,5.22,5.3,5.2
2019-01-24 17:35:00,5.16,5.2,5.1
2019-01-24 17:40:00,5.1,5.1,5.1
2019-01-24 17:45:00,5.14,5.2,5.1
2019-01-24 17:50:00,5.18,5.2,5.1
2019-01-24 17:55:00,5.14,5.2,5.1
2019-01-24 18:00:00,5.16,5.2,5.1
2019-01-24 18:05:00,5.2,5.2,5.2
2019-01-24 18:10:00,5.2,5.2,5.2
2019-01-24 18:15:00,5.2,5.2,5.2
2019-01-24 18:20:00,5.22,5.3,5.2
2019-01-24 18:25:00,5.2,5.2,5.2
2019-01-24 18:30:00,5.24,5.3,5.2
2019-01-24 18:35:00,5.26,5.3,5.2
2019-01-24 18:40:00,5.12,5.2,5.1
2019-01-24 18:45:00,5.1,5.1,5.1
2019-01-24 18:50:00,5.1,5.1,5.1
2019-01-24 18:55:00,5.1,5.1,5.1
2019-01-24 19:00:00,5.1,5.1,5.1
2019-01-24 19:05:00,5.08,5.1,5
2019-01-24 19:10:00,4.98,5,4.9
2019-01-24 19:15:00,4.9,4.9,4.9
2019-01-24 19:20:00,4.9,4.9,4.9
2019-01-24 19:25:00,4.9,4.9,4.9
2019-01-24 19:30:00,4.8,4.9,4.7
2019-01-24 19:35:00,4.72,4.8,4.7
2019-01-24 19:40:00,4.7,4.7,4.7
2019-01-24 19:45:00,4.86,4.9,4.8
2019-01-24 19:50:00,4.9,4.9,4.9
2019-01-24 19:55:00,4.9,4.9,4.9
2019-01-24 20:00:00,4.88,4.9,4.8
2019-01-24 20:05:00,4.8,4.8,4.8
2019-01-24 20:10:00,4.74,4.8,4.7
2019-01-24 20:15:00,4.68,4.7,4.6
2019-01-24 20:20:00,4.6,4.6,4.6
2019-01-24 20:25:00,4.6,4.6,4.6
2019-01-24 20:30:00,4.58,4.6,4.5
2019-01-24 20:35:00,4.5,4.5,4.5
2019-01-24 20:40:00,4.5,4.5,4.5
2019-01-24 20:45:00,4.5,4.5,4.5
2019-01-24 20:50:00,4.5,4.5,4.5
2019-01-24 20:55:00,4.5,4.5,4.5
2019-01-24 21:00:00,4.52,4.6,4.5
2019-01-24 21:05:00,4.5,4.5,4.5
2019-01-24 21:10:00,4.42,4.5,4.4
2019-01-24 21:15:00,4.5,4.5,4.5
2019-01-24 21:20:00,4.36,4.4,4.3
2019-01-24 21:25:00,4.38,4.4,4.3
2019-01-24 21:30:00,4.4,4.4,4.4
2019-01-24 21:35:00,4.4,4.4,4.4
2019-01-24 21:40:00,4.4,4.4,4.4
2019-01-24 21:45:00,4.32,4.4,4.3
2019-01-24 21:50:00,4.26,4.3,4.2
2019-01-24 21:55:00,4.2,4.2,4.2
2019-01-24 22:00:00,4.2,4.2,4.2
2019-01-24 22:05:00,4.2,4.2,4.2
2019-01-24 22:10:00,4.2,4.2,4.2
2019-01-24 22:15:00,4.24,4.3,4.2
2019-01-24 22:20:00,4.26,4.3,4.2
2019-01-24 22:25:00,4.3,4.3,4.3
2019-01-24 22:30:00,4.3,4.3,4.3
2019-01-24 22:35:00,4.3,4.3,4.3
2019-01-24 22:40:00,4.2,4.2,4.2
2019-01-24 22:45:00,4.2,4.2,4.2
2019-01-24 22:50:00,4.3,4.3,4.3
2019-01-24 22:55:00,4.4,4.4,4.4
2019-01-24 23:00:00,4.4,4.4,4.4
2019-01-24 23:05:00,4.4,4.4,4.4
2019-01-24 23:10:00,4.38,4.4,4.3
2019-01-24 23:15:00,4.38,4.4,4.3
2019-01-24 23:20:00,4.4,4.4,4.4
2019-01-24 23:25:00,4.4,4.4,4.4
2019-01-24 23:30:00,4.28,4.4,4.2
2019-01-24 23:35:00,4.2,4.2,4.2
2019-01-24 23:40:00,4.2,4.2,4.2
2019-01-24 23:45:00,4.2,4.2,4.2
2019-01-24 23:50:00,4.2,4.2,4.2
2019-01-24 23:55:00,4.22,4.3,4.2
2019-01-25 0:00:00,4.3,4.3,4.3
2019-01-25 0:05:00,4.3,4.3,4.3
2019-01-25 0:10:00,4.4,4.4,4.4
2019-01-25 0:15:00,4.4,4.4,4.4
2019-01-25 0:20:00,4.3,4.3,4.3
2019-01-25 0:25:00,4.3,4.3,4.3
2019-01-25 0:30:00,4.3,4.3,4.3
2019-01-25 0:35:00,4.4,4.4,4.4
2019-01-25 0:40:00,4.32,4.4,4.3
2019-01-25 0:45:00,4.3,4.3,4.3
2019-01-25 0:50:00,4.32,4.4,4.3
2019-01-25 0:55:00,4.3,4.3,4.3
2019-01-25 1:00:00,4.42,4.5,4.3
2019-01-25 1:05:00,4.5,4.5,4.5
2019-01-25 1:10:00,4.42,4.5,4.4
2019-01-25 1:15:00,4.4,4.4,4.4
2019-01-25 1:20:00,4.26,4.3,4.2
2019-01-25 1:25:00,4.2,4.2,4.2
2019-01-25 1:30:00,4.16,4.2,4.1
2019-01-25 1:35:00,4.22,4.3,4.2
2019-01-25 1:40:00,4.18,4.2,4.1
2019-01-25 1:45:00,4.16,4.2,4.1
2019-01-25 1:50:00,4.2,4.2,4.2
2019-01-25 1:55:00,4.2,4.2,4.2
2019-01-25 2:00:00,4.14,4.2,4.1
2019-01-25 2:05:00,4.1,4.1,4.1
2019-01-25 2:10:00,4.1,4.1,4.1
2019-01-25 2:15:00,4.06,4.1,4
2019-01-25 2:20:00,4,4,4
2019-01-25 2:25:00,4.02,4.1,4
2019-01-25 2:30:00,4,4,4
2019-01-25 2:35:00,4,4,4
2019-01-25 2:40:00,4,4,4
2019-01-25 2:45:00,3.94,4,3.9
2019-01-25 2:50:00,3.9,3.9,3.9
2019-01-25 2:55:00,3.86,3.9,3.8
2019-01-25 3:00:00,3.98,4.1,3.9
2019-01-25 3:05:00,4.04,4.1,4
2019-01-25 3:10:00,4.12,4.2,4.1
2019-01-25 3:15:00,4.1,4.1,4.1
2019-01-25 3:20:00,4.12,4.2,4.1
2019-01-25 3:25:00,4.14,4.2,4.1
2019-01-25 3:30:00,4.1,4.2,4
2019-01-25 3:35:00,4.02,4.2,3.9
2019-01-25 3:40:00,3.9,3.9,3.9
2019-01-25 3:45:00,4,4,4
2019-01-25 3:50:00,3.96,4,3.9
2019-01-25 3:55:00,3.92,4,3.9
2019-01-25 4:00:00,3.88,3.9,3.8
2019-01-25 4:05:00,4.04,4.1,4
2019-01-25 4:10:00,4.02,4.1,4
2019-01-25 4:15:00,4.1,4.1,4.1
2019-01-25 4:20:00,4.04,4.1,3.9
2019-01-25 4:25:00,3.92,4,3.9
2019-01-25 4:30:00,3.9,3.9,3.9
2019-01-25 4:35:00,3.9,3.9,3.9
2019-01-25 4:40:00,3.94,4,3.9
2019-01-25 4:45:00,3.82,3.9,3.7
2019-01-25 4:50:00,3.8,3.8,3.8
2019-01-25 4:55:00,3.78,3.8,3.7
2019-01-25 5:00:00,3.7,3.7,3.7
2019-01-25 5:05:00,3.8,3.8,3.8
2019-01-25 5:10:00,3.8,3.8,3.8
2019-01-25 5:15:00,3.8,3.8,3.8
2019-01-25 5:20:00,3.78,3.8,3.7
2019-01-25 5:25:00,3.7,3.7,3.7
2019-01-25 5:30:00,3.7,3.7,3.7
2019-01-25 5:35:00,3.62,3.7,3.6
2019-01-25 5:40:00,3.66,3.7,3.6
2019-01-25 5:45:00,3.72,3.8,3.7
2019-01-25 5:50:00,3.72,3.8,3.7
2019-01-25 5:55:00,3.8,3.8,3.8
2019-01-25 6:00:00,3.78,3.8,3.7
2019-01-25 6:05:00,3.72,3.8,3.7
2019-01-25 6:10:00,3.7,3.7,3.7
2019-01-25 6:15:00,3.7,3.7,3.7
2019-01-25 6:20:00,3.74,3.8,3.7
2019-01-25 6:25:00,3.74,3.8,3.7
2019-01-25 6:30:00,3.76,3.8,3.7
2019-01-25 6:35:00,3.74,3.8,3.7
2019-01-25 6:40:00,3.7,3.7,3.7
2019-01-25 6:45:00,3.7,3.7,3.7
2019-01-25 6:50:00,3.7,3.7,3.7
2019-01-25 6:55:00,3.82,3.9,3.8
2019-01-25 7:00:00,3.76,3.8,3.7
2019-01-25 7:05:00,3.82,3.9,3.8
2019-01-25 7:10:00,3.96,4.1,3.9
2019-01-25 7:15:00,4.1,4.1,4.1
2019-01-25 7:20:00,4.12,4.2,4.1
2019-01-25 7:25:00,4.28,4.3,4.2
2019-01-25 7:30:00,4.3,4.3,4.3
2019-01-25 7:35:00,4.3,4.3,4.3
2019-01-25 7:40:00,4.46,4.5,4.4
2019-01-25 7:45:00,4.56,4.6,4.5
2019-01-25 7:50:00,4.64,4.7,4.6
2019-01-25 7:55:00,4.76,4.8,4.7
2019-01-25 8:00:00,4.9,4.9,4.9
2019-01-25 8:05:00,4.98,5,4.9
2019-01-25 8:10:00,5.04,5.1,5
2019-01-25 8:15:00,5.04,5.1,5
2019-01-25 8:20:00,5.16,5.2,5.1
2019-01-25 8:25:00,5.38,5.5,5.3
2019-01-25 8:30:00,5.62,5.7,5.5
2019-01-25 8:35:00,5.7,5.8,5.6
2019-01-25 8:40:00,5.72,5.8,5.7
2019-01-25 8:45:00,5.8,5.9,5.6
2019-01-25 8:50:00,5.48,5.5,5.4
2019-01-25 8:55:00,5.52,5.6,5.4
2019-01-25 9:00:00,5.54,5.6,5.5
2019-01-25 9:05:00,5.52,5.6,5.5
2019-01-25 9:10:00,5.8,6,5.6
2019-01-25 9:15:00,5.76,5.8,5.7
2019-01-25 9:20:00,5.74,5.8,5.7
2019-01-25 9:25:00,5.76,5.8,5.7
2019-01-25 9:30:00,5.84,5.9,5.7
2019-01-25 9:35:00,6.06,6.2,5.9
2019-01-25 9:40:00,6.14,6.2,6.1
2019-01-25 9:45:00,6.08,6.2,6
2019-01-25 9:50:00,6.08,6.2,5.9
2019-01-25 9:55:00,6.74,7,6.3
2019-01-25 10:00:00,6.76,6.9,6.7
2019-01-25 10:05:00,7.08,7.4,6.8
2019-01-25 10:10:00,7.14,7.3,6.9
2019-01-25 10:15:00,7.64,7.9,7.3
2019-01-25 10:20:00,7.94,8.3,7.6
2019-01-25 10:25:00,8.12,8.3,7.9
2019-01-25 10:30:00,8.06,8.4,7.7
2019-01-25 10:35:00,7.76,8.1,7.5
2019-01-25 10:40:00,8.12,8.4,7.8
2019-01-25 10:45:00,8.4,8.6,8.2
2019-01-25 10:50:00,8.5,8.9,7.9
2019-01-25 10:55:00,7.86,8,7.8
2019-01-25 11:00:00,8.08,8.1,8
2019-01-25 11:05:00,7.84,8.3,7.5
2019-01-25 11:10:00,8.12,8.3,7.8
2019-01-25 11:15:00,7.8,8,7.5
2019-01-25 11:20:00,8.38,8.7,8
2019-01-25 11:25:00,8.18,8.3,8.1
2019-01-25 11:30:00,7.68,7.8,7.6
2019-01-25 11:35:00,7.52,7.6,7.4
2019-01-25 11:40:00,7.44,7.6,7.3
2019-01-25 11:45:00,7.66,7.7,7.6
2019-01-25 11:50:00,7.64,7.7,7.6
2019-01-25 11:55:00,7.72,8.1,7.4
2019-01-25 12:00:00,7.9,8.3,7.6
2019-01-25 12:05:00,8.06,8.3,7.7
2019-01-25 12:10:00,8.46,8.8,8.1
2019-01-25 12:15:00,8.94,9.6,8.6
2019-01-25 12:20:00,8.74,9.3,8.3
2019-01-25 12:25:00,8.56,9,8.2
2019-01-25 12:30:00,8.4,8.5,8.1
2019-01-25 12:35:00,7.58,7.9,7.3
2019-01-25 12:40:00,8.56,8.9,8
2019-01-25 12:45:00,8.78,9.1,8.5
2019-01-25 12:50:00,9.18,9.5,8.7
2019-01-25 12:55:00,8.48,8.5,8.4
2019-01-25 13:00:00,8.24,8.4,8.2
2019-01-25 13:05:00,8.16,8.3,8.1
2019-01-25 13:10:00,7.54,7.8,7.2
2019-01-25 13:15:00,7.44,7.7,7.2
2019-01-25 13:20:00,7.92,8.2,7.5
2019-01-25 13:25:00,7.84,8,7.7
2019-01-25 13:30:00,7.56,7.7,7.4
2019-01-25 13:35:00,7.86,8.1,7.7
2019-01-25 13:40:00,7.98,8.4,7.8
2019-01-25 13:45:00,8.22,8.5,8.1
2019-01-25 13:50:00,8.26,8.4,8.2
2019-01-25 13:55:00,8.56,8.8,8.4
2019-01-25 14:00:00,8.6,9.4,8.2
2019-01-25 14:05:00,9.18,9.7,8.7
2019-01-25 14:10:00,8.36,8.5,8.2
2019-01-25 14:15:00,8.14,8.3,8
2019-01-25 14:20:00,8.36,8.5,8.2
2019-01-25 14:25:00,8.26,8.5,8
2019-01-25 14:30:00,8.82,9.4,8.4
2019-01-25 14:35:00,8.62,9,8.4
2019-01-25 14:40:00,8.14,8.3,8
2019-01-25 14:45:00,8.6,9.1,8.1
2019-01-25 14:50:00,7.92,8.1,7.8
2019-01-25 14:55:00,7.78,8.1,7.4
2019-01-25 15:00:00,7.56,8,7.3
2019-01-25 15:05:00,8.3,8.6,8
2019-01-25 15:10:00,8.16,8.5,7.9
2019-01-25 15:15:00,7.72,7.8,7.6
2019-01-25 15:20:00,7.78,7.9,7.7
2019-01-25 15:25:00,7.72,8,7.6
2019-01-25 15:30:00,8.52,9,8.2
2019-01-25 15:35:00,8.34,8.9,7.9
2019-01-25 15:40:00,8.24,8.7,8.1
2019-01-25 15:45:00,8.82,9,8.6
2019-01-25 15:50:00,8.42,8.5,8.3
2019-01-25 15:55:00,8.74,8.9,8.6
2019-01-25 16:00:00,8.32,8.4,8.2
2019-01-25 16:05:00,7.78,8.3,7.4
2019-01-25 16:10:00,7.9,8.3,7.5
2019-01-25 16:15:00,8.1,8.3,7.9
2019-01-25 16:20:00,7.42,7.6,7.3
2019-01-25 16:25:00,8.22,8.6,7.7
2019-01-25 16:30:00,8.8,8.9,8.6
2019-01-25 16:35:00,9.04,9.3,8.7
2019-01-25 16:40:00,8.7,8.8,8.6
2019-01-25 16:45:00,8.64,8.9,8.5
2019-01-25 16:50:00,8.88,8.9,8.8
2019-01-25 16:55:00,8.86,9,8.7
2019-01-25 17:00:00,8.42,8.7,8.2
2019-01-25 17:05:00,8.5,8.7,8.2
2019-01-25 17:10:00,8.38,8.6,8
2019-01-25 17:15:00,7.44,7.7,7.1
2019-01-25 17:20:00,6.98,7.1,6.8
2019-01-25 17:25:00,6.78,6.8,6.7
2019-01-25 17:30:00,7.2,7.4,6.9
2019-01-25 17:35:00,6.56,6.9,6.3
2019-01-25 17:40:00,5.74,6,5.6
2019-01-25 17:45:00,5.5,5.5,5.5
2019-01-25 17:50:00,5.48,5.6,5.3
2019-01-25 17:55:00,5.16,5.2,5.1
2019-01-25 18:00:00,5.28,5.4,5.1
2019-01-25 18:05:00,5.2,5.3,5.1
2019-01-25 18:10:00,5.16,5.2,5.1
2019-01-25 18:15:00,5.12,5.2,5
2019-01-25 18:20:00,4.96,5.1,4.9
2019-01-25 18:25:00,4.94,5.1,4.8
2019-01-25 18:30:00,4.66,4.7,4.6
2019-01-25 18:35:00,4.62,4.7,4.6
2019-01-25 18:40:00,4.46,4.6,4.4
2019-01-25 18:45:00,4.36,4.4,4.3
2019-01-25 18:50:00,4.2,4.3,4.1
2019-01-25 18:55:00,4.04,4.1,4
2019-01-25 19:00:00,4.28,4.4,4.2
2019-01-25 19:05:00,4.52,4.7,4.4
2019-01-25 19:10:00,4.88,5,4.8
2019-01-25 19:15:00,4.98,5,4.9
2019-01-25 19:20:00,5.06,5.1,5
2019-01-25 19:25:00,5.04,5.1,5
2019-01-25 19:30:00,5.02,5.1,5
2019-01-25 19:35:00,5.1,5.1,5.1
2019-01-25 19:40:00,5.08,5.1,5
2019-01-25 19:45:00,5.04,5.1,5
2019-01-25 19:50:00,5,5,5
2019-01-25 19:55:00,5,5,5
2019-01-25 20:00:00,5.04,5.1,5
2019-01-25 20:05:00,5.1,5.1,5.1
2019-01-25 20:10:00,5.06,5.1,5
2019-01-25 20:15:00,5.02,5.1,5
2019-01-25 20:20:00,5,5,5
2019-01-25 20:25:00,4.88,4.9,4.8
2019-01-25 20:30:00,4.76,4.8,4.7
2019-01-25 20:35:00,4.7,4.7,4.7
2019-01-25 20:40:00,4.6,4.6,4.6
2019-01-25 20:45:00,4.6,4.6,4.6
2019-01-25 20:50:00,4.54,4.6,4.5
2019-01-25 20:55:00,4.44,4.5,4.4
2019-01-25 21:00:00,4.5,4.5,4.5
2019-01-25 21:05:00,4.56,4.7,4.5
2019-01-25 21:10:00,4.78,4.8,4.7
2019-01-25 21:15:00,4.74,4.8,4.7
2019-01-25 21:20:00,4.7,4.7,4.7
2019-01-25 21:25:00,4.78,4.8,4.7
2019-01-25 21:30:00,4.8,4.8,4.8
2019-01-25 21:35:00,4.88,4.9,4.8
2019-01-25 21:40:00,4.8,4.8,4.8
2019-01-25 21:45:00,4.78,4.8,4.7
2019-01-25 21:50:00,4.62,4.7,4.5
2019-01-25 21:55:00,4.5,4.5,4.5
2019-01-25 22:00:00,4.62,4.7,4.5
2019-01-25 22:05:00,4.56,4.6,4.5
2019-01-25 22:10:00,4.46,4.5,4.4
2019-01-25 22:15:00,4.66,4.8,4.5
2019-01-25 22:20:00,4.62,4.7,4.5
2019-01-25 22:25:00,4.54,4.6,4.5
2019-01-25 22:30:00,4.56,4.6,4.5
2019-01-25 22:35:00,4.82,4.9,4.6
2019-01-25 22:40:00,4.86,4.9,4.8
2019-01-25 22:45:00,4.94,5,4.8
2019-01-25 22:50:00,4.98,5,4.9
2019-01-25 22:55:00,4.92,5,4.8
2019-01-25 23:00:00,4.66,4.8,4.4
2019-01-25 23:05:00,4.62,4.7,4.5
2019-01-25 23:10:00,4.6,4.6,4.6
2019-01-25 23:15:00,4.44,4.5,4.4
2019-01-25 23:20:00,4.48,4.5,4.4
2019-01-25 23:25:00,4.5,4.5,4.5
2019-01-25 23:30:00,4.5,4.5,4.5
2019-01-25 23:35:00,4.5,4.5,4.5
2019-01-25 23:40:00,4.52,4.6,4.5
2019-01-25 23:45:00,4.6,4.6,4.6
2019-01-25 23:50:00,4.7,4.7,4.7
2019-01-25 23:55:00,4.7,4.7,4.7
2019-01-26 0:00:00,4.72,4.8,4.7
2019-01-26 0:05:00,4.8,4.8,4.8
2019-01-26 0:10:00,4.72,4.8,4.7
2019-01-26 0:15:00,4.6,4.6,4.6
2019-01-26 0:20:00,4.52,4.6,4.5
2019-01-26 0:25:00,4.38,4.5,4.3
2019-01-26 0:30:00,4.28,4.3,4.2
2019-01-26 0:35:00,4.3,4.3,4.3
2019-01-26 0:40:00,4.26,4.3,4.2
2019-01-26 0:45:00,4.3,4.3,4.3
2019-01-26 0:50:00,4.26,4.3,4.2
2019-01-26 0:55:00,4.3,4.3,4.3
2019-01-26 1:00:00,4.3,4.3,4.3
2019-01-26 1:05:00,4.3,4.3,4.3
2019-01-26 1:10:00,4.3,4.3,4.3
2019-01-26 1:15:00,4.2,4.2,4.2
2019-01-26 1:20:00,4.16,4.2,4.1
2019-01-26 1:25:00,4.02,4.1,3.9
2019-01-26 1:30:00,3.84,3.9,3.8
2019-01-26 1:35:00,3.84,3.9,3.8
2019-01-26 1:40:00,3.8,3.8,3.8
2019-01-26 1:45:00,3.98,4,3.9
2019-01-26 1:50:00,3.84,3.9,3.7
2019-01-26 1:55:00,3.64,3.7,3.6
2019-01-26 2:00:00,3.64,3.7,3.6
2019-01-26 2:05:00,3.72,3.8,3.6
2019-01-26 2:10:00,3.56,3.6,3.5
2019-01-26 2:15:00,3.58,3.7,3.5
2019-01-26 2:20:00,3.74,4,3.6
2019-01-26 2:25:00,3.92,4,3.9
2019-01-26 2:30:00,3.78,3.8,3.7
2019-01-26 2:35:00,3.62,3.7,3.6
2019-01-26 2:40:00,3.68,3.7,3.6
2019-01-26 2:45:00,3.76,3.8,3.7
2019-01-26 2:50:00,3.82,3.9,3.8
2019-01-26 2:55:00,3.8,3.8,3.8
2019-01-26 3:00:00,3.8,3.8,3.8
2019-01-26 3:05:00,3.74,3.8,3.7
2019-01-26 3:10:00,3.8,3.8,3.8
2019-01-26 3:15:00,3.8,3.8,3.8
2019-01-26 3:20:00,3.9,3.9,3.9
2019-01-26 3:25:00,3.82,3.9,3.8
2019-01-26 3:30:00,3.8,3.8,3.8
2019-01-26 3:35:00,3.8,3.8,3.8
2019-01-26 3:40:00,3.8,3.8,3.8
2019-01-26 3:45:00,3.84,3.9,3.8
2019-01-26 3:50:00,3.8,3.8,3.8
2019-01-26 3:55:00,3.8,3.8,3.8
2019-01-26 4:00:00,3.76,3.8,3.7
2019-01-26 4:05:00,3.7,3.7,3.7
2019-01-26 4:10:00,3.7,3.7,3.7
2019-01-26 4:15:00,3.7,3.7,3.7
2019-01-26 4:20:00,3.7,3.7,3.7
2019-01-26 4:25:00,3.7,3.7,3.7
2019-01-26 4:30:00,3.7,3.7,3.7
2019-01-26 4:35:00,3.76,3.8,3.7
2019-01-26 4:40:00,3.8,3.8,3.8
2019-01-26 4:45:00,3.8,3.8,3.8
2019-01-26 4:50:00,3.8,3.8,3.8
2019-01-26 4:55:00,3.8,3.8,3.8
2019-01-26 5:00:00,3.8,3.8,3.8
2019-01-26 5:05:00,3.8,3.8,3.8
2019-01-26 5:10:00,3.9,3.9,3.9
2019-01-26 5:15:00,3.9,3.9,3.9
2019-01-26 5:20:00,3.8,3.8,3.8
